# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:20:40
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/287/287-corpus
# Object ID: 0e725b55-fe3a-427e-b904-f7083efb85c4
# Object type: Region
# Object creation time: 2024-03-22 09:41:16
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 34645;Spot 34646;Spot 34724;Spot 34725;Spot 34726;Spot 34727;Spot 34728;Spot 34729;Spot 34730;Spot 34731;Spot 34732;Spot 34733;Spot 34734;Spot 34803;Spot 34804;Spot 34805;Spot 34806;Spot 34807;Spot 34808;Spot 34809;Spot 34810;Spot 34811;Spot 34812;Spot 34813;Spot 34814;Spot 34815;Spot 34816;Spot 34882;Spot 34883;Spot 34884;Spot 34885;Spot 34886;Spot 34887;Spot 34888;Spot 34889;Spot 34890;Spot 34891;Spot 34892;Spot 34893;Spot 34894;Spot 34895;Spot 34896;Spot 34897;Spot 34898;Spot 34963;Spot 34964;Spot 34965;Spot 34966;Spot 34967;Spot 34968;Spot 34969;Spot 34970;Spot 34974;Spot 34975;Spot 34976;Spot 34977;Spot 34978;Spot 34979;Spot 34980;Spot 34981;Spot 34982;Spot 35045;Spot 35046;Spot 35047;Spot 35048;Spot 35049;Spot 35128;Spot 35129;Spot 35210;Spot 35211;Spot 35212;Spot 35213;Spot 35294;Spot 35295;Spot 35296;Spot 35297;Spot 35378;Spot 35379;Spot 35380;Spot 35381;Spot 35461;Spot 35462;Spot 35463;Spot 35464;Spot 35465;Spot 35466;Spot 35545;Spot 35546;Spot 35547;Spot 35548;Spot 35549;Spot 35550;Spot 35629;Spot 35630;Spot 35631;Spot 35632;Spot 35633;Spot 35634;Spot 35635;Spot 35713;Spot 35714;Spot 35715;Spot 35716;Spot 35717;Spot 35718;Spot 35719;Spot 35800;Spot 35801;Spot 35802;Spot 35803;Spot 35804
290.08751819512;14211.607632616;16639.504327838;18161.839134676;20321.658113704;13453.269299382;16102.725728001;17911.427270582;17000.742738019;13928.073051875;17510.572833876;15971.72384912;13353.402362066;10304.088718062;17301.427971082;10560.976920183;12291.129115164;13022.981177206;12597.309103857;11211.662757195;12641.539080067;14122.733143954;11971.681737171;8705.7532011287;14925.41572739;14650.542870193;15094.244749433;8140.8108975581;15355.059418836;23419.051694833;18568.134954138;14424.698870399;16326.854390354;8861.4869212488;7724.6968041417;16868.264287513;7931.0034822775;22894.192384817;12072.013556491;11602.020022908;9225.7347057668;9530.9828824073;14188.923064446;14795.128283199;10854.294402619;20821.292623667;17024.459813363;22258.862245088;15041.813807673;12542.254526996;12728.812625424;11631.649017087;20472.151009789;11654.280435027;13939.949033819;17614.179936154;17483.376104994;12427.590855407;8787.5289462451;13880.636649459;13229.686026545;15257.608876325;16437.624617657;17436.915005882;14219.395299437;12950.366215522;17942.480647063;17789.786682737;9167.5821408594;18109.092853335;20172.490778028;9769.0362937379;10975.810469;17962.390000488;20531.933277769;13967.239595192;13984.893787343;19406.197278062;17164.142685266;18189.771648202;13518.187490524;17786.890144395;18376.571124998;15813.626080732;15073.84861099;14408.658078211;12789.033901973;29315.376172919;22075.471182948;18103.408540012;16910.146629241;9572.6952883761;10188.475196831;19447.489344477;13178.836328635;21883.932160019;18185.171874702;14537.12231384;12634.942668823;18268.682132415;17745.365589353;19901.279996001;15106.986379029;10275.197871417;15984.933479963;14324.566738055;12923.110556535;10136.068552182;16939.091656628;14182.801600889;15887.778996047;10391.291434279
300.03881791912;111020.25204451;115424.79067381;117795.54173373;111386.48717351;102071.9609499;98658.921664866;116650.86313842;118722.14083607;120055.11048084;132114.88974989;130259.97662924;130943.81901273;122784.69944228;116545.22650348;123878.89459433;120377.19499532;132707.12943622;117425.83747403;117575.24781705;108081.9818281;119028.74876737;125408.21819594;120041.01341367;143350.27191774;145680.51691455;126380.99918589;117214.71945812;103761.91587491;104470.59803802;124590.87956022;123264.05567165;112383.15602526;121039.55080799;99222.230173149;115211.30826724;132796.98789053;134755.68148961;131761.02797983;113576.20231753;113653.23320221;145100.6957586;137063.53274454;132250.63550553;118643.95534974;107638.55408902;104466.14163975;141104.34848353;116587.43050527;153013.93322477;122131.20538753;117663.76972634;122596.91950282;112710.07470847;111831.44965159;103017.47254759;119786.14273596;106087.37628134;126336.7527043;143232.31174832;125770.40650033;125835.27270604;116023.13348137;133437.42836374;133794.65252004;105475.96840281;124616.33893903;96059.621166912;107104.25643623;99859.316283744;125415.58583524;111622.68870625;96215.266493402;93101.183360766;122191.53390049;114949.49595865;117846.08773572;98844.295148852;113720.66961447;115794.30913905;100356.20526134;98782.396590504;111059.98573094;119391.03279119;98214.65688778;82465.376789008;92115.820733472;103849.26318371;104906.24153056;114562.52302251;106728.51546428;97908.228436642;103545.29590551;111659.96919832;113842.87447941;132541.40557007;138739.15970107;122770.35411584;126687.34236059;62657.077118413;150156.88250152;148058.22727705;132701.83692579;138954.63151421;119507.99835104;114359.91215397;74289.358059626;126666.12488862;131883.26939797;103673.79064695;111256.27899854;103154.55762842
303.23234061941;75240.248831542;66183.091910731;71601.982965921;63321.992342509;58602.471243094;42452.441226272;57823.249209254;49085.152845968;50918.247101152;52679.141969149;45414.620612242;46594.877881829;49054.152304266;78572.241296538;70624.920336263;54706.769598263;69166.028912486;61338.763847707;53541.061195026;44645.332164391;55559.075771864;52437.075177382;40704.701589199;49670.449356172;48221.867853305;49924.063006271;41610.383556564;72359.144530424;69500.431251462;60799.906534098;60526.164435045;54665.284301518;55091.284996398;49455.201232697;45216.778203167;52937.132824215;55625.317930799;47056.541880928;44461.460237628;53793.211475565;54981.19297961;43355.217910749;42827.631960384;51969.404341412;68415.225122011;71097.464802157;71787.182831672;65383.740472581;57815.779811926;60192.536355904;56870.215159749;56359.479314307;54885.714977731;65825.404682452;66756.770231191;62288.356452685;44961.324874885;59482.023950329;55469.274659426;48017.134586715;42028.140695126;79748.808148786;74712.524304107;73675.307392281;72238.032832068;82504.925860231;73286.841922578;73040.659844378;81832.356859986;83162.326309293;66478.710283423;70407.238158688;85616.003655491;80716.299644012;74322.650335643;80740.15121488;87009.096455784;80093.187241731;91727.176891486;87230.798065733;100529.83616743;95134.170446439;84505.991056143;87128.317378309;89958.931303841;107809.12365591;103115.18751559;106452.28141479;88599.645756174;84073.079925446;87014.511461339;117987.01109236;88444.01972905;76043.767970854;79271.297108347;84493.750252368;81036.785594612;104225.42519962;143696.67692405;78007.112326222;82981.661654271;77640.160609553;84127.989172073;75402.346918997;90084.855958175;122701.60361081;98018.503732184;77748.644488359;67859.138688962;83898.481523541;111803.65453279
304.23564351392;24017.626906931;16014.911136044;20829.435773836;19561.168021447;9101.5541886022;9892.4248772632;5303.6796294927;12317.467553178;14649.071675248;12712.413499691;9757.3294455442;13948.887177732;18489.402245809;23767.505593194;17273.970454405;13930.316448811;18156.649983398;17198.322900566;19050.850478117;12952.610043013;15391.687372025;12459.436631396;10931.792896363;17813.326412742;8766.0158334216;11799.689562345;9513.0842441701;17348.964888124;18925.015561925;15123.947738847;16429.362985912;9379.2469990378;6397.8098366614;19457.174697037;26465.776299923;17222.990899002;17157.799938057;10598.688121268;18951.948551926;12419.398708337;20580.575062583;13736.413336873;9004.455111793;9047.0035043187;20456.218131785;20313.87570285;12832.308155897;17048.893058499;10780.175103027;8442.0485275569;12817.120396026;10626.727914704;13126.374706201;14333.881610971;10833.792100663;12106.638820932;9755.7574121809;16960.726503528;7424.0451040119;13299.285029429;10931.779995365;17051.761428908;13437.702051315;23220.407418357;26113.985624879;20771.325535584;15671.802621206;14707.263941568;25762.053477649;17670.51839377;13787.67777161;21218.242417724;19744.907387701;16613.108855424;13618.471479031;22738.391992584;13975.986535247;19055.019177619;16366.019162173;27324.690657202;23072.337099667;24729.51272035;23341.84663183;17981.800295549;25299.290614071;29896.459790079;20732.884190526;32967.669351495;21786.941864011;19419.050154614;21427.241097727;20721.135982893;16846.145881236;14614.989662218;25544.315530542;23848.675523249;23653.684562449;22687.863750061;37813.53488246;23090.801161159;19017.295898283;21185.711446571;17211.853131992;20345.158772587;28321.097759611;38556.59298087;23098.170930394;13742.998353174;21028.741706052;12685.902453509;22652.302785499
306.07582677557;48720.313636503;45042.24829362;48368.521987088;42535.807809449;47723.348989684;61265.35838238;50372.7003241;33828.357742897;29725.099008321;25060.823925705;25886.307044394;25343.221378775;37476.246446507;49780.460962182;50359.907996799;27762.719963827;49753.760466549;37480.164495294;39089.27561039;35441.696311949;26605.622844567;40498.48112274;24108.373099696;37977.548782975;29791.676254618;39063.868655295;44038.379184313;43386.291409647;46754.193404965;34447.592140239;32315.601508795;31153.838754548;38722.69754708;27457.228584998;25859.458888455;31622.490046274;27414.43704927;27723.500898603;27229.617755711;25857.411186418;36214.403230964;26682.757577115;31724.186988116;36682.324474116;41055.346381092;38479.463249146;40257.563136145;33642.125216222;24526.987593231;41541.953483845;35139.208451285;38114.771236145;38304.418578892;30142.016252981;45252.923942199;48979.454727207;47880.533247843;24738.737486799;27378.968799729;29974.495969912;25335.181190173;31792.339623583;47820.817634988;39276.338172472;35927.064057864;35898.792482481;34871.179582985;40171.771580214;42353.179342787;35728.047618534;45927.440091889;33129.202664779;33695.828794301;40957.096089462;46492.977297126;36996.943729324;41273.151568109;39485.161425663;28233.791185429;47517.440754064;42484.783501847;44704.740091816;30086.920517753;39303.902916974;51308.209141209;30407.871189601;31042.196044119;49901.032312378;45492.246967189;38057.102785221;38817.834066385;36096.018287791;31611.709996395;24591.705574081;34334.632112041;33122.837178747;40524.900525047;30224.61636586;29317.361695477;18517.142883629;20541.445055617;32754.414592173;20701.671263139;24564.431809109;35909.966765253;20663.079614333;20212.832460604;25097.122835267;25682.419433779;28766.145232179;23125.543248856
307.09828294458;191697.72358591;168279.11861353;199348.81587763;190575.42210158;167341.24016498;143674.34379621;178613.55681741;188132.9159397;177709.36282509;187133.62707773;178383.85196872;193936.60668669;167518.80417128;211555.92622699;191955.3141921;208858.3553958;182146.55550408;191534.06859154;192078.9807946;171614.29531482;184074.61779468;178389.83973278;185136.64560323;197904.98245775;194441.84192734;198804.84608089;172326.80638435;172671.33216839;176696.45670857;177376.05753879;177091.22900048;219925.47735506;181212.32519702;199153.1833689;183484.85233508;186951.39527091;216881.82204906;210112.31257732;180904.84906875;194112.05482681;197417.05934078;189301.02061507;207716.41081736;186174.6635295;180045.05057471;181652.7886758;185813.95636868;183315.75272202;205645.92659924;203114.05839893;186850.66818341;199498.19872103;209733.05255497;191845.37144675;153062.84045271;184913.11786206;172273.48613604;203082.99473738;210139.58176657;201622.8400516;190414.47010768;190867.54768976;187598.90562226;181706.55949843;203970.10630862;196378.37480711;189538.77754352;176723.01421902;183644.72913422;163989.06613001;154776.75200836;168030.96165701;168133.57766137;156939.35895042;142402.29369951;191246.68035902;135822.47946818;159216.39326004;155931.26240616;190198.76374522;161994.02073453;163822.63744635;179283.09850508;178112.00527665;181115.77863046;188442.18037677;184296.36591095;168206.50923308;180942.62515895;145176.37422614;164581.44686437;174353.31434132;163419.81635953;161106.5721983;167610.91593112;148085.69521932;164773.80476668;145314.14725799;153787.79267755;177711.21319754;142404.59969684;174337.88570303;176918.49879502;166228.74851471;153880.91882265;148924.68028571;210180.9841339;155912.38672171;164740.16092374;151489.74096192;174757.91014022
308.10161253585;35502.989388773;51753.801807423;29231.548755483;37685.152084941;37750.88309069;20763.804842243;29742.200427026;28170.344933417;31182.554605941;25396.794096883;39088.053294109;37068.148487769;30486.22865489;41082.931748823;41037.88257424;28374.635165371;33581.809507485;36554.642884998;26863.418387589;39900.023640972;31678.52286997;26215.462860271;29234.581317763;47015.630947451;37659.353129884;38681.412240169;50405.029684611;33068.575391773;37105.553258923;47231.620211822;29942.755536256;29206.419028157;49416.213211205;29813.224553373;28674.957197464;35945.641755697;59414.983265368;39776.982929011;47321.504660937;38986.035368429;43076.009819731;49737.773847655;47983.475830228;43760.043376546;39927.523584189;48487.170617861;31669.621933832;32506.63728484;50062.005423729;46137.869209967;38021.728707608;38768.744118923;35198.868413642;44195.134477545;34077.059007097;46009.088206992;30394.408829696;34401.907660389;46335.946695259;42084.643373237;31394.205778032;47181.02820421;33021.127940392;38450.156541092;40428.416701979;37939.506830445;39056.167321524;29521.25900625;38191.340315758;36654.78849206;29203.870712885;34619.439159109;44576.285814738;33147.908986645;33448.609328951;28127.646234889;31665.303755336;21941.781652259;32046.939629149;35200.297545881;37766.365927499;51481.759832457;36413.516694998;35500.922222542;33805.632950255;47923.672979545;39504.407026555;46070.551266413;47690.631580361;31007.255011147;27759.209404691;37272.093325823;25909.995388793;25840.357396576;33236.083314929;29249.995349704;43295.166400734;20607.763837884;39869.295586379;29638.271455132;40975.635596241;26401.652756352;32317.05542433;38717.158325699;29231.590283125;29074.382065723;54993.336480779;35433.380198129;49952.425465741;31935.59058889;39841.335908421
311.16802631593;0;7555.0796570452;0;6958.292706176;9933.2663613975;0;6261.8174402452;198.30623396459;5308.4840577756;0;0;3609.1711756559;10176.804190096;5425.6561246603;14187.876473781;5824.8585261884;0;0;11159.08798745;3894.5385542308;5480.4577075947;7972.8662647793;0;0;0;8015.4399451972;17903.272578618;0;7860.7932961259;6088.7303597104;17578.609302594;7577.911805337;5230.4704189558;3996.3268023579;0;6355.0860873384;12810.493174481;0;0;4973.3220457244;0;310.81943034486;14515.785446027;8025.4531816939;11616.383381848;4778.7925611753;0;14597.330631876;8787.4095834373;0;6909.6481564076;0;7879.7596567221;7282.4251006715;9436.3171085509;8354.7595689751;5013.2819523545;0;0;0;4480.0504954191;0;3495.6726730403;4732.0095422747;6988.4325603475;6826.1755450376;5453.7675691229;0;8268.9215957242;9212.027862418;10972.80732733;0;9800.5380481128;3846.2769882771;5507.2664281946;5222.7832377168;0;0;7112.5370764244;11590.380327782;11906.923443526;0;185.49407279417;8548.6428037555;12770.720985437;21088.151317137;0;6283.6533877593;16773.218632823;19881.082748999;11772.4332969;16026.120512517;0;4469.1276433928;15325.28445118;5522.2087218045;9511.7582588772;24228.001439527;32271.130994824;10711.974306003;3549.2511624828;10783.060629592;6944.4673351192;10255.83682429;15798.85562586;32984.006632646;6836.446758621;6464.4276536102;16104.676037817;20110.464041025;26809.163728533
315.04800833858;20453.125373379;17101.829722085;20034.125894673;14394.685852134;19992.919556999;16925.947210192;13160.064495906;20131.746764651;13842.509916619;18953.09543496;16214.611694609;10757.040442292;13595.467558535;14613.405872633;19072.610611965;17861.967526368;21691.169767558;17536.813227034;19366.759455532;15008.303399788;21169.228833832;22354.872758717;15993.373333606;17528.623671838;12972.990946432;17710.340317867;10911.347456175;14494.610489911;20428.340608759;18623.154366874;20805.437428192;14237.645443724;22725.367758489;11854.556598993;22128.808472943;12063.662062548;16924.215505789;13823.49522085;13007.591782709;13470.903517632;12135.216682697;22148.490384176;16139.472273256;12514.42885707;25791.369979914;18748.911937078;24969.286277424;8137.3473779175;19008.460188339;22682.210157063;19813.925351656;25999.143609648;12138.373624965;26862.208671166;27315.617790641;19261.991177574;23761.870218948;22516.809783567;19408.782129495;13255.580189332;13028.044558528;13017.171177907;20553.560798597;30045.747423851;11046.879469868;19015.786749063;16470.658211676;16489.29435452;15606.858110448;16395.460513273;13219.853375916;16487.38679132;14292.172485121;19668.043632958;14495.133489412;16935.910764201;13471.598966183;14915.542163396;12633.054518028;16349.25887738;16271.01609781;19585.596665233;15826.040546294;16347.178280499;16516.780370489;17564.345883848;12541.260004219;28380.170507577;14997.924051701;13836.544318145;13234.492464751;23637.974685181;16001.365769695;17680.646311272;18631.779390598;14402.78388297;22087.899991264;21084.835314304;18949.635071142;16733.990025827;14625.131915539;18292.269730447;21405.761691466;14123.618216683;18160.447117101;21926.967058811;20265.24426622;23870.333631572;8271.6185347096;12951.075745933;27441.001627848
323.02790657581;37822.97176894;40710.37311913;32557.951922155;38168.402543173;39362.431515284;44616.106573197;42566.572158509;34147.541324795;37947.769336302;26346.951012539;33054.493188642;24989.347064093;31157.171124132;46037.701685651;46741.008308082;45961.273848363;54675.81854031;38103.317796524;29079.582397891;32838.155296815;30733.914173925;39165.869199152;37488.789380948;38214.090217361;31403.065706894;31712.920026555;38488.567846645;37524.913345739;38920.250549857;35592.7455132;46493.765510529;42482.135005599;50473.757881524;31272.257250371;28279.948105642;38277.875372228;28726.627986178;40985.531002317;31190.233305661;28364.274081161;41476.819194648;35303.115156493;43916.597229926;27994.563772829;41102.930018269;38825.332711704;46007.910204785;31972.065158948;40445.367789373;51525.848429533;40620.598962092;54855.904711479;38623.957566776;31497.437036785;39779.310061278;51307.083672853;35402.382052773;31843.657241847;28374.178450661;34299.432722186;29165.186720186;35139.175979037;39392.447418467;45930.265772323;42221.0311081;50809.637515412;31593.389428544;34784.037546451;42845.47675035;53458.735914139;52557.675019768;42977.352756682;33310.179794093;39619.044764562;41441.991593829;43689.5630376;41060.801333741;40492.799819607;41731.116466534;37622.321576005;33869.910621935;44953.103972367;35044.471820414;43965.050728614;51555.824036675;42266.704034398;34895.011783075;41072.682631037;39219.749334939;43005.191525904;35782.204793264;35189.1088407;41341.110098041;27460.701193473;37894.441477736;32153.079893692;49850.959850029;46214.125383568;37517.259711896;34835.533876893;40287.920795517;30836.293325804;32652.276619053;40481.829686668;37482.25917842;36768.918188643;28432.822193353;33274.8969651;32148.15971218;41675.760755551;23772.80793613
325.18344866752;0;0;12605.694908472;0;0;5024.6394987098;12122.471774726;718.04267852191;0;22019.323576348;9103.5990445076;0;5371.3209850168;0;0;0;0;0;1632.6972047777;8441.7090524118;5782.3839639134;6770.676897161;0;0;0;0;4938.6138387776;0;7696.6619012211;0;0;0;5775.0284241674;0;10868.137464421;4443.7035335419;0;0;6317.1908534767;0;0;5868.6011975517;7853.6149908335;10162.284384555;0;0;0;11335.703977135;0;0;9052.6281999292;15218.521831464;0;3408.2337705242;0;5619.4684638457;0;0;0;0;0;0;0;0;0;0;0;2740.8344400534;5225.9160695158;0;0;6346.9744941122;5363.2457849849;7823.6862388703;9967.1566718009;0;5211.9475451038;0;0;0;0;0;0;4605.6681674187;8694.1406373672;4710.1539685782;13164.435019652;8364.1139709835;0;10244.927678665;7391.119039363;23533.2183782;0;8216.8460826462;2027.9646939661;5719.9296004361;15682.977898394;14977.657579795;29037.841001616;8142.415393969;8881.9633381112;9954.3608685475;6376.2239506445;0;23253.473702966;30582.972015107;420.00493346291;13784.713705583;14579.512737118;18714.692873214;15513.603544575
327.23220747537;48455.139259622;58907.490506532;51382.418190244;56816.254229602;39324.731536543;41522.42842483;46326.316695735;36187.37932625;39395.07689934;43711.305687084;32214.697779208;42886.916505734;38396.573464941;59956.543607849;52679.427600417;48809.637642348;51425.619553687;42947.387522291;42895.136114034;30986.619196589;47449.577224528;40395.446491567;38889.532029061;37525.131118064;41120.067425638;52073.94759775;43622.237767483;49539.771407856;52298.023141524;46315.325878806;50654.420877241;42999.028339317;44815.363754878;37007.63785172;39079.425629417;32696.413654234;39451.794913357;44511.412528318;28707.036905091;36673.912875592;34572.349303548;33833.718970949;43052.343476248;38112.267363318;49188.41078841;42668.319275094;45865.217001885;36210.906763623;46856.004398079;38514.455102058;38485.468910527;45410.286760691;40249.404737824;52539.619853665;44534.665501534;47248.417156416;31543.817870024;36426.538346274;32805.916313742;46645.685424601;43160.748869142;57596.541316938;59747.837225499;66033.092824096;53003.752125883;48477.432344259;57788.189698448;59176.981480368;74809.224066435;63299.191894082;52643.336763451;48422.829312391;67845.244716715;57745.208762109;61992.903874721;62838.373901449;54188.80329749;63489.174968446;62732.256126305;62100.579220018;64966.941055571;69204.225396257;72826.215819407;62995.280263553;60044.798679585;68124.893663958;75218.025380128;75532.830404236;77650.443940228;60459.168760324;65627.373379637;71955.803879363;66847.714812684;52076.982577454;68018.441020798;75833.085156396;67128.920832947;71876.333972647;81977.097960562;51099.492102668;58503.605931391;48379.355220844;50744.136099416;57898.17995046;58802.223337479;72741.414929578;62689.206169813;52019.684612562;63080.630884903;57929.727771605;71689.704216775
328.04440509905;54701.791313443;48160.147219259;49338.715645349;45549.829378818;51350.075690871;48396.242462734;70158.113943379;53253.723139713;44682.569271323;32535.167707384;40147.125033535;43715.756058784;52672.193605399;61315.856246593;54537.687457325;46501.399809322;57229.261465136;42157.759006919;48998.796297059;40833.047305042;35878.088167635;54700.228763212;37896.51526977;49200.967332748;31543.124586546;39344.996242624;64634.802810465;49584.767137032;56726.27316378;47318.34474723;52506.941695773;46929.178734161;52102.843694894;37870.471970962;29023.481590787;50750.375818773;40662.51870001;54206.320637442;44334.84831111;33744.504809055;39758.596750714;43643.81536825;51027.241806876;43714.05337389;48442.921170562;45937.454562354;47872.796721486;41808.525031345;39533.321959949;38197.279781251;53223.261090712;41866.224286421;53155.050457285;36394.071698824;43895.909927595;48056.934815221;50580.988943833;34162.094553997;40532.192065154;46653.772768544;38101.015491465;41979.5688049;44226.048842679;51129.303883522;46099.779855785;46342.104820461;48614.361896618;46727.734025379;48273.186593544;49797.602701653;45676.965313026;42646.375063973;37205.555387007;46763.549725793;60520.862830975;35865.371313463;47723.630516867;38248.08192074;50928.395157489;45391.05729372;50200.764165359;55185.410723065;45079.875735508;52524.690936524;49080.958579989;52259.31817556;47178.931252354;47205.518927398;47297.502594072;58920.300500252;48461.228799735;43110.133897644;47759.229229085;37313.653677126;52912.664935381;49057.19364514;45259.087897375;45308.324915062;44164.691888759;45551.446908909;35506.582045084;44537.811693609;47341.640590243;45179.071630656;53442.133283557;37171.463195429;36347.509680168;45658.570965304;30426.242235187;41681.572762744;33401.348256077
328.05776963434;32779.317816124;36675.226221861;28144.239576841;27964.53159691;35616.028951233;32866.612458853;32066.734111879;32089.817133329;20516.059868549;16701.742369495;16071.202978326;17102.85920764;25948.270133172;38717.900896581;28894.453427035;18370.596224838;24016.246940329;27805.726836505;29139.812363915;20880.98226739;24664.588240161;28460.683801939;17768.130489193;22145.545882775;14051.423778841;22869.844498695;24771.112281037;32445.816202543;39312.129467151;37915.498212976;24003.254297678;26195.342551475;29372.491294809;19164.582268155;24809.68413922;18897.589653731;18181.211641049;18853.047004099;20866.937433561;15203.105516462;23414.504170259;19038.465066693;14513.465107736;19752.780751419;32305.900830574;29467.50974835;33502.60930774;25219.519675576;13049.417533884;23006.03882155;21058.584840773;26467.097116955;19474.170680277;17343.074316596;32915.487184135;40231.102506731;29326.774180534;19117.290990482;22732.595657118;20804.204197706;16908.686804215;26414.241420395;35331.752333513;26372.962188703;32936.053211535;40987.708480672;37014.730752905;30480.801749279;37055.162548386;28906.828202591;38230.35720273;25783.858096577;31958.325267456;36427.618594849;37514.38439916;33946.643541427;35711.035202554;40829.027153701;40676.088731041;33629.049287557;40870.769473926;60041.293637931;33191.719329467;33600.217260718;42277.764091255;35148.927697082;31330.41796808;50113.561568816;52372.795725199;37657.34992858;33670.153409901;24614.938485519;30365.239416009;29354.804007099;28298.511267316;41100.490111078;38396.797322548;28104.440932442;38514.296357836;15168.303371851;20646.494136176;25284.971227104;27310.580119406;27385.609023012;30122.862454098;29681.714845594;24179.384542859;26770.236220236;31490.984820362;36247.0006587;26672.820611366
328.23557200894;18514.131349546;16770.651072911;10148.766323774;17265.280517155;5740.5879544709;9370.1081870008;8028.1067803055;11107.063937017;18025.396967397;14817.627916411;9551.7114355012;11754.621783082;6459.103529571;14673.641006647;11968.835095656;5432.9664099449;14084.088956974;7707.1648464;12976.664134423;11083.895587485;13776.323007256;11484.665634337;7621.9684305596;22828.47911808;5560.3768137646;10770.24405329;8130.6643403657;19149.678068384;6543.6755269135;12802.261625808;11494.025179825;10160.073719721;7430.1767227632;8712.1289122993;7801.9516806012;9418.1845146162;11825.427813299;11304.329778371;9684.8448882835;8582.9068240905;6280.759610797;14990.919040544;16929.822449485;15782.972069848;11494.468553932;7933.5646236078;17332.48693342;15099.666566636;13646.812245866;7384.882970432;11941.024025222;6705.5819746609;14699.583959643;15833.80129632;12930.455474454;12344.502935638;16723.366560336;0;16140.379483478;18167.380881119;6250.8233987111;14202.643121734;10514.284732035;11732.426956487;12973.966433028;13280.079260342;11321.936721307;10533.405089989;17399.941293733;21086.071140891;6849.1758266215;15355.56998457;14381.54582821;15768.315888481;16796.035669781;21561.044542366;15000.659116061;19856.139481339;27343.644121582;24319.061833075;14428.845914212;19209.507466112;16239.807673025;12179.484495454;16857.518247165;18066.998049506;16038.624404588;15000.184449938;18675.20395258;16835.300923671;17665.778212467;15063.345639961;24992.541129428;12975.820170087;17706.126952456;12626.615258388;11677.967978735;21399.613351951;22732.384103823;11306.454289489;10589.555969955;13404.373898669;13969.674271468;12846.198231684;12783.367661654;18001.973830101;15177.948104988;12799.659284402;21798.149247667;9973.5315398386;20457.365348636
331.26349371787;33385.684436463;36694.430687294;25797.215409497;28156.82719376;24557.591719336;16259.316303116;27562.837407552;24914.157793331;22869.183929169;23038.591454169;18755.806059272;22286.075306434;25032.059891301;33722.657551617;25257.584036993;26049.982879835;31187.287016023;28270.143536228;22378.162918819;23617.898488727;17151.808121841;25332.59108792;22036.269739364;27076.403908929;19472.793728098;20911.41562038;18183.076237758;28743.815637945;26929.582397607;23133.951087452;27720.907954575;22067.398970445;20716.856468161;29398.914321941;31695.315437777;21775.256099601;23891.579606104;23137.797690794;18323.551213885;19248.713229416;23290.897437357;20635.187522603;19312.970451249;22002.041805232;26465.050116149;26370.226763981;31190.926562528;22943.155641501;26783.365964417;20078.57867578;21460.598580728;22063.865900098;24462.523366049;19726.072839036;19314.360783541;18680.010568323;20266.471955633;15975.487792592;23559.676847543;27658.426900457;14993.004728638;27684.976256943;30702.452360879;29013.4154031;29441.283200736;23319.781827143;29441.077324099;23186.298679735;33083.757228138;23482.104160994;31844.659409551;25998.34032766;25229.254679493;35877.767217786;34625.743670602;29930.371824948;34837.479691866;32822.154909281;37470.961420472;37004.218895888;34197.933348045;36487.380589229;33642.395565847;34145.343017574;30244.625643249;50907.255049724;43079.956607313;33215.446967294;33646.173865177;36421.548104845;34246.870424069;49869.178827103;36275.264938397;26957.360769457;37591.524358574;36580.422037571;46441.504313644;38930.28418394;45227.3542417;26329.185941196;30766.884339269;27824.243237311;30435.34295891;30797.566785505;42521.594274198;51749.619081045;36401.793761889;39446.769886492;44021.906550755;35593.619637865;47672.988627469
