# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:26:37
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/522/522-ventricle
# Object ID: a7631fa4-9545-4dcb-b5b8-bd88bf5a99e8
# Object type: Region
# Object creation time: 2024-03-22 09:50:08
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 42952;Spot 43052;Spot 43053;Spot 43152;Spot 43153;Spot 43246;Spot 43252;Spot 43253;Spot 43254;Spot 43345;Spot 43346;Spot 43347;Spot 43352;Spot 43353;Spot 43354;Spot 43446;Spot 43447;Spot 43448;Spot 43449;Spot 43453;Spot 43454;Spot 43455;Spot 43548;Spot 43549;Spot 43550;Spot 43551;Spot 43552;Spot 43554;Spot 43555;Spot 43556;Spot 43557;Spot 43650;Spot 43651;Spot 43652;Spot 43653;Spot 43654;Spot 43655;Spot 43656;Spot 43657;Spot 43658;Spot 43752;Spot 43753;Spot 43754;Spot 43755;Spot 43756;Spot 43757;Spot 43758;Spot 43759;Spot 43854;Spot 43855;Spot 43856;Spot 43857;Spot 43858;Spot 43859;Spot 43954;Spot 43955;Spot 43956;Spot 43957;Spot 43958;Spot 43959;Spot 44055;Spot 44056;Spot 44057;Spot 44058;Spot 44059;Spot 44156;Spot 44157;Spot 44158;Spot 44159;Spot 44257;Spot 44258;Spot 44259;Spot 44357;Spot 44358;Spot 44359;Spot 44458;Spot 44459;Spot 44558
290.08751819512;32820.255412186;42382.171149926;53463.564994942;35384.181942329;45041.727133287;11858.731328758;36793.837558861;47374.83227679;43461.912766175;68084.39194882;45553.272068477;22316.581477036;50758.711605631;44483.452468202;43035.471214704;59389.984956181;67113.494604222;59935.023809507;36614.507610759;39165.968910947;44738.3686145;50703.938752986;73432.158202263;69698.455342527;67729.455537395;60141.479262348;39021.413717548;23453.396427535;45618.304217983;52659.169806663;55193.991380701;63983.505270016;66045.034075026;54961.571524875;62872.799439967;47055.88635027;18956.209979767;45550.531437;46526.721465341;46809.973041333;66073.256530655;60996.038484655;62295.133804769;58348.496444424;15659.730964547;46850.237471992;51721.066428823;58045.338364799;59952.186393505;71214.028306329;70519.632414888;29071.475082832;50612.877520262;52818.929822086;61723.262744838;69886.740901089;53125.464352747;31743.487063333;55230.657723632;50196.921217572;52793.439885405;58382.384516309;59837.616873452;43913.048338364;55832.453413341;55428.479158866;61662.800692058;50721.888802202;49246.39900841;59260.310401659;63834.33887685;50628.207298752;59456.788362443;64889.590912358;49778.201125444;51421.720076406;57091.558322877;57295.20826686
300.03881791912;9277.6883580711;16024.914539102;7900.4615985028;11835.159694557;6869.7790591502;21599.88649988;9325.5137850013;7900.467916119;14272.012688145;20069.88281642;17175.356082562;18140.134179408;12276.668491835;7463.9344029518;5233.93220904;9293.6385853695;10674.827418114;11523.500432056;16459.139444657;11259.539459523;13184.181065894;11392.822116603;6044.2806341115;0;4879.5661118046;8929.2554114211;17184.028534154;7268.8254317945;5660.1616350074;543.28835026938;14515.05506535;12540.136762169;6818.063847902;8658.4366532973;12012.015203635;10111.562732738;10395.919190501;9085.5278089754;21564.172159423;7557.996338161;4204.6437679638;7659.7695451378;7706.0195837401;5024.643866701;8696.9338564968;3023.5360127072;0;14704.366868548;8824.7474978356;5352.7101807924;6261.8507755082;4070.6967742961;5584.64864277;19567.601715532;7354.4184419696;4166.5029065531;7268.4933995946;8231.6726776432;7746.0599190268;7429.2912460464;9001.9623236156;6052.4283827088;6853.0698444972;9249.9815139416;11981.715092266;6816.1530627555;4690.8360052388;12501.288495988;6727.4115438756;13924.652737463;6283.115042378;7267.8992363242;5816.555652503;13688.852565093;10454.142929996;15169.83041681;15584.402174531;9368.5960545317
303.23234061941;272994.21115139;305024.81103704;313632.04013488;234113.10074569;265597.30383892;118914.96988505;264960.64977995;312844.8802993;263231.71100564;242477.27071423;212737.97339981;153535.47361478;298841.9257422;299618.49630825;279726.84202117;202171.6880796;221327.68271001;251750.86956878;179778.01332115;297832.26766377;265134.26836555;277733.52526413;278144.21119475;256237.41814291;247516.07779266;224246.87051643;217097.19419132;160792.10534449;313896.71684328;284074.47863808;288986.85934811;269267.45219256;230800.27947279;246838.13734666;256908.59987724;211489.33447752;190467.43758676;283761.00836706;291559.82671852;263031.33171566;246474.62179967;251519.15554912;289848.21254704;230013.09042071;200531.27975365;283993.73575994;272559.1946341;270095.09033099;265539.24023545;267984.43383682;283426.45199725;239496.38594253;280714.61769418;329629.24440679;242715.82790864;254321.7001492;254460.56889974;230914.43830763;286234.59108821;294998.63923831;253606.86201783;259890.36337701;280963.81294662;266392.29318026;330339.23523396;214426.2355561;244170.1285836;343399.16844107;297325.11225495;267046.47316698;301239.34333133;298682.37554145;239945.40962547;329116.0396012;280573.59141265;293739.8289409;307987.94308799;230836.23274162
304.23564351392;62379.787832546;63992.358014388;64900.595488627;47263.832838351;56845.481287932;25236.843021019;58235.902051153;63103.98343391;57043.020072454;50264.241470677;46644.447787894;40324.308452305;71038.238000895;58907.137339386;50741.783107743;45221.939173473;48030.130953847;61962.283008316;35525.43319442;63812.480624861;70308.107349676;58082.735689398;64511.503433153;56388.01575673;49036.144937256;44446.430665293;54078.155799741;41983.817390897;65791.313631551;59054.988316932;56928.618177778;63121.196670603;53003.033590893;49948.678891429;53538.869225284;52995.540339915;43223.149143111;63495.4036801;58066.89659669;52411.739763037;42415.842605064;48309.664797613;63121.24478674;49332.455463888;42802.051924981;66744.447159376;60859.103635052;60123.654846459;56150.209172346;60560.235969095;58821.298888593;43586.353525914;58960.87193228;69211.108919122;55316.661637769;59818.300500348;48163.361225881;49170.647849697;57282.210597314;75579.767875618;56150.212889635;60824.363190272;63262.938981804;55199.997132784;70854.645776148;50640.280802784;49482.814347839;80812.788525158;63536.017510174;55079.896690519;60799.218568952;62161.937455376;45935.414670283;68144.068528613;56169.589504457;67393.195347107;59051.834792652;48668.610714477
306.07582677557;36876.084693908;46123.217591317;43047.17501193;43518.200596898;46938.670114971;33153.475862844;38962.575442742;61266.07668355;48838.409321718;47173.040720842;36476.54637891;34400.771538225;36469.084896347;46118.809317801;38783.772329821;35981.846395201;28184.755903611;39799.521542633;30888.550130388;34120.458336908;33708.616530223;35556.997551263;42175.198234752;30942.562313643;27782.339807601;31621.891429401;34664.674364184;35961.493136351;40373.576564504;39240.329614397;41607.628604156;45281.10767546;34512.557685964;36120.095062484;33087.832529157;32294.024455475;24554.614625721;38586.758069013;37796.151234638;35312.375583392;38976.08191138;27849.206484106;38199.009105849;40675.714944784;37638.449728843;32295.356692208;36384.236131724;36594.040224324;38177.889842485;41256.908425801;45613.173554954;35981.891678796;48064.440725976;33887.750900613;43305.658311656;39872.426578826;47774.913769461;36647.652234515;26865.101989357;34444.939293348;46938.998649615;34719.312322071;29488.499583585;47011.64051258;41917.721223811;39946.815627474;32256.566495812;35740.636195173;38050.956597362;50254.87302713;33801.347320176;33160.140883345;32524.092525676;42955.397910067;34918.122875212;31236.488801484;37380.025911387;45340.482814689
307.09828294458;153690.33772598;165900.30289028;161669.37469004;144914.72504914;178243.80855568;144482.28964613;196367.09174285;162150.19239884;181801.50500316;156093.1771253;171781.45374583;178709.84515706;173771.2187912;194210.7724141;186473.03933695;173954.09081046;172478.06981801;174260.9231691;154618.30152302;186353.05210987;155483.81078009;174625.32356973;176048.82646399;149233.3746264;173164.09356394;181600.33152165;184424.80557402;167344.63641806;169451.59102374;167401.93186006;190170.08205715;157017.35798658;185662.68098003;184991.31881839;200048.63592455;169508.46085411;182421.26510436;165724.84163366;175099.31867082;165397.35084587;180476.46226768;194119.19519486;191191.99056231;145694.5853412;159951.57714824;160185.07285118;178861.0502362;180324.5907289;162892.59916066;156460.28722123;146846.94753286;146982.15706396;158721.92540311;186705.13950341;150117.2632591;163885.8283105;172994.77447339;136819.92368673;173794.23019549;181555.54075239;165738.13290876;162359.20977616;146805.20282188;149931.6494387;159135.67616882;137820.48296396;166051.2125288;192075.94231569;162139.59509885;176610.50802017;179393.56279352;158975.05517501;153205.30617125;180586.26493271;172605.60450638;161757.62771919;188800.44931047;139835.63033296
308.10161253585;38473.289468003;35605.56356061;39294.018498212;32084.773584467;36363.57711158;42990.558163244;29750.79630296;39281.012359305;36656.782875148;31911.845714721;44688.328243546;37158.025513543;41313.464805845;49330.103505984;35204.878874014;31326.038603123;35082.391527679;29217.994568492;31612.501548578;33960.866127011;33774.568912826;46088.007477476;41531.429154892;37749.769715731;36800.590208494;40596.072684348;39510.705783991;34525.909253456;37291.813991619;35392.998431508;36613.385882819;26252.45797108;51403.473477226;31947.159462005;33603.116039899;40499.247048484;44325.550913118;35953.837605996;33460.118604105;52004.640727085;27529.092889472;46579.961647092;30950.977251901;25597.352142661;35210.161821924;34950.921636021;41412.357155179;47024.512970345;48477.203181412;40843.047172057;31758.315988751;40029.535220747;29331.728074946;39985.461338452;24260.948491481;40260.731688021;47996.469491916;37290.599761884;32710.079405917;49295.843137095;45651.00391314;32137.124346254;31387.52234106;34759.709210943;36922.054176481;34915.431683593;42583.984510246;38439.163877686;33000.37697452;44044.109979961;42583.758548008;25917.731709258;33091.30028359;41016.360750343;45983.896838447;29175.849233572;51559.281337487;33523.183732044
311.16802631593;23734.177984008;28101.709881978;20974.665971379;9800.7517620404;18344.742325792;13365.834347337;12475.454865595;17819.376536801;6497.1280243478;17801.100576847;16910.72753971;27751.660868205;14884.357644067;7668.2780356252;9337.985237117;9623.4667894757;27230.196268162;13162.125164246;22503.24996449;13006.308623583;22437.741641385;12632.1318817;19282.613048228;20111.651087792;24370.303106775;18464.601503491;28775.261503328;21878.550379657;21524.169480909;5963.0703410844;4861.0356231435;17861.146087158;18761.746259973;17355.074708813;13091.58500139;25125.869967915;16287.180900106;5413.3664101361;6779.7325569935;8661.4784540526;9887.1004032269;13408.866668821;11355.801273226;16441.665147701;15207.607890776;14244.431089468;6872.6259324114;6848.0045432638;16930.439596851;17897.380419012;8076.4955722284;21114.861080624;7931.9304089375;15800.920926638;12753.057583732;6398.2780510711;8716.594625376;7727.939599849;6456.8761963981;7352.776135255;10493.741946123;7399.5409901706;7926.1144495163;10105.136160332;4796.2648971716;5377.3083056978;5604.5197617686;11971.304306566;4383.5501507172;7730.74039414;5818.0500891317;4470.3862834141;7020.5611991965;11684.678870396;17519.329138525;7714.7463524946;11073.821694933;8560.3354339544
315.04800833858;39699.783914024;39327.896510161;38033.653028551;30133.426524932;45191.186717007;31705.594781765;41054.924032875;35941.856406571;46617.350974803;40196.971763531;29757.907137977;30445.886211092;36678.21667248;42249.251749972;40117.519354228;36917.183117209;33384.151612339;39508.737631253;32973.751940455;41955.65982175;39721.406992878;45273.041950448;64488.292794946;51502.533805878;40923.642666884;48215.004936393;38435.578039003;29560.526738177;48999.100764818;44234.898541198;44927.814923081;63475.065105376;44307.055083207;49850.567424522;44993.472449446;36784.628091928;28911.723112542;42070.099792903;50896.462771321;43973.493391829;45436.960773074;60885.190867079;55450.986889048;38444.851282048;38539.593541561;45143.160564142;45402.749118739;56753.888383667;45535.159225887;58367.825696562;46220.97363673;41313.870293329;48319.049524305;59469.809350912;58504.855869069;59297.797467031;47923.95851784;40845.566803148;47042.512954065;53846.949155267;51159.411158512;55648.684308141;55018.287217502;41550.706392885;47171.396247034;40134.243850927;38930.470713031;67141.500606334;45681.756312862;53507.208496141;63467.471227949;56890.116112688;53285.735145633;54883.842432969;54255.457804053;60185.897309121;53011.963901899;45611.321655601
323.02790657581;41379.507433516;46910.832003675;43307.770637022;35984.706255667;46424.534166607;31307.502268984;38260.154940066;50354.232317809;39382.313685952;43411.310700586;33739.168039267;39465.705492137;36522.447031634;39621.582085072;30980.802820347;33835.435038994;42008.969994731;32362.869059292;34272.004512714;37708.394056889;20749.301062439;32107.798830154;37571.512956456;38267.695189842;24018.380817818;29623.992942811;34746.691611703;35109.687108677;40769.483045282;37161.280323931;30506.566920962;35358.857163769;29020.661642628;37966.555396693;35671.262668542;32643.746839664;25051.65554246;27861.791809561;34756.881721897;27236.746104701;29976.197283357;29689.089917333;32439.748464908;31052.73913872;28716.372100604;26975.743987746;33034.47207658;32122.841243569;25208.874172099;28809.834027675;38130.611298025;33347.53517615;34109.055376172;32373.97262557;30631.302303323;25354.88988501;28879.165307011;23320.594941487;28033.026349023;29601.963382514;30128.691929217;30205.175866066;22153.057528796;32520.303486993;22689.619654626;30190.909686585;23466.328460134;32717.647296388;40408.313020269;28723.897323798;28440.552149962;34942.583896652;22508.019171563;41615.95013466;28845.323284073;29479.010799121;29556.892714539;25389.54570466
