# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:22:23
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/288/288-ventricle
# Object ID: 73dddbdd-ab74-4968-b495-94fe448ae9de
# Object type: Region
# Object creation time: 2024-03-22 09:34:54
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 20039;Spot 20130;Spot 20220;Spot 20221;Spot 20311;Spot 20312;Spot 20394;Spot 20402;Spot 20403;Spot 20404;Spot 20486;Spot 20487;Spot 20494;Spot 20495;Spot 20496;Spot 20578;Spot 20579;Spot 20580;Spot 20586;Spot 20587;Spot 20669;Spot 20670;Spot 20671;Spot 20672;Spot 20678;Spot 20679;Spot 20761;Spot 20762;Spot 20763;Spot 20764;Spot 20765;Spot 20770;Spot 20771;Spot 20853;Spot 20854;Spot 20855;Spot 20856;Spot 20857;Spot 20860;Spot 20861;Spot 20862;Spot 20945;Spot 20946;Spot 20947;Spot 20948;Spot 20949;Spot 20951;Spot 20952;Spot 20953;Spot 21036;Spot 21037;Spot 21038;Spot 21039;Spot 21040;Spot 21042;Spot 21043;Spot 21044;Spot 21128;Spot 21129;Spot 21130;Spot 21131;Spot 21132;Spot 21133;Spot 21134;Spot 21135;Spot 21219;Spot 21220;Spot 21221;Spot 21222;Spot 21223;Spot 21224;Spot 21225;Spot 21309;Spot 21310;Spot 21311;Spot 21312;Spot 21313;Spot 21314;Spot 21315;Spot 21399;Spot 21400;Spot 21401;Spot 21402;Spot 21403;Spot 21404;Spot 21489;Spot 21490;Spot 21491;Spot 21492;Spot 21493;Spot 21577;Spot 21578;Spot 21579;Spot 21580;Spot 21581;Spot 21666;Spot 21667;Spot 21668;Spot 21669;Spot 21753;Spot 21754;Spot 21755;Spot 21756;Spot 21841;Spot 21842;Spot 21843;Spot 21928;Spot 21929;Spot 22013;Spot 22014;Spot 22099
290.08751819512;50441.653447086;59901.120765098;65608.39228405;67667.857149139;62350.32591018;58794.95973757;73360.423464492;58829.577009226;80135.221162577;51078.045194151;88502.915534461;89598.022635171;55053.769549471;54743.776637308;58010.458936692;78086.700389588;79306.964111268;76787.533512477;70383.282190418;34450.692832657;69822.398475042;85477.783567313;75080.345014129;76594.840989194;60032.745767931;72594.593154674;76076.417808483;66796.341055183;73118.093314948;64504.67415983;63012.968690096;67509.566784916;74903.419483171;73420.959999021;78087.9130518;87098.519386603;85325.282134318;67924.002952997;62010.278939078;53497.467299141;66040.661356595;81625.147188099;69294.496947855;87017.263590883;72961.173725137;69626.287999624;49386.346200444;56968.483746217;47294.034553455;54777.9774963;75184.046413476;67762.898709425;69698.776094341;64544.881848539;49016.081860019;69504.641869889;56599.138387052;61055.390233837;67642.433942653;71857.771570932;77362.787115863;69041.630024964;58935.966188845;51479.954959933;55325.75888773;79651.110450636;64418.96326179;64445.359228322;64843.896264684;66891.956271404;60502.489660255;29549.442187348;69365.894252346;58255.670518464;81843.94474816;59018.607813177;67679.513513011;52320.459941167;55811.903368973;50614.13507174;56105.164447555;50098.068104146;68848.464586213;48050.994460561;51110.645562157;53862.344974912;72426.42992363;59331.521948879;67085.308165334;64395.715523937;61749.474833705;57793.435257844;51072.50875204;65813.396721234;61850.889143023;58610.824359424;61495.252710642;64238.290606558;56050.529836155;61741.5017942;63593.552418824;64369.36676805;55250.69369817;48345.415609481;61790.047515051;56359.162530484;68613.157585375;69705.581187506;65025.176881874;62409.996018844;71238.382384545
300.03881791912;17540.446012923;24001.801758909;10325.123532589;29677.151258047;19605.483433928;27376.12162962;7339.180476544;9405.883130834;13764.023284165;31509.121972719;7804.3235958852;18518.284461542;25039.021883015;34711.836332664;19190.714696278;7155.1360612578;9992.0057856585;8177.9663193057;18637.130102604;83075.407082804;15170.912586514;4621.6739705281;7777.9088004845;9375.0238388589;7834.4087304752;42078.686187808;14289.956364136;16750.631343991;7933.203313787;9016.8043372085;15106.805326194;13781.904886317;15332.83337823;12951.452643452;6496.8370150909;12159.793330857;11214.579447372;14314.887340114;16257.857987383;7979.5368499651;11347.636534935;13271.03437275;6121.7092497994;16085.509498382;4971.8512109912;5798.7462946471;6483.2801021907;14111.254623687;51471.449784732;7338.9694483003;12577.8817947;6585.1266617027;7983.8992561832;7537.7594365647;12528.773714951;11080.955831395;17801.474551357;12015.603702799;18682.876985375;16639.119162116;19449.661157493;6682.5098433843;5907.67828921;54901.685214437;32441.078245096;10064.250800072;9616.2535962651;13078.579841349;4280.3470711422;5606.6598823042;54320.604232152;60550.699007015;5441.0788392821;11330.866749421;10742.783941108;16508.930466631;22039.362949748;59440.099600092;46851.564386408;12300.375731624;8000.808807077;7978.4056384187;0;9651.2056253149;11197.68080185;11155.097418534;13261.97414099;10291.109952966;6580.6926694056;13597.229374862;11058.812553741;10461.102510762;12801.419994787;0;11222.496818184;14360.922825247;7031.1662702313;5004.4180279514;7628.7637078628;6811.0127298881;4240.78597124;4476.938320566;8130.0301024946;8478.7968375284;17427.39649437;12353.262790718;5791.9227397345;9394.8165674905;0;4020.647561719;8773.5063159966
303.23234061941;300537.51909514;356098.74266334;363694.68952771;385046.0373863;366787.39949904;376336.67921599;251199.40520922;365284.98154027;397200.10394442;342013.37806576;334038.64278799;292920.78703276;413479.60517896;326305.60492699;330869.69829145;246416.11923189;300165.06535485;298678.42290237;349348.84559628;253717.55304413;225952.96848228;279564.47179564;337491.10873759;278567.91889813;332270.10358181;384948.17357865;255242.61002485;269711.33427407;277847.75628091;276618.23939922;266604.98894233;374914.57321639;362310.62046532;265041.32532331;312438.52728654;311010.5054995;338994.68035774;312292.90723187;397481.02002035;330707.89519515;334856.50990162;261997.9785183;298640.3242498;300273.15206807;303981.15249808;286993.83566568;355047.91628821;360912.55274829;286583.86817426;255931.96527052;298508.63170317;268260.72447229;274694.34168388;287493.01414874;343793.8525434;363076.75529271;300401.5101871;221927.16360281;249616.58302838;261873.69212118;279325.79350428;298428.79253937;359805.75499928;265269.44456276;279487.21025908;223910.40528703;235056.73236224;261022.86693238;276452.44191179;341868.37220936;285696.97023657;240796.54926735;219998.70561548;222002.27385267;279438.10161998;273428.64432165;288474.24906235;214952.33224475;231888.94775403;238800.48893921;230095.79535827;238953.59874859;288546.53734405;244983.09247872;260348.78590964;259235.42567742;258434.3653652;237411.37654877;267174.15219435;376461.59187773;248537.10515616;230374.92756585;239048.94922461;265687.30405305;289469.73522045;261316.16982368;258309.14992759;286747.99429924;354540.71742076;273267.95280498;249313.48378571;272768.91791028;299201.30663975;232292.69428216;238587.80632383;300475.66639773;255942.67901199;274432.53618717;283897.01414385;299438.37559737;325118.68463051
304.23564351392;68026.665835852;73846.671941658;76075.968517898;76695.53380425;74604.353258922;82936.004011384;54604.544898263;77844.528745338;83215.413769586;74822.480362404;72443.926062388;62267.91086807;77000.745705063;74162.515889676;68251.911260415;59225.057068144;70916.462451841;64313.408986081;74700.159172444;53421.0533271;52626.819737961;57565.812782445;78468.864562472;55477.804771081;74870.437286177;81546.098053569;54289.860962294;53561.456929638;57591.943767726;57585.002474192;62497.522594001;81994.104232011;87643.499095524;53762.03120179;64328.736380166;59939.077478188;73059.623196789;59025.703121336;76135.835426029;65368.709439391;72092.295030241;56508.338215538;62780.529233092;60143.377640959;56488.493278463;61567.35467159;73984.092063411;80020.268794551;66544.547478581;44873.367739998;60215.796578828;55831.530465846;57033.431367824;58428.910211949;72385.657162484;71972.848617435;63438.906163942;44653.924046003;50684.725323006;55130.278896409;60538.993040865;68194.677570343;73974.639236104;53139.143503079;58528.846964981;47362.203362242;57390.459714412;46570.480012854;59894.276490154;65395.726588454;50558.388714262;53465.390928376;51502.623232972;41361.769426138;53924.794574936;54647.130176573;62996.195332626;48608.247911341;52917.387555274;43460.780511877;44626.69058948;52996.309964751;56865.236934201;43383.665009784;55174.200766277;48466.515850725;52670.579564556;47140.881947168;61358.976580923;73463.773808437;51666.857977425;63328.504754985;45781.567259357;54063.323398031;64726.032027008;64072.104466944;52347.187190011;62321.693130891;67968.544247687;54981.987150741;58757.07742589;55919.922431324;53862.79868355;51134.428570196;56999.913049179;62804.721145133;57062.465543694;57580.496593271;62254.865130137;59146.594805958;74140.344885897
306.07582677557;41883.057042703;47170.926808132;39833.943242195;43930.378782184;33598.450097706;59975.441026143;54418.58428546;44362.768123421;36674.933474438;45789.322054151;43360.782864522;45245.700889769;39074.834787367;43254.303132538;49111.422125888;53028.058795952;44102.719528391;39890.407812152;55264.895337287;60022.069712103;47833.824265925;57215.924298798;41027.765495309;38696.617332755;52578.128240818;41111.543809296;49195.432772579;47522.345750092;47605.238174458;34327.97739302;33678.96588117;53253.434897015;50493.277961702;50768.338164547;50295.759216763;36763.521926001;38707.944872228;43117.542708113;46416.545765198;52782.135570528;50499.067725892;40202.90444986;42316.834094926;44216.386131852;37558.451791077;42504.530080872;53051.214649862;42760.861078616;49128.031386372;48921.848533178;52078.119234112;45925.694283844;40560.54438469;41331.173833084;41813.100255744;55546.204031631;64491.110494483;39004.851186789;49931.683214363;42764.92822851;42597.249255566;43940.399896586;44102.763240574;46086.735314833;69976.296521183;48824.771503773;29273.914571967;57806.844678435;44789.823532363;49556.490474451;43508.50731678;47021.677580237;54040.086917528;45531.925759137;50744.033692573;38542.142970545;52782.077273512;53564.359404036;64152.484008316;41927.260854193;58580.796227846;52061.605821138;41348.66350376;56411.598194775;47198.5357514;39850.382326377;50795.36904509;70864.531206212;55936.643708181;66403.337675038;38569.212493541;46125.478657477;55105.885799117;76157.134947137;68045.950953391;63335.115177254;53960.653165355;49631.059095809;52520.409117965;49793.27856096;69706.320115812;62033.524246079;57529.429709522;60430.331441025;74852.053176255;51956.081632264;64012.520415322;50038.678636256;50300.831106656;43621.982256471;40744.416070165
307.09828294458;228114.03244385;228438.50990566;233168.33863452;264726.97947999;223319.06294096;255035.22059283;206705.84029001;240504.29183411;249908.19521693;219846.08951988;210104.39530325;199275.55691528;242017.0706896;245934.26225277;240940.0290439;194363.43839854;234353.49651736;222250.23629703;277887.47797555;236784.36555366;217258.59125231;202609.98249494;244308.91744845;239866.3045828;220587.08738358;271988.16942713;212991.36585208;192391.07760425;199092.43891536;217432.83633602;238296.01824283;246549.94901751;205956.592059;220111.80312715;217615.21013849;227242.05668544;227273.53573024;194541.23527969;250037.70294473;215903.68524793;237875.75147361;219581.8651737;202340.62695228;216728.84244844;250472.51782683;184405.80578803;256804.66741384;215823.54648306;231468.34764656;188367.24484378;242389.82744486;239390.07275262;234159.92629201;199647.83329447;227751.96746505;186790.30478864;191742.59216171;218526.49170504;263588.02286427;221877.46285983;189997.59262788;222044.4932269;212466.34838642;208900.57209149;188564.15145443;172538.00874806;210281.85219783;204585.9876098;206244.60407283;222804.63075196;208595.44227038;223480.20198404;211840.33705079;220293.85475369;190884.61810528;202474.3664715;244057.07848178;193773.30747899;224471.5802075;222413.37467417;214600.82658494;221289.90362456;213486.82853495;212236.87626566;251652.64369675;226239.04196898;213725.39140394;205971.85432003;192013.73767819;219435.90851826;226227.05163639;222783.20769151;203525.94562084;214102.99271974;207308.08576105;212861.4033247;221226.82834225;206251.54947617;221090.79878175;245359.30349384;200676.99863788;185408.15819627;200170.59006085;230555.37302149;184539.75538994;225929.48663146;186664.21829311;200538.24700279;188475.41572543;226457.261897;224317.13686468
308.10161253585;39077.15454419;61680.305548966;55147.022760454;64316.872009211;53516.298299594;51482.820758416;32257.027209512;56349.467008027;48891.537180942;36182.940879901;50895.127237852;32111.690545923;50281.920380146;53091.300228888;48770.581771549;45010.808806259;72739.500757788;59190.767104158;60850.965435452;50894.306128774;56646.504942042;45303.655020261;37434.042419172;53228.011578652;56611.238370667;55659.671456726;47732.949583607;45930.311274983;49244.222521513;34109.506048982;37233.085347447;47887.922663107;52217.622465562;35338.67857279;38353.167652613;68388.2282275;41845.643720815;54449.219990185;39264.755137223;38282.291122112;39083.215855707;45698.718854162;48064.261737555;46038.696816225;56005.757314902;35782.61178379;51416.912122876;64425.133417009;43734.388920882;41697.466304363;52249.578774674;49832.126126917;50978.603576757;39712.422242159;40905.043116753;35732.815859522;41169.819105981;50087.634385243;43373.688122103;61160.640425452;56143.962733997;47455.539152409;46369.78373659;44815.879774437;43127.257576521;31875.282032916;48136.74386115;45309.893398585;39832.98223797;37966.85175209;42729.676858522;32543.188981713;38081.535741045;45345.977062107;38363.103237373;34125.390495953;43427.085875764;34319.937911054;32629.115605748;40128.650085884;49428.844831311;42966.706621007;57437.730594732;29856.57804717;64047.686863448;53432.37272511;50281.433918849;45664.524417613;36660.492176914;46895.323902414;43963.479526888;51742.781612447;49693.416421874;62300.79489951;43526.957943803;52117.038750561;48588.815751364;51588.196296909;50174.149023366;45045.8292932;52042.945456713;40927.790873932;36934.393785104;57681.445014164;32490.40539915;44263.065032041;41396.716947914;59943.04894245;35148.603780279;50604.627815789;43936.550928267
311.16802631593;13733.173442419;17509.035241352;16002.980498879;0;18901.322527746;14933.179694803;11319.530626244;15961.876824852;17232.386625224;13402.044099067;6848.0634179829;20448.034988085;11056.715089653;18849.842229506;10524.843516644;10839.33471727;23589.898669433;9173.5010339473;0;6587.8977148208;8949.4697387044;0;6851.3118264538;9942.3041248317;6194.9632646211;8028.3873403899;4736.8123742562;0;16564.643406648;13335.620950616;9879.683107575;3889.1018204802;6931.1142689086;0;7565.952459724;5730.4210853465;0;14395.981182832;9671.7723819179;12099.179761188;17309.5342306;0;11309.444948395;0;17241.625073653;12230.163221584;18834.324002596;0;5830.8745265528;0;0;0;12883.510361324;7347.6891324152;4902.7808176752;0;14077.051961578;17460.890446781;11968.033615662;15784.303108514;4675.7010347948;4848.0943612027;0;7863.0015026467;0;7380.8370269359;8405.114175657;14577.941272887;14261.500121217;8703.4916363889;6654.7891293559;14636.885608689;0;4783.7630588539;13279.904859097;5272.8789331759;17356.522674822;10019.585692209;0;0;529.63028199482;14823.77725838;0;15867.457610191;10166.820508472;3838.9541273127;7184.0550060651;8796.9761901548;13305.416262467;4458.4047741449;0;8004.8739476394;21919.353333694;8262.0555997882;11249.433127475;6056.4354218719;14434.511334049;0;7097.9236275341;7328.308389177;0;4293.9117280557;0;9116.746360972;0;13221.503587605;0;0;0;0;8815.8440069565
315.04800833858;43705.545163123;58868.286662066;51855.370354185;64500.908299994;64048.053144717;57449.944177554;65830.909042675;54450.586207109;70787.809695043;50230.062946831;75071.468362159;42250.412593087;59858.060185717;55287.149743635;46199.685921926;55572.967562914;59127.711268437;49168.395251643;49133.104979167;39269.04888212;50720.002438469;49792.156617979;66533.980834611;56187.486292941;47111.344584637;67513.365577281;58343.374414721;64246.431317334;60625.170529627;50559.355353039;39820.034897655;55032.095170685;61344.589170225;55450.807127291;72840.042294479;59019.754913926;71751.273176287;52243.002008156;69032.044592354;53542.624841069;50883.218052336;66678.46778252;61533.714793328;61013.211526892;57525.114330597;56823.656742975;67476.137945482;62687.352391631;38513.727882828;54306.712786769;61854.804417814;54871.663793928;54910.050692399;52249.651550955;76717.498811992;57454.328722995;49447.086691321;63402.075763941;62222.07519521;64641.812249272;56587.320236151;69077.044498641;80093.825279784;41332.744516572;43786.97430097;65076.084251794;68422.329722907;63333.182886072;64644.767346405;66043.069264383;47685.984088072;39427.480676868;56154.096406859;52947.621761147;70491.613464856;49923.940065871;64292.951970572;50503.961903668;44399.944747369;55218.925031633;52644.861728945;57553.327925278;66456.984175898;43154.298127251;61902.893626251;60964.812870507;58967.919504824;65937.352422633;53629.782592616;57161.812648358;63776.978294451;52014.1486319;43749.434418137;56214.168593643;54607.508223841;51845.228797297;51978.559176415;60507.905567402;65157.740974771;55637.777930428;54221.186992837;56220.992684812;50300.38722102;50861.576661895;49069.940402599;59896.046799132;71750.574737259;56797.305539794;53699.246024108;53411.306435068;65350.63426842
323.02790657581;30173.713242868;37613.681715781;43534.847947009;34990.985984546;26204.322078666;36079.386556397;30901.000559203;35088.949631274;40769.011849258;30106.12257203;27080.335037933;31533.10657748;34237.2024098;34086.058678128;29933.309442782;30483.14349829;33874.556557463;35253.938851388;30475.435158972;30164.343199345;39334.452386809;32842.975001089;37923.759124266;34388.829438596;38413.197455869;39683.559689639;31978.127887469;34212.097073433;37076.409188667;31777.811058021;28884.41952079;53854.521434013;46676.999962573;31908.897333692;30558.815129612;33246.614686062;28326.061843626;48379.160307707;57013.530139615;61096.578003389;32993.962941053;36554.202872894;37693.198410867;40118.808648182;43384.772036691;39179.021219637;49523.587847446;52329.140620324;41250.197276607;36138.947723522;38027.810253669;39895.196053314;31627.203961008;35969.717732092;49638.464886147;46101.126206572;48036.422685385;28330.054136503;25932.655418759;36310.193339292;33959.54287656;38915.04123408;46676.088739984;53148.834743663;61073.195903969;29350.497686959;29590.824280386;28419.741773979;32864.529050578;39701.371484089;40842.705328541;41858.583737278;32157.150861927;25185.896235144;34972.269464213;33968.650262207;37121.93179903;40103.214614088;40278.229468865;19994.702099898;38240.267883026;31412.838747355;41309.467888056;43390.9072536;38499.340480787;24060.266220538;32563.135007845;32948.491233313;32772.373565479;43191.748107347;37177.813013687;23493.31662298;34041.076318518;39404.799004487;42558.107216142;27769.996730594;32564.657577417;38428.933260009;41365.712292143;30317.238256321;42507.851973948;29542.377686997;31307.143849373;32438.851250329;33168.930603194;34724.789182474;39640.358770213;35551.871918136;36481.810294869;40709.679321586;33790.504596787
325.18344866752;21826.48772052;10829.20778364;9626.0343005315;0;9575.3727540541;5719.9622357404;14558.100575658;11118.5466483;18785.927206898;10107.616677557;7451.092549083;13082.443365763;6896.1097897724;8920.5605182135;12522.853672355;0;7044.9120061534;20755.792674552;9155.662205592;5479.6992155173;8104.3250138731;6367.2507133613;7049.8183321911;15674.2458019;6201.5242943315;0;14081.702370307;5323.0565602781;5970.0980749357;5313.7730674201;0;9410.4998922365;0;0;10565.349571997;14647.957853564;4390.9912780309;7162.2810742388;13347.016206323;6845.2202318774;11248.525255722;0;5396.8048229312;8702.8801148648;6531.9769541982;8855.4151783537;0;0;5646.6879150289;0;471.1116484822;8680.8745199025;14739.557554935;0;0;9543.7476161386;4408.005918546;5616.3913983933;21624.404092769;8095.5793393375;0;13760.106945295;0;0;0;0;15818.315008011;14032.009146958;3168.404088466;0;0;4585.4056289654;12670.316912047;13338.829595672;106.68656406223;12424.998762474;356.99033757506;5469.9589610731;14601.035259627;4413.7244727496;0;5150.3869239672;291.88661308637;9835.5528716898;0;0;0;12570.850008177;0;0;0;4282.1496171886;16101.049887311;6610.2927647893;6469.4534001177;6244.3402340118;4385.2939649286;14043.755902006;4918.8856615204;0;5882.5724367297;5795.8427183946;6509.9200591549;5165.0909044484;6420.8798994238;393.24639812458;6204.8917981832;0;8805.159113304;3190.4365377276;0
327.23220747537;198253.29288935;242875.80446364;256353.77740873;276069.43030616;240142.90268872;244917.30737529;236348.99309617;230532.6124536;260725.52487413;223082.51727253;288818.28341397;266861.22250973;253237.68014121;231213.76142799;233555.99145465;248685.20767581;268792.82015103;253605.81398712;245021.25577358;179782.30081355;232028.71314144;262430.67161876;293429.95079804;242559.67818973;231862.09715883;259294.64262825;246483.94071676;242103.65069618;253040.34808605;251423.46052325;235526.15497117;262017.32867292;249702.68367466;252195.24835312;256532.5258374;284113.84971309;289534.92720291;226749.40746675;242133.60064713;228622.61314858;227704.4377633;253103.01031856;274088.73199862;260984.93915417;228566.79331178;221059.20906951;197972.146341;239093.73289491;225074.38204012;222836.31815585;263939.56497841;251170.95786921;220015.97840779;222926.24980573;196972.27939284;248582.73083149;200367.05163643;208189.56162511;219826.83384502;231418.61062078;223314.15145485;239908.95543014;195482.27408707;185484.22622299;199747.87596896;200080.80092435;210200.07538852;217778.23513826;217490.64751903;235487.24215738;183025.81221519;155718.31215017;186286.80746173;187771.35203177;230596.3384148;206463.44602477;226921.04545563;159538.64988394;164806.38004889;203102.42021305;201458.67292226;188112.07299746;201384.07641084;169960.17148686;190101.86939366;216777.5148328;201121.19521409;191694.53641713;193302.14395124;249227.64711158;193828.13191875;192833.81475693;182295.06949006;192513.19646047;174603.22068949;206894.60780089;201059.15099309;205863.04647891;210686.20268222;222008.26991974;195382.55488298;194823.79231316;191371.43761803;175579.75171801;169404.88359923;213290.37032;187600.99451042;187434.74585414;195142.28250792;201296.36671662;243514.08904147
328.04440509905;35990.390475871;48458.407981158;43523.281423419;59554.899915911;45224.502979911;55000.310753064;39602.657590638;34568.835031845;37507.413517415;46140.682256228;33471.922647657;40055.842939667;46026.252224069;32003.621405311;39079.814105177;46920.044237551;38655.499533053;40970.745907402;45954.567064089;43139.991404496;52595.937267089;47438.588339149;40484.127545398;40614.476529493;36529.154548802;50005.552523954;38782.229760308;48630.529655412;40161.703687835;37865.642274259;48048.38625347;56327.387622016;49644.726635761;49041.640687458;38336.680586451;40413.015668468;41478.627466921;47011.088940052;50827.390692542;44976.930569834;42189.933098774;51061.39402573;40103.393531489;45894.921692128;48427.527396444;39880.861068912;54465.770369184;48566.209784709;54151.373049681;40124.601776438;51827.089190274;55058.255824157;51913.235174045;39968.175752105;47703.022674099;50541.134585581;51200.671911011;43389.576347494;39791.806247764;45449.198031984;43661.922931395;45706.334759158;48674.883867084;51212.799643151;65089.527921924;48213.83368372;49207.588345619;53649.033802549;47394.093212451;53159.133970121;41560.726594577;46238.182964594;46841.377150587;44297.339274691;58371.509959826;40578.769515978;61034.265981365;48512.276266922;58368.041532999;48066.194466232;52228.225908687;46176.213490536;53976.189734074;50618.423145084;51225.882337166;41718.086811692;48356.643738852;62817.509866271;44456.518177038;59454.091665988;40782.380091045;53616.742052313;55122.210321705;63171.92818807;61075.887257738;50090.650216158;48076.585243601;51462.280526411;55434.436139383;51406.466924458;63205.174180992;55463.650279226;46415.933214575;44497.509942214;56966.502470032;45500.00722075;62066.648112449;52946.566445906;46870.304783833;50779.454402801;44808.988002643
328.05776963434;57126.206990453;73020.271030071;85377.533988559;66049.492061702;58728.131914342;88673.664489858;81021.993551358;79270.342009982;58821.305591428;63257.230624865;63652.110552957;76779.967318308;75701.215405094;65462.015347002;64236.267090023;98816.455329098;77702.297077229;75993.833970228;83163.647139134;67790.396633819;58004.79002095;82248.259224235;77850.182870672;78723.194148381;74719.918988765;42751.741368457;60760.673587858;85743.631637264;62438.593580054;51978.023446497;55812.117838701;86429.798139389;73602.275654653;72597.306829528;74937.475494552;63188.172557819;71274.16604676;79360.373376693;62692.229208106;79156.754559384;56907.631082869;62724.391568492;54923.526523005;79173.296470095;49253.000889552;60061.510075128;68878.268041114;51210.284453706;54092.98406001;56839.187306955;67040.012335487;46988.815292597;54352.942578528;45103.77749097;56408.562301015;50524.153816375;75151.256218611;67762.140543344;45352.497167482;54621.644566298;66247.110806644;46723.727444736;44950.433916063;42766.283304543;71912.355927089;68933.643252497;52899.218524886;63555.218445673;53979.435022627;57110.036129978;53131.848821645;53856.636643943;48297.009129274;48998.213806949;91835.00551919;52359.451161451;56199.917728252;55722.471743029;55296.413375496;55068.108614092;72897.628932769;59509.773776444;53346.659000291;57424.435882045;52466.203187762;43485.44400539;59748.027512998;74248.392386101;59486.848630005;71333.501208217;38853.533542763;52065.155005229;63295.268530692;77074.199510195;61636.378521548;77724.553083389;58897.038365436;45084.580820865;56911.016946737;58724.713684939;72852.094155175;72712.151100411;59489.847696166;59033.909469695;73270.397455446;62618.750223092;66740.016947344;51954.992797326;61445.032623864;54208.089501769;37921.655872308
328.23557200894;45135.10117031;55783.580768432;46937.869230861;55349.167814561;50118.790169476;53755.364891344;47566.63028126;58329.977568937;57534.762969853;49925.574714557;62265.497988279;57548.569697074;59695.296102466;50349.336705158;49641.339314387;63827.683342772;64449.341259922;58584.72301747;63575.054264682;43108.387139004;52895.861285528;58779.050231232;72422.386947048;53675.634363491;55420.208369426;53467.521547001;64449.299419786;48915.396749399;57016.424699538;53037.273352448;47055.077730318;56867.010405343;59945.655534029;54023.694921271;54252.511103863;62649.602474208;69940.793958509;43378.176777558;59276.316187246;49104.985972988;51080.726682858;56435.078213934;66692.667701883;57263.491700253;51238.261660647;46288.034827156;37172.158327759;43490.743318155;49913.996304916;54367.281181231;57478.926705411;54475.760583525;47309.266731028;55020.425917781;36466.90493832;52031.40391261;42982.133504161;49757.309071381;48700.915400936;46621.516722377;50238.322895048;52416.218322208;50202.988219043;44876.491632789;39469.276324449;55559.470396911;45906.11051493;53818.036425032;48999.025348162;52818.133867804;44752.423756599;40068.553150265;43310.48846079;45245.827008146;49635.149447902;39164.692383756;50654.784668294;34352.46700784;39693.452660541;45765.020841299;56669.57409966;37064.369257803;50801.787977976;38208.09284147;59192.719330661;52497.265011581;51118.091662144;38796.820466598;50728.279115804;53912.499390977;46308.610480571;48361.966443597;42850.095486934;45963.097394443;33791.822787439;44164.147931924;51347.079319582;49824.284118203;48304.402958357;50278.746806075;41697.678759724;50900.794355211;47687.002600744;46197.582747481;44673.674467807;45364.296710153;43214.520513764;38758.288975899;43383.063536163;52979.169980435;46837.250493572
331.26349371787;62904.425508584;68781.53017976;62806.250160471;69820.211163624;61412.277859799;68697.9191233;63274.419635515;70509.324860913;60008.420080629;57193.85916226;55491.473674238;70670.227627142;72232.292307593;67398.764770208;55125.686782798;49143.787586849;70710.37070436;64016.134297808;52837.482454826;55926.885937968;50291.824497049;59317.813666153;66386.942892479;52581.746951193;62556.665667527;74845.189560847;54095.335634876;49263.544914502;52112.908743052;52372.999697696;57722.923126252;63966.566348087;65706.340117094;56827.726208741;64204.355425181;66577.34080245;68520.696332367;66051.949156478;61865.16041204;62330.954371084;58130.153610001;62215.676806347;65811.260703864;69424.213115264;63386.844866144;62968.781385536;61637.185781287;70939.808072405;54006.895044264;57804.146205912;62540.180424966;56398.35379511;61803.256650557;54367.825799149;61423.666429006;75594.168591698;50770.65625284;44813.745645604;49845.102578706;55759.278422182;45144.689224283;68692.486945988;62108.630968679;52122.664438666;52743.476525743;41585.67883186;46934.690542667;51817.969112029;58913.877754354;63202.534684604;66383.994465416;60640.951797574;54651.348073414;52533.511080615;58513.010836451;65461.692100321;62336.653938637;52695.369443861;49393.638011092;60531.035543037;47056.001427555;54380.476194171;58323.865719094;51014.548016657;43763.179479696;62151.902822442;59004.037164067;47709.547698932;55347.059108915;63611.283844145;51902.217853043;56764.493968325;59491.030875397;57396.782843035;51124.540239311;61202.938389748;62016.269405947;61911.321726901;57147.697340794;72467.663791308;58982.901998471;61799.461369759;57184.027993194;54345.713355888;48270.041085877;57444.053202913;62359.561309033;65271.292548944;59081.51315306;76530.568015206;84415.788828713
