# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:34:42
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/522/522-corpus
# Object ID: 884e85d1-ebe5-4407-9da5-5e1b2f410136
# Object type: Region
# Object creation time: 2024-03-22 09:49:35
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 42464;Spot 42465;Spot 42466;Spot 42467;Spot 42468;Spot 42469;Spot 42470;Spot 42471;Spot 42472;Spot 42473;Spot 42474;Spot 42475;Spot 42476;Spot 42477;Spot 42478;Spot 42479;Spot 42480;Spot 42481;Spot 42482;Spot 42483;Spot 42484;Spot 42485;Spot 42558;Spot 42559;Spot 42560;Spot 42561;Spot 42562;Spot 42563;Spot 42564;Spot 42653;Spot 42654;Spot 42655;Spot 42656;Spot 42657;Spot 42749;Spot 42750;Spot 42751;Spot 42752;Spot 42753;Spot 42844;Spot 42845;Spot 42846;Spot 42847;Spot 42848;Spot 42849;Spot 42850;Spot 42941;Spot 42942;Spot 42943;Spot 42944;Spot 42945;Spot 42946;Spot 42947;Spot 42948;Spot 42949;Spot 43039;Spot 43040;Spot 43041;Spot 43042;Spot 43043;Spot 43044;Spot 43045;Spot 43046;Spot 43047;Spot 43048;Spot 43136;Spot 43137;Spot 43138;Spot 43139;Spot 43140;Spot 43147;Spot 43148;Spot 43236;Spot 43237;Spot 43238;Spot 43239;Spot 43336;Spot 43337
325.18344866752;0;13512.969070852;5334.3631882645;0;7467.190344115;0;0;4666.5048970492;15289.765365003;7352.9825284008;0;14495.736937002;0;4929.4675567995;16197.443894651;0;0;0;0;0;0;0;0;0;7515.3070165826;0;5714.8945434743;0;5627.4621962738;2934.6316707268;0;4888.7864189187;8160.9101407699;0;0;14782.781527088;6156.1513769192;15110.980107684;0;0;8189.4062518543;0;5671.9216520246;0;0;5717.1048470885;7097.0552570427;5155.3815444363;0;5580.2884788637;8174.0746349077;17227.246185155;10380.757927237;6709.615467079;20393.40926563;0;7331.3052933115;0;7664.9471155114;17038.426878868;5908.0683354998;1330.0778102841;6149.7977321463;14251.817893305;23298.705274113;0;0;10108.440948654;0;17844.761150993;25354.850283195;31686.994892505;0;0;0;0;7961.1331057514;5850.8562209318
327.23220747537;63263.842663021;56402.719354192;59744.667196162;47826.861460512;42285.067675878;54007.697647905;54003.74862044;52032.19198019;56506.101110248;53647.157759027;52936.389850104;54084.318028929;45826.33648544;58819.258893011;57229.684394485;60754.662777555;68099.172239256;59935.109334329;76023.270745437;56659.447230815;59374.623616604;61187.813501709;61601.749362288;65055.133903929;53236.849738653;54589.478631377;65281.940203597;46022.746008019;62567.476256353;86684.045063215;73280.983232641;74098.804713525;64105.313406066;67769.398354444;76472.263373242;75179.723129076;64958.333405712;68611.836614509;71037.19237359;93026.568792102;87727.394413094;81294.946706737;74006.868721123;67617.577793157;75961.282403035;75712.647617839;83575.528332897;69999.98133726;69444.07938404;70405.138476123;71424.504159946;63235.146264336;76556.320510752;73239.60683696;92092.177338002;88181.14779655;67729.505967253;68039.709229523;61618.480318075;72075.135389763;58168.291332745;73741.525501717;71261.243623086;76695.859355394;68628.995954626;91401.428309321;72831.578085688;70453.703592468;63050.481543193;61880.058266206;57428.294515448;75042.854344072;83598.253419619;72451.856841184;53685.837809679;52748.426240061;58216.862305085;54101.741422953
328.04440509905;42108.35309943;50120.26063168;56636.227432593;46794.7021871;45001.40347434;49671.736818622;53492.975428103;31543.731718233;35528.071329662;41896.440115983;37759.550923067;57080.840123444;46074.22050639;36309.014720693;41412.144762053;60179.788769596;50222.646892139;49145.086005861;48219.406789452;42881.167666216;42928.777787033;43952.349918746;43279.91248444;44028.013775397;41657.123470541;44895.277789142;56684.439788252;41801.082043613;47319.519418484;53932.102999043;46400.662407465;36078.119227938;41094.060801877;57209.083522113;47452.247703985;46529.320162739;55743.101703477;45299.498013898;44500.227246645;46359.918222758;48800.714278913;57843.105140827;41118.480725927;50085.943389634;51172.669718295;35401.416166615;49691.776620963;41839.271314084;48819.995389428;49968.617741727;49333.49009684;42836.698311379;42750.351722695;38014.958518488;40338.670587075;48413.67927655;45560.091551003;46896.651578071;62566.120522808;51086.980085128;35542.625299596;50853.350182367;46935.059641245;42103.903000684;44638.663848935;39950.83358915;36804.701440175;27440.962391093;38815.530155106;42154.255207805;35602.700685589;37180.909662806;37925.719653102;50198.982755521;34221.556971932;42402.583685023;49752.750112831;39251.293782134
328.05776963434;22514.274938798;26009.884937066;36442.608803353;28468.939718652;20658.159226935;37160.405811648;17188.838477136;7910.6645820915;16588.219255779;20006.20312877;19968.824911016;22180.911706987;17384.74676246;28237.679065942;26862.794531304;26251.194960858;32924.782900656;35863.45555491;20939.304226575;22124.113103798;17929.762068954;32132.217428344;22969.030901546;33637.10365607;29431.890397944;32724.425850429;29857.948572308;25901.209994358;25275.610943428;34747.054187818;39004.525536222;27494.543291926;25163.396459697;25656.569518962;27581.235809975;38911.98980695;35952.535207731;34898.75795695;34947.177435087;31003.551026497;31508.072428503;37420.097510597;20975.689874819;28590.596945725;28766.412200472;22876.852031413;31212.435391472;20809.387604875;34681.186113077;30663.807952464;33596.721021505;28409.890306275;26496.054705769;33600.065420567;32688.571069062;24820.643401058;27027.912918763;23995.186203272;28256.039026933;35717.287060064;24135.655728815;25681.87217255;37720.00928971;34646.266710655;34161.549219533;20423.643622112;18803.93129709;8999.9801615135;20567.182784136;31554.26690751;35940.955955347;25290.614997553;19807.118626096;25337.768785094;32841.653171184;29838.659873809;37573.129558213;33455.74670976
328.23557200894;17857.096470315;19865.759786928;19358.540182267;11798.687584507;13727.895631119;10153.292759933;9156.8416916251;10685.136282703;24244.461573894;8666.6104394543;12674.94464607;4651.3105417266;11751.924656034;9129.9041285551;16254.293256867;18427.004137993;14601.477148149;11017.226599987;17396.169254244;18975.299970568;18634.458491972;14123.801305732;15438.652700487;13771.624013622;10743.312530939;11992.902616915;5610.1919504289;10916.005131243;13872.815717834;18055.954062158;21274.032651327;20382.938996695;17591.22581222;15465.232993347;15574.047537333;29828.851792549;13490.03486699;14394.075626976;23715.021282514;17813.604373206;18357.010418194;20587.104072935;14277.940186321;21309.90784772;20510.421634564;28613.38461853;17203.969273212;12894.806330072;15172.71084218;19573.150923621;17068.391076553;12653.474534682;18381.545878629;18984.088934934;21378.905990987;19719.44318377;19231.08317647;18056.297854444;18922.985444014;13064.589028291;13065.493912182;12948.517701315;19073.722465637;15043.546605045;27016.33452496;19997.041333187;20810.544370273;23315.098838523;11035.448430571;14481.20485936;22710.785484839;12751.55975741;21230.101055319;25303.30444114;12356.12256638;12948.450974726;10456.043446204;10073.479703252
331.26349371787;21526.493771514;30097.087239959;19728.363024407;23151.006744028;29363.873580503;40544.65532996;25622.822571316;30444.512632281;35074.998309402;21428.805719164;33243.966114258;19066.224266643;21405.266203312;24504.08663463;19063.705990105;18081.414632808;39121.775333135;24280.723717254;27453.875820196;26676.889808881;23599.384541341;27956.171356776;36326.839172307;39539.299734828;29467.343404576;23816.22875654;25244.450217032;20632.704742515;25719.988789356;42792.433081561;30714.135683399;38146.820870877;29210.50692225;29964.838174407;36105.169308635;41579.745575021;29136.234766967;29264.964065151;26456.012976936;35584.205172466;37458.607155932;36862.853932312;30775.375019411;37790.449194752;52789.86465155;45393.700337467;33502.493852726;36384.054985311;29326.161643419;35473.989375143;37981.340836926;34098.978063887;40223.493343895;37532.400875832;44433.364352153;40713.45177487;38961.526581489;34674.16079336;31805.374906118;37129.901497575;33892.397811768;41419.435269291;54500.65681497;45513.382620979;35987.624458476;36889.219814196;34550.602579007;38102.06980101;25455.953842606;25373.084783596;28322.580167883;26566.368905308;42109.813632888;34855.95646462;26302.590191198;22490.02185478;34236.143585105;32213.927305533
346.05474208261;3093148.8780538;3567283.1402051;4165229.1673399;3170972.4721137;2868089.3056509;3537485.0415254;3709231.8495208;2484030.9909431;2509509.9251126;3617164.6668006;2751563.7811647;3929222.1034071;3448349.6273045;2810909.4949718;3954157.6414849;4399161.9661492;4718238.7940992;4094724.9405149;3335084.9440852;2944163.0957717;2785635.6404683;3738246.7991029;3539651.612073;3628352.4712809;3584387.0592753;3935338.7648169;4106914.3107367;3357608.3419547;3181688.9765242;4215981.2397084;3794727.0711393;3296717.4764884;3140108.4227658;4005532.1061792;3634725.8926316;3283521.7662927;3756912.2027959;3623651.0494894;3249722.3878671;3933762.266754;4531322.1235093;3699551.4737167;3148708.4027577;3361221.9134254;3831669.9404546;2676068.7527768;3456296.4883953;3583602.5607962;4627906.0014178;4392008.3153008;3487163.007611;3909139.5345132;3817456.6724633;2971943.5681797;4471849.6450561;4020813.1314546;3672162.7228407;3862947.1103141;4468661.3162929;4021171.8083571;3177570.0625834;3381721.669722;3964689.5862346;4415307.6886208;3803055.1553405;3463239.1637524;3099661.7562339;2969714.0167188;3157274.7269555;3376748.1875856;3297613.7484511;3342754.1141581;2839921.3663025;3585991.6102711;4071609.6076955;4067309.8871403;3730885.8807844;3330955.670242
346.05611909701;1276058.4553114;1537643.385314;1854699.1791138;1306624.5077614;1142506.4283104;1548651.9889565;1641981.02061;1049981.2655638;1010843.8956041;1581155.9380506;1212095.7427348;1743278.894822;1512550.4865485;1176381.7167484;1794414.9788319;2022303.0265474;1979064.0035147;1774355.9709272;1395895.3643205;1214616.9296395;1147629.6516232;1604563.878703;1545804.3140725;1544041.5007509;1513113.5793785;1686070.9256437;1783799.7491889;1439614.4362731;1401548.1951334;1842119.0679097;1579999.4580468;1378790.4562866;1277028.8423099;1687205.7693609;1585470.6460289;1388819.5271934;1579092.9112517;1525254.9552482;1383269.6571998;1665323.699318;2039078.2326282;1563461.5376037;1332565.176931;1427806.4822695;1626104.6788226;1079253.9591478;1445757.8574173;1528542.494575;1939038.6414855;1918739.5222316;1511206.6924879;1710671.2651271;1633018.5902686;1261520.6218832;1828446.9453235;1714013.9082763;1507595.6757546;1632624.5862261;1903039.7222439;1620867.7859013;1363924.994571;1376834.5507102;1686499.498297;1829116.5022028;1514515.0788649;1497218.7743881;1339639.5212668;1258072.2150564;1340292.4547285;1434320.3212821;1323928.9953547;1273002.5005933;1171657.4692383;1502583.706146;1755159.9568143;1777374.6057123;1592136.3682113;1420240.1037321
347.03878895582;33631.023265182;44304.651493997;49315.775928862;30313.80360281;30591.131828906;36479.305697026;48270.570504297;32047.54155799;46010.010510215;39468.390344545;37438.465719184;52076.760137961;43266.088833803;33819.651967843;41506.106925856;49781.484219407;50534.666674357;53721.024967136;49769.964726083;31924.915509509;39893.91627529;43031.145064965;52464.733406955;45712.803811312;33443.560805332;45559.410028502;49378.005707874;42453.530608917;38916.671406272;55638.681404664;49202.948747746;38828.684658636;39960.185576453;56209.376164136;53655.818496063;41037.080294709;46396.367661168;41153.417022536;44706.664296924;49775.334400154;57514.090318217;54428.124502849;46265.115047975;48332.693253792;46171.804878552;37109.887784983;49851.155393576;42412.144493991;55979.14778933;51262.048695344;55719.09940386;42671.366908074;35096.307887411;33007.232214338;44518.039054363;53421.560972024;43139.248704608;48097.814132502;54736.215624467;49380.464457111;35158.924704651;33330.481153816;37708.982366479;37156.151697355;34074.280398379;41370.145901976;39011.27486723;39721.763349526;49427.582028269;39961.201287408;32938.316553299;36380.897889104;29206.865486113;39258.112946917;40523.395393277;41103.805016531;44973.423914531;40671.115600284
347.05817795896;52400.615621661;68051.77998671;76244.854848822;64073.993858779;62009.897221406;69430.359019807;67009.085705281;47494.668519978;53375.784999407;72252.783042527;49117.175488306;74577.837203058;70924.83613217;57607.214123937;76217.734780198;90116.953545687;83576.874821995;73309.873561736;65546.729262531;57728.086393422;56615.047390864;79119.801169542;74993.749173089;71144.917239713;75347.242192569;81769.520717832;78838.199348482;60307.078417289;72389.938976537;83359.736465294;79088.144447461;63184.483644946;61707.0046113;81794.32714595;57953.768411142;73118.331500406;73420.428916612;72891.984685544;71982.928034269;75630.688634435;92564.876880691;73613.466132613;66318.90016578;68097.519438703;82670.28791578;54472.672085212;65782.657801185;64826.820807875;89219.279232265;78367.467276489;76160.616793992;72308.096362085;68033.520286017;43168.292653029;84963.738525632;79970.340139076;86369.555586676;73718.496122089;85955.41669768;77051.143498024;50766.306690316;65968.372595881;72291.036964062;82200.582406125;76572.434106867;58986.875903826;60254.896013338;60760.541203976;59216.790410813;78289.587226333;64310.883402918;65794.807365794;59686.45771108;72290.98777284;88835.426913975;81535.158239374;78385.38732755;68102.36171357
362.04946529814;62042.648513684;92382.652583707;86508.163719067;63117.819806141;58137.680478981;76152.226803955;87556.359518188;64642.440582808;62995.823393705;84087.637312639;63587.828490606;94452.619287779;94962.506182689;62875.582849239;91297.891650598;98752.357557048;97149.869138593;85721.967573287;88166.633759218;53998.210102359;67727.510286864;73775.119544302;88817.14619002;81710.307326104;83920.680158886;81716.171754672;92741.428604466;73529.900703542;87276.623969374;99109.53533209;93990.482315276;64145.147256809;57387.287586703;85592.630776505;85285.047756293;76948.874134086;83072.701424596;74500.118552187;65157.946077022;86710.09012253;108037.28007869;88241.209473685;81758.491675565;72734.796233311;73307.174864913;65597.857887241;84627.99587646;76321.159747495;115303.61917302;96284.027499601;77501.078357353;62397.412600387;58746.937993933;46064.569965638;62282.595382362;94754.076601984;90813.303831076;95784.874164995;101512.79293869;82820.732874447;62983.584892395;60455.231054215;59680.766627644;54278.66051855;50201.55130582;82220.361887051;71109.582291384;82724.226423796;85764.927131314;92753.349849469;34412.517543822;34359.733640918;53310.111482877;82558.040549086;93494.974378312;84501.596838208;97127.627194294;79136.954357937
370.13362708721;357503.18825965;386526.05433625;282195.62614469;349236.19886039;330526.66271135;402166.16976481;387497.66155214;409353.80483262;445321.1649279;326387.3238476;375339.83775864;446828.80804011;363978.84364026;425242.99425415;372012.60335851;381098.79320403;362922.68175898;327692.60608001;377395.11086145;356086.50887403;282138.52960408;323084.32995418;402963.54766106;337638.21469649;249983.72626738;287445.7647012;407907.68723777;235004.68281496;369483.73248234;389339.44111379;328133.52752532;407120.28752068;367744.1097615;349851.13404441;378459.47229984;436139.97053704;385549.07797715;328101.47432426;334221.09345979;350021.14481963;402968.33932432;375735.1171248;417273.37460021;397064.42422599;387189.21128229;326285.8252201;343542.8872864;300167.3741032;334925.98148729;342848.40060461;407510.66703209;355524.56844752;405590.74090322;374751.15919423;297355.37420688;401102.74152542;340515.84045988;325529.21493191;359430.2559345;322546.63451586;292264.46589488;324838.12754254;217027.87978719;340606.31739726;339231.49355476;289141.84073071;242369.28051408;368250.02102169;345192.35169811;343489.05321463;310972.54437077;445072.26577697;354608.70810255;377232.78763491;314562.6073351;298411.74436552;339200.78845642;373882.27441294
371.13728910333;111227.46681897;113144.62657106;100421.50377093;97315.690962846;113130.78561361;112389.21595559;101977.12405445;121177.83385853;148898.57694114;89817.931984901;116869.80700747;134895.41855913;106184.9508663;112442.67231364;109352.42197908;128166.76280821;125635.88256372;104160.5131585;133184.3103021;111016.45359339;85970.062329701;106770.60319553;109626.68933785;112482.13158729;122941.41991429;104138.22542635;111951.18833594;107531.89785598;111205.87425151;110265.0179126;112960.3990587;116099.69699953;109661.35275045;113792.07982924;107202.36513261;112221.57372503;109522.28033352;94815.481086813;99117.569931935;108327.86339972;124802.59179683;93522.122750073;140273.73140553;129825.0667982;127316.2065918;97968.592871423;100452.01735896;92129.891514159;89992.780997878;128056.98819179;122841.63954489;115877.34626278;123163.98666279;100620.66262696;87638.740993997;117709.72262746;95947.120993702;116742.57313275;95494.300346412;113205.71591652;105206.09557756;101410.65642378;107722.92270515;100405.05157333;91822.32968937;100827.20324797;77704.429683196;108925.91004318;106227.72306946;103236.08696107;88991.72466287;119471.48540533;106555.37998204;104695.50153986;95440.376741789;96572.767465636;114223.93930315;110903.19569067
375.22930559183;66474.13096341;61166.247303982;53574.603601167;60722.403149038;55295.517799528;67081.826821376;69181.909545825;64693.277972574;71582.895375874;58464.760177102;59092.899872;78474.196005662;60054.041119747;56368.319055612;55594.900462364;66784.974845941;66025.264075696;51576.002628868;68455.681188174;63527.846397424;53030.156099575;64913.897138196;65728.145844065;67818.652060284;60747.051996262;53394.890716561;57794.620558399;61836.034464176;62028.402585068;67765.38852552;73718.522200205;58077.735588173;68955.924155089;67278.393533429;76668.771720433;78667.395128771;58489.166367014;66822.433198073;65233.697549204;73719.540400488;75104.863344381;65603.016319916;74043.070466814;69128.874949445;71133.659132762;67629.775123383;76747.2873015;76284.218030408;60656.188778906;68308.950249576;75107.169652556;58966.541779518;79503.464216862;70468.489839758;60880.538967268;60614.319530561;72941.817193532;74715.101422432;76489.671088204;82830.176489866;63173.685961533;58526.810376667;56791.22832576;55747.464664291;50469.163352656;76873.130303442;66629.853841796;79450.618926945;75540.492688621;69927.961569173;55014.323333089;59652.505185722;74089.207131701;66194.883074365;55581.82866302;66199.100602037;74456.154327026;53357.791355073
383.12895325396;117086.58155857;118742.32857987;83250.988313211;107536.5980982;87423.082729947;118226.04405531;105761.78157372;112336.21659655;128823.23245262;100072.40123013;109108.54740971;134058.01611778;102074.0814056;127853.53955565;104237.4366363;127856.01525227;110153.54617101;96176.027044533;103481.59941356;96020.33661253;77273.973417707;122180.49785267;123001.65994552;105262.52566572;93322.07189315;95428.771469595;98861.075683893;105212.57781917;114929.06010191;111651.18085258;97390.084980298;114406.81177152;121812.78850752;119254.78498983;111599.78617166;111089.39681412;106749.93909316;97766.495067076;98857.231950203;108457.83997723;116597.32525539;102129.34955898;121437.62739681;115359.4928466;106786.50931129;91362.693089937;103267.88980267;80365.411197982;100693.51769544;107892.72822368;116168.25488357;106972.48843653;125980.33382165;108058.02129512;83611.374904106;103009.63175162;101640.0095731;98875.310928418;98311.599008953;103417.35003375;107899.04457958;86815.725922722;92386.04776617;94417.585148238;83815.138748414;81804.436919223;74579.485085829;101653.03045877;97227.767183072;102703.43372369;94262.447376813;102890.81328601;101866.18437143;89676.75491676;83133.045684941;88809.09374356;102972.33446431;109341.13266591
384.03137975557;36120.61704323;48253.747163432;52359.877204467;41938.276274927;32483.43368461;40653.271832247;41602.894990643;20417.852152155;28450.7833005;40968.365672595;36133.348926569;44491.67601151;52930.976360113;36774.263624022;48129.18935854;52691.035806924;55835.825987771;38468.592646978;38660.103025015;37327.99646728;27585.551145729;40707.081953339;42971.610386257;44482.893885629;54062.847835746;38822.643480743;46348.247650393;37657.897986297;35241.74766071;54274.451798927;46897.261640387;40015.986132666;31781.520588173;55237.340558143;53567.601592033;43888.227600536;51620.65060897;52744.058964061;44450.620217561;46392.966375258;55209.424049162;53049.389451927;31938.005205719;42985.483520093;52490.982829586;33508.366445435;47994.74672734;41590.631949139;58603.28169626;49517.021423362;48828.999656859;48687.110711647;41484.19254243;35995.849910861;46634.834645961;51993.927076957;46188.222078209;47288.489795938;52322.505326268;47408.838129846;40059.023318625;49674.783786825;47212.526168611;39993.019016375;56669.345346838;45321.841588209;27731.333318495;47155.066567332;42934.472993036;42057.387537569;30128.29390424;51101.179178244;39718.537546049;37468.023928345;52143.588119744;44391.774782471;43595.591092163;33349.119618817
384.13688893752;142050.71906271;133714.08770357;129889.24419148;134128.53141183;116014.33482739;141069.67318187;130215.39428581;141261.61307227;165978.55111091;135483.78716281;136182.57327914;162502.94214979;136576.23948018;151297.44151448;128397.42166356;144278.2115374;134802.81590217;115836.71739529;126577.48336899;123324.98169496;105780.81750157;109547.21044739;134008.80430941;131362.46196998;130916.71734451;119355.20355041;123748.4309746;114911.02413232;146613.20232691;128871.41244709;125599.88905337;158816.00522001;141390.31853697;130293.01062188;122366.47865134;140619.29053676;135558.09368268;126614.48827047;123243.45392217;118922.49732697;135578.28196363;121441.26705112;156409.85663707;153616.38668871;126070.42155299;123237.09199311;112613.11328363;103746.58283678;110570.79121218;147924.91843478;143716.62573239;142287.50914223;144110.24823073;136818.32320205;100881.19629395;129120.65853658;129471.12777368;127646.76343019;128735.28730909;141405.97285293;125678.10552358;121318.28107565;109517.78187735;107771.24989387;95147.58116507;104154.34768317;106945.39792535;129045.23178191;139257.25726836;130990.7687052;86644.560322592;118137.33332618;123074.19705435;134527.33172447;94690.408057788;103014.43215164;132591.20995175;136565.32038434
385.14468374381;401543.24071896;456922.2163093;390285.77120148;397168.93469473;355136.0421633;462935.63955443;420704.97813414;417788.90269328;496592.82337267;420979.34842272;461309.49917367;518169.14703838;435604.91897066;432198.09084985;402032.17736076;490010.47623315;415808.22336926;393349.57141515;429904.46436952;407324.8028701;321136.65240191;361015.18829039;454159.41268938;376571.858086;370205.48115931;377995.6533482;417007.07787507;379537.07986005;455537.4026804;445871.37260623;390980.80042753;455938.89390473;442316.1304003;398681.69546433;430541.84937866;452587.90315674;444391.67718129;389634.46356742;388786.30479967;409925.77141066;490888.79313644;452193.37604826;537914.96808059;478741.74942056;448304.97938722;362610.83138269;416984.47116464;363144.26228037;412968.43222297;449213.46764944;485799.62326911;464435.00205216;468085.6369085;415099.19030542;350033.55324933;415982.4017539;420703.74919862;460090.30673836;423573.92064081;442475.36889301;417979.80156985;406061.71785878;338064.87674275;328252.26703519;290837.6311289;357400.30777402;334708.79901216;446132.73727423;455711.85648195;454907.04483717;307348.14651624;379647.70763422;430599.54800547;436815.38695297;364984.04406914;414262.45470781;473878.5273597;469205.69545681
386.14783567809;107264.93738179;110080.63081629;102515.90034438;101419.11143872;96153.767809052;112297.80555162;118872.66165545;111331.59219703;144450.06663463;102431.08808529;106263.42584889;129919.1553084;121821.76939556;118747.39245295;95795.472605338;126353.55470654;98521.103129167;108960.77082779;111744.98368571;103306.06014325;73021.663843088;96491.830887261;120156.45168596;101102.97604878;103921.56893027;95595.053557164;99366.564912331;92820.274232686;122796.63201114;115489.53664222;106653.58839977;124688.61230234;106119.67783367;111413.52969071;117645.64362326;106158.00481493;115753.96893618;99545.017786326;105123.1492844;111252.13151517;128335.4304749;114485.63502696;126736.75398841;128349.80746732;125512.02593066;93909.517836916;115117.71009085;107560.97553374;110977.20432936;120635.19190051;145544.1303675;119975.96383491;113700.58013827;103225.26040594;80658.251869305;119843.03034715;109315.44885122;119624.90288538;110405.99720557;112909.32846443;115324.12519769;102456.65189654;80751.467848599;99570.858009742;73741.956735078;93728.847237394;97723.911621825;119481.5465787;107811.38371328;123171.81683031;78936.403240965;99042.968903017;116185.28791883;106391.02983972;98314.148430941;112886.52281958;113259.46270804;132473.43177514
391.22400594385;112951.17320143;120157.51203389;105449.9908632;98670.861845977;95646.721049953;109498.29478138;112016.50090431;110388.10895048;128376.76824948;106694.51517415;110302.06158641;123676.30233925;108653.61029502;108994.65019665;104522.68099587;130548.59117987;121665.28929355;97934.363790911;120347.65742788;112823.77277614;108201.27300704;122584.63746798;131172.7047858;126728.84508754;104411.13189523;94899.311905053;108674.40566295;97968.282620184;119542.02747035;137955.11285673;123561.4902294;125835.4648653;116442.90415328;121243.42088138;137440.18132735;129583.22400277;111870.78438402;108138.86839997;105684.63930282;137909.13759441;133977.84329298;132341.85625359;132017.04758249;118172.73473894;127513.15394712;114333.84934684;140773.23454191;121834.01157959;114624.20682005;123206.67663767;118657.24537193;107082.70937207;124467.22511596;113506.5826628;122251.30946327;130380.15202343;129740.14064116;131183.36301579;113686.52928386;116284.15904252;115385.78292912;98804.587493239;94252.489493668;104578.26745712;95695.792384953;145477.24712315;123754.44840698;133074.40169246;127317.59871163;118910.4827959;94167.357841181;90903.152898889;128992.72266574;119400.61140297;97886.68158166;100818.41513181;124985.66114295;111481.01471652
392.22762849036;20056.24158721;20848.329012635;30045.691420415;24802.469117835;25427.108493908;24980.648987302;27135.279223076;19555.179687892;32719.894107472;22520.645968027;17006.247031406;21844.656706466;19379.214984219;27770.284120808;15633.138522562;28488.100217071;27308.182600682;15851.959282293;27930.18368412;24643.823452428;30137.421045912;16858.17252682;30586.87701132;32040.038444371;18275.726190804;20289.562698006;23164.310060999;26447.590475566;24698.70440018;26061.64521564;22039.846089421;29995.763253927;29400.708038524;22248.641649104;29351.519807257;18742.601024282;24752.860139008;16324.018554442;18267.698698594;29727.862653514;26966.039008948;32492.394626929;27220.021799536;20939.223524163;29351.541283404;32639.654321428;26292.645756848;21032.736016871;35303.526098815;23521.687411489;36600.843415313;31869.247094299;31543.558921344;32904.972373518;29377.53871864;29387.677375315;27001.37439311;31017.86898469;21668.79297133;24287.100582794;22910.562612373;22257.210858738;17525.44556097;25204.499372365;20081.963490956;31410.621620412;21795.450429785;28381.0648147;25820.646362924;17909.303552691;14557.745503628;17870.123573418;26874.938850745;26328.301967474;15017.073609559;23579.610970951;23422.318538599;25270.930880872
401.13926102392;108618.67940282;128156.57867459;95481.947641129;108383.41221644;94545.233027463;129186.77767777;115163.57919323;116943.87828201;136311.71355342;94235.789444178;121501.23982008;135368.23133687;108352.30715996;126808.30665424;107986.19118522;119759.75692624;104731.19000359;97218.511878404;123607.37872649;116648.35603225;82891.908189158;99251.871382186;108726.53798058;99833.076905957;104839.18084666;95236.06582915;105002.95142981;104484.15537894;123106.20623933;115336.70195838;105859.77193867;138432.59643799;125346.70912772;100696.14381517;108607.50745514;119134.62505316;106647.33389489;106042.24174989;113274.8811266;112380.02515504;122010.16638574;100811.29881583;130080.56564438;127581.74653939;129556.32291875;94521.042674804;113978.1938456;85718.552894024;97430.805360111;113889.2614898;132433.50501302;115693.58081164;124187.1707767;114381.17965673;105263.05531991;108330.34508551;97183.135469253;110782.85873691;103115.31968758;114425.42152683;104418.08704017;105782.57938181;83850.624928877;82515.173522107;80998.083016355;85254.114327807;72300.412737171;101761.33502241;113389.09663248;115084.13412685;77114.373793608;90467.625814985;116687.38376614;117027.42028104;81655.544362192;96484.355528147;106338.37987389;119424.67379632
401.24475472706;83156.339010436;85758.851032343;81064.430299733;87872.836313749;83751.234763725;97381.505381606;103238.39835772;102245.71733942;119116.52857878;83539.760459289;100270.20648085;100019.20129949;80479.848128722;96562.382250389;95588.353191516;98830.025223477;93235.204383352;89299.277815888;94553.482253483;93308.9613995;74757.534558642;88297.721874903;95101.323531062;82572.667456621;92776.555233421;82750.264149901;89107.492552605;92051.493399302;111947.51842284;85157.965140153;88665.254469046;95320.349989217;102070.62124654;113359.79786054;102295.6692161;86668.574896408;90999.119108947;88961.00245162;97891.741407633;93078.724998364;84831.718612849;107966.07110707;104203.12097656;89015.895944005;105277.20932155;96225.409925758;107831.81697433;83560.416159295;96905.247436063;97926.918323213;103770.92058552;115781.78852307;107750.5405508;99915.650123001;99426.454912507;84728.162086085;87438.69995876;110758.91908077;96048.473865226;107351.68557532;83074.331524432;106855.55583815;81342.365978899;87248.035047355;63785.534136187;84220.542351073;76029.247950466;95988.397599081;93787.211462499;95025.144346493;69135.175229535;57323.074006665;101091.1964726;101121.11582943;85020.530565081;87455.289179755;91350.681409739;88054.919781731
