Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4
10843;-2.1812369449216;-0.0030300241666104;0.44212711144792;-0.15399435389501
10844;-1.5224151058093;0.17511842436629;0.50558505132375;-0.16552642104931
10845;-0.41509793016614;0.59549797254411;0.10316845220261;-0.15852863128398
10846;-0.40291377624898;0.65977739269799;0.16734253142381;-0.12032817615267
10938;0.31922196062398;0.94266169940152;0.061054993076949;-0.27989941513638
10939;0.025836047116914;0.605358246907;-0.1325012654295;-0.22637729987916
10940;-0.13420980101922;0.72618431608908;-0.1446956278566;-0.31974562712409
10941;-0.36159876715822;0.90433100881719;-0.18625062575083;-0.22008132861747
10942;-0.54759317962939;0.75466980293623;0.22161963861731;-0.18803468492202
10943;-1.0958645373895;0.2401777795574;-0.0028602716345351;-0.16547748791059
10944;-1.2093865827198;0.17141358631728;-0.050028873257439;-0.16639086691457
10945;-2.1481214146482;0.01744912521485;0.45624793486493;-0.23799042253726
10946;-2.1753725925077;-0.020446617049612;0.43366077073431;-0.18491963683582
10947;-2.1976926433812;-0.021164959933406;0.43619544536161;-0.16163093306326
11042;0.37977073732656;0.62946098990971;-0.020470398086576;-0.25332413050565
11043;0.21182966698776;0.67476304611797;-0.02853990713701;-0.22726034177132
11044;-0.22565309914253;0.26072446983498;-0.14130168608529;-0.26763654724181
11045;-0.34809257319934;0.061565957203874;-0.20950826265501;-0.19840689581107
11046;-0.81951454390689;-0.47697649573136;-0.32802232712262;-0.088984389875803
11047;-0.59512687872902;0.11519751904537;-0.014429558541818;-0.11405339000273
11048;-1.189159452168;0.005192303218607;-0.018283344404945;-0.11932582544483
11049;-1.6016187929659;0.099827784788438;0.25185563736463;-0.18878090337008
11050;-2.2698385396402;0.036003163141157;0.57034168499784;-0.319209376402
11146;0.93500697038673;0.42971686765713;0.028308454281226;-0.080699412330312
11147;0.61690337719841;0.51055057409021;0.094866578530619;-0.30474093777525
11148;0.09455822036819;0.26748052281302;0.052994392429855;-0.37391126932461
11149;-0.31943935911733;-0.088755891607317;-0.037026612954741;-0.36426735928224
11150;-0.77379441561975;-0.90233718466291;-0.43081090848597;-0.14718000623182
11151;-0.86290267409906;-0.81225306937943;-0.46516131272883;-0.12209086837632
11152;-0.63393950457976;-0.62155937521384;-0.52343188167919;-0.15568685704394
11250;1.8088977972668;0.094899514777672;-0.36565830776155;-0.020798134220416
11251;1.659185408939;0.25014672778199;-0.45616969001414;-0.01887058435189
11252;2.1185391410468;0.20819670192206;-0.64151096068412;0.063849651667631
11253;0.5278351260208;0.24833611150141;0.22559344161613;-0.24622763992942
11254;-0.36496406073798;-0.55751171363713;0.023597538507214;-0.3237557322585
11255;-0.69486639628664;-1.1722196045161;-0.23540434135832;-0.18664273569277
11354;2.3714067206421;-0.25694761920223;-0.79584924891117;-0.38621814487005
11355;2.1395365106475;-0.11996637975096;-0.46258589413065;-0.096927720269049
11356;1.4376911002139;0.18791325307529;-0.37913199596515;-0.091346328821396
11357;2.073256492643;0.08699145634185;-0.32457284909542;0.037072511481098
11459;1.9195261011275;0.015701897544101;-0.96942875652941;-0.26263261417633
11460;2.0143157050981;-0.047558349573318;-0.87925236309592;-0.25981394472053
11461;1.6461350158124;0.18122216083829;-0.70156947912728;-0.030852844924655
11462;0.70258318916135;0.035041834011013;-0.37151390768694;-0.20410626845452
11463;-0.14595196630477;-0.62105417704952;-0.45136533237378;-0.34544372921954
11563;-0.23289079691083;0.29626357004476;-0.24118044307947;-0.090568184685426
11564;0.68748372141551;0.1694812753219;-0.54196147700854;-0.045172461778353
11565;1.1989640960892;0.14829597531193;-0.79937288311515;0.10107474886162
11566;0.89632674114616;0.18275726409946;-0.55232731492334;0.013387767604029
11567;0.05253694295604;-0.28423055527081;-0.42821377268434;-0.2340528672306
11667;0.42888924793409;0.37323125841111;-0.23444363631762;-0.065495645679525
11668;0.49579960131879;0.15523940755272;-0.34871941945053;-0.13641902258908
11669;0.89304087458731;0.19210562984369;-0.54603301267096;-0.068157659903063
11670;0.76313931860258;0.19797013074475;-0.49756222092332;-0.044553263379484
11671;0.8192444349701;0.22919037573878;-0.53169318557708;-0.028894237179444
11770;0.26610208190523;-0.060595531006202;-0.22019579932757;-0.25270364392243
11771;1.4126731624891;0.23590952041995;-0.61826088735359;-0.077239801888134
11772;1.700140633663;0.26124022956149;-0.67460958652897;0.042837940485589
11773;1.4898280564368;0.29208815975602;-0.53097595392198;-0.042405283550057
11774;1.1320086825912;0.25017771819351;-0.51819605186189;-0.063386830669844
11872;-1.0348405588747;-0.3164711663496;-0.40124820832727;-0.1637710324197
11873;0.041447190740918;-0.11204227225871;-0.13764304769898;-0.075650598303997
11874;1.8120247504359;0.23900989349524;-0.87146497893449;-0.094190928339508
11875;2.2111366385557;0.26054052167387;-1.0003833334447;-0.04646248300292
11876;2.2304704535259;0.24207765224997;-0.91001768612801;-0.075884547819492
11974;-1.1977790198302;-0.20203984365317;-0.54636636380628;-0.12099378704203
11975;-0.54092942967479;-0.44006716237553;-0.64245660928453;0.059887050386615
11976;0.96395071414457;0.0038773044527647;-0.57591866331886;-0.30726832500082
11977;1.8945599663668;0.19061494829993;-0.97921872347212;-0.13805278487842
11978;2.529883153312;0.28127025122602;-1.2428154563171;-0.031477587495531
12075;-1.532837017333;-0.64175740882487;-0.15503485868344;-0.19955407486538
12076;-0.39212610353409;-0.36378154856263;-0.52042427135243;-0.19892154637896
12077;0.41177593808205;-0.10542758586168;-0.47890025454836;-0.018785219955194
12078;1.0315291517858;0.11101430532483;-0.46636002381957;-0.23074698049478
12079;1.6775226137174;0.16179885120404;-0.89378391264378;-0.11202068202432
12176;-1.9227487658766;-0.82174513707367;0.13019458287952;-0.036711409569569
12177;-1.8339558459164;-0.77626722954846;0.098028457953432;-0.057122778783918
12178;-0.59129341331249;-0.12210432624221;-0.12665769919877;-0.39536037283245
12179;0.33703546426829;-0.081460061697334;-0.40645079931366;-0.19675841332136
12180;0.94917212733721;0.093781114772835;-0.42909839199946;-0.25107315818373
12275;1.6187039096127;-0.38390009773083;-0.73492097807849;-0.055751597174732
12276;0.082917866423596;0.125593509694;-0.43154636561917;0.011689168038433
12277;-0.9579149493179;-0.25236771056913;0.06430707110774;0.094370809531738
12278;-1.0734240240096;-0.33931022470285;0.06370624065918;-0.0018266868257286
12279;-0.64640799436692;-0.1641791948708;-0.045663521973878;-0.06717816716817
12280;-0.080324462008252;-0.043094885729491;-0.22350972668333;-0.23820653100352
12375;2.1815966729609;-0.64371640107594;-0.82341676481795;-0.39827667674098
12376;1.6934703317559;-0.34800285530304;-0.71067600244073;-0.057913762000699
12377;1.0843619139315;-0.1366523659379;-0.65790693026785;0.054541672003665
12378;0.43803329349937;-0.40383896245468;-0.72032636277781;0.025225026442033
12379;-0.88857798662872;-0.27009662054611;0.050775000715865;0.049528749913004
12380;-0.93407655184394;-0.29362749469545;0.034179754370391;0.059934266499044
12476;1.600237306875;-0.11181579254464;-0.68116762716928;0.066740774238612
12477;1.6554219641326;0.13519820028173;-0.63795621830404;0.052376527927437
12478;1.1329044710679;-0.18569641952101;-0.63983825523982;0.05833304021352
12479;0.54280675650219;-0.64629889321574;-0.58292424334146;0.093443086562631
12576;2.3143662365533;0.4819173913016;-0.61773008509585;-0.19297070503566
12577;2.29587731077;0.41699844325113;-0.55491959530179;-0.20196689644662
12578;2.3522740820994;0.33498431547662;-0.55391852383957;-0.23534133141376
12676;2.2610594673899;0.54826370083331;-0.40202912368092;-0.095224752255736
26720;0.28370072313783;-0.78054458119441;0.19127291825264;0.22910466637603
26721;0.86510753654872;-0.14819885456178;0.31538929034975;0.060496068376427
26722;1.1388185492622;0.28092244265758;0.2883947274327;0.23241997813947
26723;1.0385896630973;0.55565259849698;0.20805563687462;0.2554664924277
26724;0.73693311304134;0.6579067880728;0.39703829679462;0.053661056381815
26725;0.37499498253729;0.85342704867093;0.50815348154797;-0.016469101903793
26726;-0.044993307745387;0.83431943119652;0.29827227910363;0.15142661414899
26727;0.11663462993684;0.97349836849439;0.36715711486546;0.13291288257192
26728;0.28967429139578;1.0336743127396;0.25315044517718;0.066429557989649
26729;0.42165708442272;0.96842792397031;0.23886403177115;-0.010439428959553
26730;0.12237503724148;1.0601727527985;0.3654223432843;-0.038022464911467
26804;-1.4711675293905;-0.11410683124291;-0.040516442603473;0.18330589357926
26805;0.014036046463882;-1.0518203107072;0.066393347859426;0.2598941711387
26806;0.61774611950709;-0.71047545857691;0.1502920259228;-0.04160574989911
26807;0.78107483949093;-0.36672977734751;0.26620622170205;-0.083373292556887
26808;1.1251148627785;0.16888629856899;0.33255473405727;0.071994896927722
26809;0.98170216455491;0.40275355938584;0.33299856952949;-0.064286830783156
26810;0.80902504241015;0.5014252876263;0.4563619798852;-0.039784758401793
26811;0.17392810021032;0.48125628070737;0.46407286496306;0.056775547129291
26812;0.068303807618527;0.37620494251825;0.56114484754301;0.14783496339416
26813;0.13104519160467;0.52242818808818;0.58949370941778;0.14018516259195
26814;0.12522478279111;0.97753940154092;0.28834354945071;0.1310773120423
26815;0.32826726405191;1.0623115161814;0.11023214710621;-0.027046704758565
26816;0.14579025979563;1.0058912487318;0.17986599972673;-0.10023207493715
26817;-0.71255573611271;0.76369134177894;0.12320235173996;-0.040035931336657
26818;-1.0726062782822;0.86699411135998;0.21374653082293;0.094802290674686
26890;-0.71349957613413;-0.30020296968849;0.45547923286404;0.34435335360627
26891;-0.88210595405247;-0.29990593443347;0.18847990816718;0.34056934410204
26892;0.25354309975871;-0.75210815262098;0.02508435887157;0.087445147940336
26893;0.85171489975335;-0.73304335388365;0.36327047489782;-0.12027961537974
26894;0.85015606389811;-0.49122976303358;0.34635926952945;-0.11167712934088
26895;1.1120925739581;0.077573119497985;0.33149494459021;0.048492120221333
26896;0.92983316173513;0.11971130446815;0.32534725046459;-0.090520799441446
26897;0.85278266698605;0.036898174987541;0.34195440596738;-0.11915509574143
26898;0.50268524934975;-0.14103313148048;0.49660120327953;-0.15812267367733
26899;0.41599661533189;-0.078596199606224;0.72457280339329;-0.030704981976636
26900;0.31047449915815;0.06484708747727;0.88583272962731;0.098792667325001
26901;0.024532499235893;0.91724215988003;0.28129487817093;0.089426986011762
26902;0.025416926439298;1.1318589156056;-0.0012644277144352;0.062331463360083
26903;-0.3237556420901;0.85164789863676;0.11816419855483;-0.047738853450926
26904;-0.77464195545;0.57250615550324;0.075092410246202;-0.044680674727739
26905;-1.2387990069901;0.520661695516;0.12999508328539;0.1186139970097
26906;-2.0361270706114;0.8650252810153;-0.054044640084725;0.12370050786315
26907;-2.496016120799;0.95317171407262;0.047168459517849;0.12189361643446
26908;-2.8573642077468;0.89554963650456;0.13309320327226;0.14766214349536
26976;0.25786720693086;-0.10901324855143;0.526773525831;0.11157917284622
26977;0.45574717353529;-0.090293222732141;0.33292881045816;0.070416066565219
26978;0.53610011855874;-0.095534301353669;0.36795073552556;0.049099164162319
26979;0.87901571835723;-0.63552564799774;0.40359393349875;-0.14545452186178
26980;0.8884733923175;-0.75608356614265;0.40951901727935;-0.14009989436496
26981;0.90836165703606;-0.6995220504912;0.44388309528417;-0.12520241167175
26982;1.0638050140749;0.078606538129921;0.45313934819024;-0.14208691601322
26983;1.090124112167;0.14359125007936;0.37665813150842;-0.049877994435184
26984;0.88816826823084;-0.043965450034315;0.34236397719544;-0.14542580931802
26985;0.70146683927596;-0.31656762358249;0.41769667737181;-0.21255716045318
26986;0.52914485951741;-0.20548663894275;0.63234699769139;-0.1350624125346
26987;0.28509705851729;-0.06652454717735;0.88964558328516;0.10854512004403
26991;-0.60745317769055;0.33259912572052;-0.25158097060013;-0.11519628948957
26992;-1.1181880591406;0.44076847087024;-0.016721716177692;0.10643173620236
26993;-1.9468839801674;0.79329612059251;-0.05704364167389;0.13322337726195
26994;-2.45980413886;0.92864430283147;0.063607493618143;0.11924528792944
26995;-2.6162152465396;0.87841107838898;0.1449614630762;0.10689694562642
26996;-1.8938211510728;0.91358284450895;0.040792831466992;0.14776542676528
26997;-1.5466515538114;0.95672714760957;-0.099499122648102;0.23189390413523
27061;0.577716202095;-0.22819154930784;0.23399320503444;0.060428037646665
27062;0.62127197618181;-0.21130276540397;0.25904076956429;0.03617640931782
27063;0.71288774369404;-0.1363228750552;0.35186181940232;0.0098577187470365
27064;0.70509537959161;-0.067768384823404;0.34223577165339;0.013018276488908
27065;0.68694889059613;-0.065418373207364;0.40156824644388;0.036439417581969
27066;0.77157313299465;-0.40967663886684;0.25668774766633;-0.1434968412512
27067;0.74131045757502;-0.92075363216049;0.34743282610924;-0.10422135060314
27068;0.81545855671518;-0.85558683962197;0.38485564507027;-0.12303720199842
27069;1.3632621763077;0.20908429314316;0.38223970888398;0.13768557946273
27070;2.1087416475817;0.43958301275831;-0.091632301881654;-0.019933174232137
27083;-1.5466515538114;0.95672714760957;-0.099499122648102;0.23189390413523
27084;-1.5239885809532;0.95026678508926;-0.098513863768343;0.22781746809709
27085;-1.6790946692199;0.90905712169714;0.0051408473063468;-0.0024936763586085
27086;-1.9243958297293;0.64429080529075;-0.059885399796787;-0.082274375839872
27087;-1.6701719148812;0.71733727230785;-0.18235487344238;-0.027749646184584
27147;0.63704354506609;-0.11558439838729;0.10380076804897;0.14154347131678
27148;0.65997306892733;-0.18480349927721;0.18477194134955;0.07069579302033
27149;0.65186319232216;-0.22387687464147;0.27959119001724;0.033257283700925
27150;0.81278803139314;-0.17807703936066;0.40994281780568;0.018534857785076
27151;0.86540230975939;-0.14496642672143;0.46044597951007;-0.027047733955275
27152;0.9706493075247;-0.19614957614032;0.39703126726967;-0.12974720445949
27153;0.55089220292927;-0.77839984197524;0.12083530522975;-0.31861827377918
27174;-1.5968778249098;0.75226546775845;-0.21536732200946;-0.020897680815823
27175;-1.2190752186969;1.021361044809;-0.42895312216964;0.011600192295019
27176;-1.1297979875073;1.1239986122419;-0.57591227910513;0.035440006172819
27232;0.11180545532261;-0.11013204283471;0.26675197014079;0.34598231639389
27233;0.21909630194245;-0.10654326362;0.23191873366841;0.28756849128607
27234;0.4485645857039;-0.056056970992132;0.23267841259126;0.25753912285331
27235;0.6978843416733;-0.14993020583015;0.084063492809258;0.10446126360582
27236;0.86513324160207;-0.18915357579593;0.12714308238505;0.32451459989235
27237;1.1870018016314;-0.20566364114871;0.094932305369446;0.18679084497174
27266;-2.110325877018;1.2064506335907;-0.014429654482262;0.16198983013951
27318;0.03794692272767;-0.20456940430379;-0.020823761025977;0.35935066290163
27319;-0.10730336479168;-0.27591167901203;0.17532933744702;0.42440687251157
27320;-0.079732314730053;-0.3568436244662;0.14136586361976;0.40807083621295
27321;0.23096672234065;-0.11457818744873;0.21294704675258;0.31639538587547
27322;0.098869764743794;-0.38602771527598;0.081236845464084;0.36625917947846
27323;0.33827933140703;-0.23240397525606;0.099865259818383;0.48009409032438
27324;0.81139633634231;-0.10169102271443;0.055611112241653;0.39865043926639
27404;0.94688319142718;-0.16830001225736;0.043209239461762;0.083973938450867
27405;0.52042333686601;-0.21247953763902;0.14551241560964;0.25028711358845
27406;-0.71562422987324;-0.39452261709443;0.39616111771258;0.34459683032416
27407;-1.5194830723135;-0.43433614038692;0.23651890752583;0.41489167743705
27408;-1.0248478031028;-0.22731988936306;0.16684997042616;0.36597649696897
27409;-1.2873132492725;0.15906547227079;-0.19163599355881;0.29047199570031
27410;-1.1294037309179;0.22744277382902;-0.18558572441983;0.30303328583848
27489;-1.1247948131733;0.23490826237938;-0.0099316155730179;0.017142735436278
27490;-0.77575400957854;0.20912244591281;-0.27783826987635;-0.11620638218455
27491;0.72220711732962;-0.14656070587585;-0.0053237921963323;0.18962920846164
27492;0.56816575979544;-0.11963022803677;0.075016568553973;0.20071877816798
27493;-0.88808301772847;-0.38367312544815;0.3326989461814;0.34905903304092
27494;-2.6250941425368;-0.027131869895554;0.0034032853301869;0.20739286366298
27495;-3.232974460552;-0.064641218919908;-0.12419875638514;0.15598265840336
27496;-5.3714448271996;-0.51469310931338;0.1448490435219;0.036197514100785
27575;-0.43285765625126;0.13410529719608;-0.11450786660005;0.17100927913566
27576;-0.92388381296363;0.20173149685501;-0.012371407172732;0.13390452608193
27577;-0.62955259954961;0.13334399173347;-0.18642604532316;-0.094580857437775
27578;0.15222456498542;0.33342670328868;-0.33290671917051;0.44286313843453
27579;-0.43155713341643;-0.38909333048376;-0.13323658302133;0.13159551885425
27580;-2.5862870465423;0.079385152780552;0.029182645116102;0.17935763474093
27581;-3.8191884094897;0.020401543098893;-0.30365731238936;0.34995329838666
27582;-6.7524236731354;-0.80661542982427;-0.21996694968689;0.11748261877724
27583;-7.1427956950111;-0.6568910110051;-0.10660750721505;0.041794250589863
27660;0.47905414269282;-0.20006419651418;0.19795689579586;0.15222997354653
27661;0.48966136034968;-0.096420797444392;-0.15977214318254;0.050641494010379
27662;0.44890613679089;-0.0043284043183588;-0.3352618876706;0.17282052458038
27663;0.38976347218951;0.11190663923887;-0.47459789383048;0.24270427534529
27664;0.35972925932323;0.052643810377846;-0.13742954612239;0.41464977421012
27665;-0.3101517696524;0.16166569144265;-0.27127256072479;0.11558684021573
27666;-1.1729255646849;0.080357218588319;-0.61298606232364;-0.046814596843391
27667;-5.856669832624;-0.26268673681157;-0.42777031147252;-0.029403386705251
27668;-8.0914814478961;-0.78017722813368;-0.24017605443279;0.0075323705971777
27669;-9.5146944277371;-1.4023872998254;-0.72162722206511;0.011159844159436
27746;1.5348762958826;0.93279411538593;0.51227888260553;-0.010402777023887
27747;1.4980377813533;0.61915426107654;0.25008067317377;0.088631486922367
27748;0.72447966978894;-0.05501025017836;-0.24558383247993;0.26731270175674
27749;0.57802688192093;-0.015916267530315;-0.33399379223782;0.19888631369753
27750;0.4657933866236;0.11880095781468;-0.4620126468101;0.24574388780312
27751;0.52573303160207;0.0031212940090003;-0.22908355857913;0.31466705040026
27752;0.025887010793887;0.1123985664467;-0.16107747984443;0.26443102095331
27753;-4.5053959344056;0.15928734020011;-0.17949431010646;0.089244989517059
27754;-7.7339213616462;-0.71592254672221;-0.24770869943149;0.096066878904516
27755;-9.6537286938517;-1.1505990087505;-0.9065072684846;0.067647056652196
27833;0.63674620241358;0.0085319825512948;0.2009369940189;-0.065573526061682
27834;1.1204872538463;0.38300999857867;0.18501516539266;0.1368258120849
27835;0.91515696745816;0.17001235749572;-0.020145539390109;0.22275285225281
27836;1.0603137986406;0.22225424907964;-0.14903022500753;0.082145517058267
27920;0.89870949155319;0.22191229888118;0.19540966899468;0.015504721381358
27921;1.0689192265515;0.35104018738222;0.17982262154795;0.13665484408866
27922;0.88955938120642;0.30611758917631;0.18868261867907;0.2484372325116
28008;0.74960666255127;0.25864232373523;0.33298300922276;0.019736802707548
42463;-0.13307053408423;0.12833849730028;0.36661187852592;0.34394075531589
42464;0.30110173707517;-0.046859286197187;0.28604492288527;0.11892687772038
42465;0.23141976912882;-0.036623864029235;0.30047273140484;0.066898384836889
42466;-0.28251142574105;0.36207272144587;0.26649623878738;0.31707636295253
42467;-0.83794780624871;0.7073118548194;0.32082393988236;0.39391179597746
42468;1.1222907348133;0.19292988977553;0.17458440640166;-0.16362769450632
42469;3.4365960642081;-0.12837296592725;0.55323354458537;0.093600163551027
42470;3.1429069025076;-0.86531479782489;0.2776290437675;0.26719891906051
42471;3.6225998446914;-0.27435023422678;0.68653738764319;0.11978841359848
42472;3.0785307184348;0.25198991636873;0.67239027771992;0.1691653481147
42473;3.1216345725525;0.83512646045686;0.17064326481093;-0.166639859203
42474;2.5461861486547;1.211719380573;0.26227328980506;0.0087001237436386
42475;1.0028583303656;0.68769723046173;0.69120912976402;-0.14892910700253
42476;0.91611783890214;0.73784727772946;0.62395237075953;-0.14199845065236
42477;1.2554135858227;0.73961630050995;0.29094953276306;-0.084305305830632
42478;1.3172850696143;0.86099245794462;0.31379464221024;-0.1045049873326
42479;0.49840017517546;1.5881059399787;-0.082288333289609;-0.075471755916299
42480;-0.16382138360631;1.0800238429615;-0.090733494001552;0.22940249392604
42481;-0.49495934642751;0.76030249047912;0.38094122112532;0.20932844188601
42482;-0.99005139483088;0.24068976424945;0.29305308343728;0.080946545112217
42483;-1.0194580030355;0.22424052034667;0.29690735302143;0.083910656561733
42484;-0.68982270325399;0.64541772141938;0.43260529000569;0.16458771055997
42557;0.29867134919921;-0.53283474087505;0.2102831617924;-0.070613813048898
42558;0.2582390253669;-0.57862098460108;0.19613650179915;-0.080192614331887
42559;-0.32495232703819;-0.35983773947773;0.12327878555701;-0.03796082805732
42560;-0.52702533364799;0.070232397649765;0.11116448904205;0.22381346134919
42561;-0.17984488101619;0.11947107809361;0.33720110307063;0.33029892036927
42562;0.30179672658704;-0.049077450733449;0.28773513061616;0.11677845775158
42563;0.26238397360633;-0.05585706019953;0.2995857557482;0.07377977104173
42652;0.36177935784822;-0.72037721188169;0.17489597599347;0.013692705318658
42653;0.10900962230064;-0.32836834298526;0.1201473107698;0.16951170152893
42654;0.0063194590117503;-0.2528717418189;0.14936410538242;0.18697409733208
42655;0.16939560960927;-0.39771945374927;0.16359148167038;0.034178574946667
42656;0.27146356826425;-0.52873428766167;0.19235335544031;-0.048815747457525
42748;1.3577196877551;-0.45368336262171;0.44479611012794;0.12081300565745
42749;0.99929367200528;-1.0058071450706;0.16844534399375;0.26267309664571
42750;0.65683766584964;-0.73553850615925;0.11892989129707;0.16676476320398
42751;0.16186549834434;-0.30765307305765;0.051882542471032;0.26225837684592
42752;-0.044596902224061;-0.18882612420505;0.099112399833822;0.23162323639248
42843;1.7589633168666;-0.5668476067306;0.32986344925255;-0.14800278289353
42844;1.3843537429481;-0.55363732649945;0.13051026090843;-0.061282992774791
42845;1.8129812300866;-0.40037407309127;-0.15747800475841;0.3819171979762
42846;1.1903870055573;-0.54078791103617;0.2387145206037;0.13342311320044
42847;1.1449591839389;-0.65141494475032;0.16829960072198;0.16710259669591
42848;0.74703460630666;-0.67706097572179;0.1128405450981;0.37509669659425
42849;0.21791300700681;-0.218551002646;-0.17598971233864;0.36486839628217
42940;1.4074706983747;-1.8219665351832;0.69065798927153;-0.22187720066234
42941;1.2865064378021;-1.6506234824095;0.51275398875929;-0.19559174963406
42942;1.198373192243;-1.2224409480286;0.25823144695598;-0.13669605565357
42943;0.71892630304879;-0.78343560773921;0.36253350806496;-0.2857725667751
42944;0.75776077001827;-0.44460430126946;-0.035786725085134;0.11387379418235
42945;0.72409180563056;-0.37801936078345;-0.080547965003176;0.14571972713365
42946;0.70224572129127;-0.18118509683631;-0.23526043290237;0.2662238802399
42947;0.090620850924168;-0.17345303439656;-0.3072215936674;0.50461675218689
42948;-0.2347730638458;-0.45152349790333;-0.35926715832689;0.60402501866659
43038;1.1694097166177;-0.95180868894307;0.52567211029555;-0.42250018868396
43039;1.2631158573935;-1.3630849379397;0.60574849684859;-0.32838613448418
43040;1.2907347040545;-1.7136497443666;0.63623215358434;-0.23981017209922
43041;1.279410362724;-1.7172018577579;0.63418479945993;-0.23304407330938
43042;0.93360875495634;-1.4093930352123;0.46453605260044;-0.26340862055688
43043;0.59566944142335;-0.97661779695449;0.51744181046517;-0.22808953183898
43044;0.51758104617301;-0.44669162059897;-0.047816524227043;0.16234844740963
43045;0.35797134134275;-0.32464496320084;-0.11296231741003;0.21470322667202
43046;-0.35531251221449;0.0070377384346055;-0.29100008287107;0.25448240280651
43047;-3.5355456565528;0.19991378701066;-0.47989837378684;0.050346405441946
43135;3.6608731902019;-0.21501062856591;-0.59928210819435;0.34363045426842
43136;4.5567074523217;-0.57711287582633;-0.60413152362964;0.23234713715674
43137;4.3380161904312;-0.69735037676141;-0.45263080698338;0.25703140969196
43138;2.2283036350614;-0.82325160648452;0.13089326763735;-0.37211539681215
43139;1.0821185386777;-1.2018401133288;0.42765834959436;-0.35203168762731
43146;-8.0622970593577;-0.29992954419153;-0.60837158710813;-0.13263636981198
43147;-8.5946134829889;-0.61059687257828;-0.75626372967183;-0.035027240813193
43235;0.8828721788779;-0.79706725741756;-0.042988325405502;0.43616273500619
43236;2.6974040691148;-0.1677473201297;-0.67370265213129;-0.056311596187038
43237;4.4335855735053;-0.46702092509618;-0.72808793312569;0.23891194822978
43238;4.7221866102646;-0.7842436911681;-0.42946025364629;0.25963229443526
43335;0.50311874297517;-0.90632857922206;0.079493269729185;0.082666967396197
43336;0.87828967990272;-0.78516736898639;-0.056719049837164;0.4501457102092
1892;0.39693797332735;0.42236065766449;-0.004794835195682;0.058548111291004
1893;0.43169555931091;0.33175340197265;0.0027594498326834;0.059959219443077
1894;-0.038935809783335;0.2838043104596;0.09505700675637;-0.13430529685479
1895;-0.34433366373384;0.27985973945725;0.14305749010538;-0.16185165720249
1896;-0.63181064837056;0.29855689247643;0.12446054032489;-0.16261264532114
1897;-0.65596666250148;0.34787260983852;0.14039916548049;-0.17481597755667
1898;-0.74520329175555;0.42759211394777;0.22505547421703;-0.17608172259637
1899;-0.81233008613901;0.53641647786717;0.3335227029756;-0.025137368486581
1976;0.77423930077922;0.24187385383872;-0.15686550094383;-0.20882913610069
1977;0.42500682054522;0.45208809485922;0.097381233839682;-0.10805281110018
1978;0.67531158738856;0.2950078014395;0.060919909790437;-0.069803655965478
1979;0.52811659874342;0.33543250916862;0.033247692195649;0.0085847179355951
1980;0.50473532158306;0.1363028897988;0.068622066776649;0.091348024889729
1981;0.20004847502641;0.17501002140663;0.020932068063824;0.067961097465824
