m/z;Spot 26721;Spot 26722;Spot 26723;Spot 26724;Spot 26725;Spot 26726;Spot 26727;Spot 26728;Spot 26729;Spot 26730;Spot 26731;Spot 26805;Spot 26806;Spot 26807;Spot 26808;Spot 26809;Spot 26810;Spot 26811;Spot 26812;Spot 26813;Spot 26814;Spot 26815;Spot 26816;Spot 26817;Spot 26818;Spot 26819;Spot 26891;Spot 26892;Spot 26893;Spot 26894;Spot 26895;Spot 26896;Spot 26897;Spot 26898;Spot 26899;Spot 26900;Spot 26901;Spot 26902;Spot 26903;Spot 26904;Spot 26905;Spot 26906;Spot 26907;Spot 26908;Spot 26909;Spot 26977;Spot 26978;Spot 26979;Spot 26980;Spot 26981;Spot 26982;Spot 26983;Spot 26984;Spot 26985;Spot 26986;Spot 26987;Spot 26988;Spot 26992;Spot 26993;Spot 26994;Spot 26995;Spot 26996;Spot 26997;Spot 26998;Spot 27062;Spot 27063;Spot 27064;Spot 27065;Spot 27066;Spot 27067;Spot 27068;Spot 27069;Spot 27070;Spot 27071;Spot 27084;Spot 27085;Spot 27086;Spot 27087;Spot 27088;Spot 27148;Spot 27149;Spot 27150;Spot 27151;Spot 27152;Spot 27153;Spot 27154;Spot 27175;Spot 27176;Spot 27177;Spot 27233;Spot 27234;Spot 27235;Spot 27236;Spot 27237;Spot 27238;Spot 27267;Spot 27319;Spot 27320;Spot 27321;Spot 27322;Spot 27323;Spot 27324;Spot 27325;Spot 27405;Spot 27406;Spot 27407;Spot 27408;Spot 27409;Spot 27410;Spot 27411;Spot 27490;Spot 27491;Spot 27492;Spot 27493;Spot 27494;Spot 27495;Spot 27496;Spot 27497;Spot 27576;Spot 27577;Spot 27578;Spot 27579;Spot 27580;Spot 27581;Spot 27582;Spot 27583;Spot 27584;Spot 27661;Spot 27662;Spot 27663;Spot 27664;Spot 27665;Spot 27666;Spot 27667;Spot 27668;Spot 27669;Spot 27670;Spot 27747;Spot 27748;Spot 27749;Spot 27750;Spot 27751;Spot 27752;Spot 27753;Spot 27754;Spot 27755;Spot 27756;Spot 27834;Spot 27835;Spot 27836;Spot 27837;Spot 27921;Spot 27922;Spot 27923;Spot 28009
255.23365946751;46857.569332739;37746.280704898;32905.903362132;29519.191535395;29120.803608836;28706.250437564;27740.381691499;27268.637498313;27329.45308028;30763.762186925;21800.791244997;54280.064833769;51693.664990778;43762.425139059;29749.661144797;29107.663269186;28617.651360449;27553.887125813;24145.047608448;25163.610063903;24828.98269818;31842.176403807;29582.925984692;18860.100088817;29262.159315004;24183.862411005;46121.266646849;52533.252641156;37865.127694865;34082.194233238;29220.38474768;33687.703086976;25576.448576611;32392.091233639;26561.657426019;31100.444440671;25787.537010377;24636.685489024;31850.170201042;26305.808154209;24319.167470753;22501.142212414;23281.860094999;22782.04366931;23220.803005348;50411.881942768;45751.254840965;36564.384358472;30403.503575412;33414.95526423;33596.015283199;23902.350735415;31816.314576388;37169.448654679;31716.824992276;31956.546123533;28185.834574735;19142.981063127;21785.433652644;29926.868308252;20472.450450119;25254.63673478;19417.214398405;22956.828074841;63421.92422234;55773.872859132;50103.755212008;40542.535052649;30200.679927643;41932.386351851;38767.189570113;27752.320211056;32303.909475091;36346.021198789;27871.823145692;21580.457228031;23131.622924867;18962.426333077;26998.090983935;66050.829589891;44311.190825922;48194.655245585;33017.787990818;35548.62885763;35646.582392963;36639.333139959;17272.070320965;31667.883867827;24604.513744659;47783.07673188;49645.398529081;52813.355695149;49777.552182538;34852.778292469;41734.881739207;20477.838047955;52781.246758318;43173.403033427;44018.713258901;39635.655475286;36860.654754434;45778.249095824;49144.497470812;45669.889348874;43044.207884398;44633.634971203;40410.235902189;40402.521947801;40019.827313758;45598.760039508;51667.749085385;48473.487072099;63393.656639845;54154.924920842;43329.137625151;43703.822430228;48241.921414391;54650.024086239;59321.345123674;52353.706671529;39570.802666116;46324.429837655;43487.607134742;42232.891592663;50184.130241721;62673.06245155;56033.625133237;70872.478837971;56710.943494555;46011.458920027;48751.290393488;51927.644826399;41985.338631671;56418.557832257;56618.018926583;58519.468633254;48496.359678527;65046.356212289;66664.466568124;55758.144774711;35870.38352069;47590.678243893;43924.166834186;48672.473472242;47975.591669241;57550.460568316;40070.073903468;50796.187606602;51215.580538985;53390.837173758;36704.701927771;48775.043945234;38963.646941421;41984.879687444;51910.138157021
281.24944079343;243763.84530886;194260.19487469;213915.45841381;201628.28126727;183981.78543752;165734.45159818;173702.09090912;166954.13708569;159777.620697;157703.90988164;146263.48310753;262616.76968118;234608.13611574;232736.45253815;193254.18570345;174995.37674556;182073.50038775;191751.63677996;160924.49006223;168882.9800043;159736.07602629;195196.94900792;157297.27534264;162851.48253571;162285.16826087;166166.48148662;238945.90909753;242253.02048282;217671.01260024;204040.70926305;176190.22016651;193204.8792115;167600.21563749;195369.35874305;187837.21791287;185928.48019912;167520.97913371;160405.98160676;148154.86482362;158823.74421542;155546.87940393;150901.97000681;159782.55735466;155687.56702652;146369.85974574;261357.04700141;253955.45781376;266776.26844432;203369.83781427;221160.63447;253460.25101828;201439.66695851;209687.45995104;238222.96205106;193785.45926309;179140.43475201;177329.76310792;156074.95626617;175524.88111394;150424.31358593;140468.95638168;161126.06025519;161053.68148868;143590.35651299;315291.44266871;292524.58096514;284085.91803959;253810.39680045;213987.49878127;230932.18733298;210873.33043637;224583.5464209;189306.89899111;243788.19522099;197591.83104903;151870.48503823;151195.44110491;146408.37989308;159958.83891284;321843.3660956;279032.22032045;294996.68168917;244844.36827635;215739.27272368;235286.21147167;288070.65487797;148863.27066894;175185.24867314;160309.38144275;287449.68746226;291463.41787327;263642.27978012;272024.81465518;256457.77664214;254042.34191857;163135.75738636;269341.53876988;270215.61617892;257983.16072353;275550.95722194;258290.18503734;270557.93858308;311133.91500707;231851.86508125;247447.00904156;238473.0719548;250179.33617211;284133.8509242;305221.81779357;350899.78971398;268794.50919568;239307.15129905;300204.52180928;253265.27477486;277117.16096158;269967.93349084;327107.04470117;384320.93360747;324653.83511617;268206.4541713;269454.0213383;242190.37514191;289636.76585325;292404.69174884;342116.25733526;396720.32930036;255123.00849882;325845.32268976;299894.28611635;234928.50647261;259308.89222399;278955.04493411;280439.86031703;305864.81932446;313069.3413499;378504.70059677;218087.58760865;302078.87951078;316448.0155428;280609.59188984;228610.95525401;266178.19641952;298668.81779565;294546.25949439;317610.18089549;292016.99771249;181926.6706537;269922.51896947;292077.62155154;255966.59836992;254614.77410771;245538.11953855;261193.22611215;273229.42406342;285998.78471387
282.25059871635;55283.696721606;37704.258652738;37369.74973781;42203.331143292;36660.585091797;35764.970772656;34518.853605597;35351.235967359;30848.084234596;42830.51158773;29701.536414977;45822.087384971;54081.550406474;42244.604454701;46157.690688209;40761.293493799;30941.716525104;37869.161576143;33557.433801273;41872.019092521;26038.096600103;38611.104211723;37334.682178094;32088.021867734;36984.969361365;32277.168583752;43856.797069316;48810.903544255;40673.259475937;48111.298600606;39949.455758712;40721.313293971;39276.178555656;38650.195907075;34574.164826012;44749.638253003;41269.0084516;31234.245511683;34540.195555749;33269.781440434;29165.382323456;32088.865316595;38771.135552496;29976.70975086;30371.0212925;49733.202871686;48683.280235154;55309.381717683;43425.851453091;38850.364115533;45973.942385769;41830.783566261;38232.830736289;48129.935519041;37030.417750768;36195.369283404;32942.42500825;31502.261004188;25777.263913486;30140.553254973;34513.981193439;33298.027405657;39259.581693419;24816.763156449;56910.655994021;55574.49423922;51884.324560843;50774.532917277;39189.357796124;47675.187214779;38362.048756291;49235.08549563;38035.262724301;41987.988727119;40549.073094932;30414.257568988;24241.275652783;24743.134719281;30569.859511561;64053.950534373;49966.98829954;57644.647129673;47284.170477647;50399.704897599;56320.880842099;57570.022233061;27121.802755165;34230.958724719;29846.13847241;52513.950526686;50281.748917558;49999.791356247;54208.674600233;43646.52172426;53551.187572033;34293.329039798;51656.316201521;56413.769238958;57922.81366042;60929.680679346;59572.06781693;49894.521334445;59461.680231817;41378.714484358;47339.02963392;50028.953958078;51497.03676877;55381.894673662;58314.046894177;71307.52603191;49067.840984781;48395.643812004;62715.31983445;45160.950173824;44020.061533252;55891.162369068;66042.270628014;74786.342559209;63040.393982062;48803.611083135;52352.795951884;43913.831191519;56087.343348726;52215.979332307;68548.549667188;72618.286696506;60585.641504832;64211.071497734;64213.846817936;51501.794370192;54679.104564116;53271.036434776;50935.800120396;56430.911645523;57981.415234374;74022.019310077;42129.202263915;71519.147653781;64559.495979491;49128.135808674;45246.718576743;54075.500412444;55955.116937998;56496.407564471;69315.193953474;57972.090790981;31145.560870849;62637.841089396;57515.63371064;55132.826242396;52323.059168939;55990.552021202;60954.750348432;59747.876618257;49006.850596387
290.08905172566;29848.611611933;29137.714236006;28854.366178256;25642.557343464;19046.546662179;19800.841824285;14011.861622344;16038.550136539;17504.862071922;16652.095581759;16806.822529693;41798.37086358;26258.954205976;21357.530649477;22668.704728139;19013.422738428;15333.62639336;18535.090411243;17833.872762963;12323.729613515;17417.974407999;16503.793381301;14823.991918985;19285.735779725;24297.505825968;13928.554103479;26859.543404951;20653.555934793;22434.878376545;14892.844508051;15192.658580185;14914.485800087;12335.153107726;16408.65772651;16209.14387614;11573.734587169;13600.940128815;7730.6495043574;13478.987087429;13108.62929949;15407.367766624;18556.208870554;12319.719524961;13804.338169624;16402.451083461;32484.485724231;32003.759739444;17114.191438029;18827.831272113;12523.150943226;21065.923972972;15278.007788259;13272.268858724;15849.3120021;14211.536314396;14470.861179654;14783.417628582;7813.0135578432;15662.928797682;16093.735349565;9473.9725540135;20119.391389219;13093.538940378;14282.567311955;26347.282954604;24239.303185572;20845.81257569;18615.577841758;12407.337583653;13885.484238043;14629.930216323;14582.329535883;12422.018893647;16067.099943729;15876.882698558;12130.105409027;19711.260854855;14526.991146162;12817.569609186;32852.225761981;20320.472501511;29473.346789086;22886.998704781;15075.94361142;13524.066758984;17847.409367068;20326.918509225;12645.470307411;16793.804605868;28087.972045045;24363.443395497;25685.889845354;21896.84025518;12838.37018551;23726.120833363;14840.949899464;19067.864094538;21299.944395161;16842.385659645;18941.507275452;25256.788162945;21167.198544321;22271.654293042;27793.271854228;27855.004646062;18216.999927851;15388.343195801;18034.000496651;14688.814266031;13209.157720329;21288.914622603;22752.864055259;31194.27470325;30033.651580279;19712.202376515;17364.375277408;21827.569661887;20496.313135625;36603.127332168;32535.946887792;20627.877163156;22351.201025269;22286.72086356;15027.203810365;22830.801320518;16950.780401029;5954.8989604493;29539.893059488;40095.586529291;25253.240427267;26107.51292396;26514.253321317;22377.192223153;23505.446078789;20053.786962075;12371.231154885;17679.497128413;30229.924778701;36844.328545739;31456.737056777;24081.068139881;24710.843010591;23134.593956112;22120.332219167;22792.046736552;13159.501168271;6446.5649126962;28961.054703643;32387.76372532;30098.280205759;26299.506466729;32258.821497087;23730.817868734;23667.511656854;19373.463369206
303.23385112436;147277.40012465;109920.70538694;91064.476805454;93362.333241559;86882.88084089;78444.643148248;76022.116108477;61814.446981291;81922.586390727;70976.564583396;68200.727054435;178596.7774079;129361.76228947;125311.80805374;105028.72623737;80304.693630729;83044.291675214;73793.152520862;62379.324525884;70392.843430215;63537.187275957;81503.905070218;61690.106330982;61327.220843485;61377.467262689;60496.305416975;134661.43044034;134920.44372294;99125.044796348;87988.047762956;75491.772371657;70769.239584737;65714.156300719;69706.178167976;64492.039669682;58771.506813466;64378.128367368;59434.460411378;61394.266321498;70571.975712744;54014.962730308;52218.674791496;55975.134618772;65178.514873611;74499.00140711;152834.27102754;137710.24516048;101778.64457123;80879.446865303;81420.572020306;95201.877205078;69205.556845865;75324.316186838;84120.399541764;80720.536638992;59463.047327588;57522.304644146;57043.617273521;57394.100635854;66164.175152358;56467.932751815;56534.407420703;63901.798195499;55127.165769117;179120.98542755;147580.54820244;136007.32454614;103895.99144486;105212.78859811;88850.196324852;79779.46897397;89285.938295537;70794.326799478;85257.364977457;79623.11673876;58315.448234542;62512.371171381;66299.586835054;61588.190015374;167558.91034757;142889.4151456;132973.80504907;111489.4598569;86868.982420541;102030.66360398;103365.71183157;60276.176558184;65956.352393754;78317.937520289;147887.25579709;140373.55156516;121681.74933301;124286.08670547;92286.79059372;86652.033482689;67863.259856944;127894.11556071;134301.55153038;114767.74807968;115888.46583134;103293.02711441;100417.53851057;120967.62442713;117189.82982164;109733.74202615;112973.34122334;101361.54998666;106108.183689;129904.81904524;136681.08275336;139576.52503821;134886.84094801;168287.4372991;133652.51748805;114126.04154555;128779.10205895;142720.82214745;174178.50847116;166799.24737529;152604.59941314;136620.98370259;122655.39239101;129704.00566078;129487.80508373;157224.37008061;182585.03976932;116955.29157252;191620.61270396;156209.42735447;127083.36959507;151431.04988782;146228.33574591;128750.48532392;133485.4850544;150270.11473329;186541.47371145;91453.374461687;167685.83518689;191347.08971175;147672.1254242;126599.56535837;139576.70420349;139915.58923868;144805.51562906;160786.14116037;137317.11132775;67043.358480459;128214.61369755;129809.52247495;115858.36814404;112824.23023987;123697.56465565;114411.48572312;118657.39260545;97985.084290753
857.51275620514;80166.601740158;50148.975773979;51185.820326149;36702.73093863;48014.231998001;49972.463946846;45695.64367398;31729.666391434;25849.400992976;35283.644110321;47716.690336471;63994.079043047;62042.256062782;75868.396924658;47802.161853775;39696.278939833;53751.895370049;53571.769357076;39341.50394029;64583.433063952;31279.209175898;36794.31507794;41261.156907811;21501.7286562;33220.354361872;34245.738608023;64517.278679127;40040.929846154;38275.151185288;58969.972911298;39803.248856811;46182.291392431;47722.263630897;32722.273274943;42698.798756628;26176.493387009;15008.258442976;432.59761745525;33345.687021433;29998.959537785;41406.753041968;31072.724807168;45845.638603951;28811.489788161;36922.120075315;70483.905857567;57999.552456253;59693.201541165;48658.086851483;34524.562823159;52166.169558848;33847.781225387;47222.767072892;47791.006613925;46317.46527972;44693.633029425;33551.953766289;20285.518694588;32449.254196025;17564.017440957;25786.909913235;22785.826064811;25870.648338289;35382.154256128;86791.58727253;66329.02728739;52264.261725162;65923.309542457;45036.29460161;39322.821254339;35264.470447546;40566.469219724;49071.878173246;59422.236925063;27441.047896244;27390.050156517;38920.11987668;26174.827423532;38948.741175041;63036.587585822;60424.140034567;40949.665864353;46765.673593335;52480.393154631;25770.503613286;42917.998859248;44353.37702079;33278.244695946;31688.669136214;46500.850907135;59516.447154001;74676.815545294;34121.852453551;37775.775531377;38953.148727814;45131.34803238;60237.634598712;60607.569799993;51167.929041063;42427.14714686;32638.153065755;39952.221626224;39913.440285508;54274.770535597;44743.421908553;42806.448601284;38973.931781713;54517.319254656;64508.980832624;39056.801549977;51068.082369157;48483.635208802;83872.258291141;67635.738800466;49482.222548084;40082.968753938;41366.585653352;85599.03289592;40854.976849029;81040.329849168;46835.854055069;47001.185737693;64088.404786238;38023.459496649;41619.319560542;80546.132059945;49899.662176436;81171.37278156;58099.914487195;64656.540104791;73221.694170944;57607.887816828;29083.61162922;36610.101976757;47584.762192823;82260.000194071;35011.785742883;75837.940720107;77224.667071844;70129.70069407;54347.775452139;64909.635392456;55149.014533796;46284.734077689;48094.749282943;40007.198164271;0;48239.285211236;71629.687832876;61495.454443769;40590.186080364;69743.338433789;61066.062122417;41425.627812568;47442.985370772
863.60637621505;250912.42179547;184071.54359093;251254.96129816;235633.33252535;217014.95351321;217999.4547682;182507.13184838;172408.67738685;225725.52962728;205246.86800431;237460.80092489;151583.79254662;189724.98861661;313165.7890299;246940.60150477;215495.46792784;258913.92698092;218925.5669789;244031.98439809;264079.40889445;171315.80239946;269248.31385397;202475.60530941;179799.47371116;240544.79084952;142677.27186251;235770.86008175;182278.65157463;289883.07067002;271412.29222159;257878.66827963;249232.11326044;240027.46322199;174699.33826702;269908.41763616;225607.10572237;256895.24457428;166930.31175487;182182.59554813;189218.87741112;241715.54479929;154003.12825645;177981.99038799;134440.05535748;125115.2092567;234597.10918396;211911.41095632;241343.79046249;208128.23749352;269214.34160763;279262.72730027;243505.97333822;237955.42644221;333393.93531499;299539.97513251;246869.10008097;252259.57878785;197214.05584543;269474.70302877;134317.75021273;166469.55967329;160071.62396267;140741.17320255;178506.03535885;240949.4182949;243771.78654263;240651.34179301;262151.38059575;255011.84674246;268604.7547375;269114.09305199;248697.11403132;287019.52239234;246616.78754528;205727.7944308;164479.81172813;141875.74838361;168086.54680153;165404.12096066;226917.31267324;224672.76808688;253674.91157176;258686.49389788;282830.81464177;225089.49840607;222694.30375283;172029.08792204;155933.29795473;147370.70428298;200828.83606371;232241.39257224;240172.91937033;277377.95382538;245968.15761608;255215.12014256;148088.74094574;246491.92032656;203833.84186091;248637.83210595;249561.45883626;210315.48129902;233310.70445758;235138.76332753;253863.97958191;238236.1088654;166271.94707023;223960.50801109;233060.38410027;155925.47361443;130080.57756904;175743.38141926;190417.19971954;247443.80115549;294341.4270898;181271.10657453;137805.34531815;158627.181309;114441.36615393;188653.54014863;246274.03333355;188625.69471405;180138.17152022;242914.76138423;221111.68276492;168069.3475489;90307.326779933;27029.824052426;304465.31561033;216196.07432935;209393.8336;197238.74978823;201623.39129713;241916.38557463;142394.51584141;100169.74300264;61049.319813045;32665.0460544;182757.08087752;241422.44535984;254586.56232439;227234.3788132;240080.20605175;228901.34925864;228295.67340165;99373.584347479;27032.461208028;17636.81669402;249978.21624419;226681.245879;245237.94458225;177085.6218933;236988.46657964;236415.56268491;217500.64746099;250670.80540221
878.61326451653;331157.28257021;241895.35719046;370234.26772875;327324.78281217;361143.51994519;295369.95820578;307864.40654759;303659.80377631;361785.08204956;337188.03532517;330540.74822036;193524.10270441;273869.32558255;410773.44041848;406838.20772792;328023.43185808;380750.46776771;327581.69878943;340749.05553163;296606.0459341;298658.47328814;420922.21542329;307802.79375213;295029.77710604;268726.0802566;220077.30136494;288378.69714243;261424.29035326;368665.23239362;363492.02160582;409270.71768599;359581.27818016;358705.05593048;269267.30083912;361625.27137897;276928.10846167;287920.96043825;297579.96696398;338663.17037476;361838.34905485;330787.86517543;228468.10920546;275454.83439976;169130.20991867;178153.22371678;351250.75062518;260813.56427102;347114.15005876;337294.0207986;389823.10225502;352837.6382474;356498.49417712;298664.55203352;418912.69698858;434156.10953423;353390.99730786;322223.36072314;297104.92886229;345400.61263373;247578.94256897;257052.77816514;204765.66740023;230180.33854491;265575.72191926;342057.84062354;301486.69438238;347333.39830471;325739.39855141;399084.13650116;400837.67272687;380481.74307231;360037.20686094;436486.10184496;415918.06749859;269759.57220481;295336.49096108;264611.25080907;245437.38735228;258077.40100255;371808.10173415;294700.04327837;373230.60884102;349793.37763209;438370.13763463;303843.00335039;293086.77447036;297776.69143439;298688.21776312;317260.35708167;312494.66066151;331808.54920058;359167.54221799;357853.47629895;278314.36826366;341273.92271088;238566.33176369;333905.18149136;249645.92343641;300299.18555897;322564.9346046;302468.66421029;399767.63090909;377930.03253746;395867.81434018;346466.49224341;226788.94340138;276636.89195971;330666.00139697;260009.32085553;136658.14006483;291837.95644933;236996.21209021;407811.8691233;388306.65371787;251049.78702206;217967.24666368;195446.09930187;123466.81572199;287373.59752586;399305.77696168;238507.66681566;320260.00128047;369857.11255173;322414.90924918;230388.54815357;83454.376700294;16734.996402703;455435.66521823;336323.47332054;361216.7232603;280797.26014567;370846.58272754;332124.68739715;198640.69880353;99696.686146489;35884.407614057;33990.204914726;275753.33155194;334149.95585369;440777.16895934;358644.51920902;400818.14549622;378773.18480151;326934.00628515;145348.97360916;27592.263183062;32804.528716832;358829.78656121;389199.99086769;424342.47547535;316968.86937366;369849.25755413;325206.52652174;348761.73521699;329054.55704976
879.61034346618;373077.91126349;294139.78102177;454590.61436528;380334.69944419;417617.63241487;354648.62022562;362484.79537817;367397.46754894;413620.11840278;372798.60259452;350850.15355285;254495.29924171;303443.95400223;375277.05075584;422065.29248737;397844.45300577;421550.83006096;351117.2461091;380663.72776055;340564.44731815;351937.54421524;450183.53497968;371726.45959572;328294.12025853;321563.66103395;259652.20205323;330792.40024809;313432.65359639;375551.57560989;374571.24560022;428784.53779195;363035.80182105;372860.22885098;344370.88772632;376567.02776312;342779.68197121;332084.72631641;356402.06705244;365352.67377544;410994.53549245;344066.63640176;269297.071442;342630.26760013;233231.94564015;244166.75927339;405117.90556508;346438.94537786;429537.36834483;373320.76998061;373729.66989451;335817.12229603;439989.37151021;375224.71648168;398553.6127639;443286.55942325;353203.25124041;356832.57853572;314091.45058159;366849.02118146;304613.1469464;295843.77849173;260109.93059984;275548.96479108;324347.7607346;374208.13527614;343336.59980719;368656.64641711;378294.89558346;414772.72574482;379782.64127981;353661.14268826;367133.73262061;458783.42830145;447447.42212473;347701.75393293;324578.18416457;277798.01136214;264590.0056239;294136.9107851;397824.6761335;362859.1366604;411700.89991185;376495.01037643;437521.18482354;340828.25205867;331428.05312433;321468.14014334;340207.61025262;339445.5880581;369643.25123548;389928.8269203;388255.6567743;414425.86047031;344203.34990671;407925.76625444;296092.86380234;387429.71967058;310835.06423136;374564.21799423;375006.66318556;378696.46801249;444356.6795443;462691.61687303;406913.37075637;390022.93300727;272472.72469691;338353.84874946;395433.49158927;290916.67282877;166618.181481;331103.8032525;272280.76220626;446056.16407067;424300.23128038;317241.75816418;256815.84576634;251682.23210119;154965.8001117;317070.67022845;418925.40761597;309156.67796048;329629.28564389;408445.10441943;352599.81458519;276504.61343047;110267.66577484;20985.279950333;507406.95423459;376589.28692888;379251.42971612;332563.65883845;400670.59364862;402804.74250809;256074.74281941;143837.84558579;50898.598741772;26190.410127839;324612.20052502;371468.71865241;478640.73261087;407559.49326567;410325.07407996;418748.21314278;357359.49762782;161055.82330416;41383.940860551;17939.202631518;403717.55350919;429970.23314025;452229.45074042;347933.43776908;364758.86552212;318234.99574501;403492.11210671;384304.89689502
885.5576986702;313691.89243886;180509.98291505;225799.90773579;170270.43209542;180429.73202272;162048.90424308;143788.46115018;163748.45094149;155176.30770587;140754.47697155;163285.05939032;294843.78163572;242292.37909779;194477.26477284;226775.05548413;178331.71162319;147966.43672536;128426.66818165;139928.79299431;120084.83997697;126626.65074811;142354.96589333;140107.92146439;122620.20422458;108415.52550209;107272.446972;294887.59636244;205864.98276622;166589.35365286;162804.21192178;177023.10797705;134524.53139583;155528.87182461;128185.39655642;119119.48050518;103734.97040566;84125.860701897;117737.72776259;118779.49204762;124978.71537844;75865.844911885;88243.183935411;108728.28701182;91990.816516776;105075.54949138;256390.90834323;186800.19761276;198630.71067416;156398.29695989;126258.27237989;123232.05926496;151676.63183808;134830.29301619;144621.0322348;163412.41360619;115862.44249199;89167.006593037;100902.58320121;106550.53512472;99326.567993409;131790.36410442;101768.62905453;97025.15449763;132975.92660376;324646.14118754;237598.44785069;223046.68684167;179656.7844422;212626.01104903;153690.46848105;142391.70052151;126312.79244522;181481.0194508;163422.26316826;111672.97244525;116873.043587;128271.7795021;106720.67042131;120609.4243513;245037.8511608;214263.73508425;191608.94266753;177533.4264989;233270.36728234;151711.65374342;127108.68398524;154741.4877485;133414.38351459;153569.01633962;232314.35015795;232451.42289301;211328.10544514;208412.1856298;131779.96080631;155298.79110262;114503.47869535;226851.41821817;188687.88689527;185830.63847981;165433.83402064;161969.59340937;182096.49468978;159386.9312456;252453.84208211;224043.36173508;168517.19659752;137660.31745797;167126.23047038;169868.66463904;99333.511498483;229947.61914462;186834.27895309;313276.4748167;206245.0559915;141567.07596538;134817.38755991;147779.19036885;110805.50619715;238641.43309663;259579.92105535;185052.57867301;202305.2888589;222791.16044173;177255.08114637;162557.04166459;127888.98950739;49667.887530879;358239.62311904;253184.79060989;242582.22176456;198815.00192787;220745.67309334;184466.14521561;151015.07233398;97890.360018779;101766.06329953;35158.728185055;253283.27984468;283807.26020434;310334.21720921;220489.97061832;228592.64500219;187899.81919694;226827.57081032;138208.19501819;47121.021472462;39783.743751582;217347.73503264;247908.06982062;239654.46105592;193842.9258833;203685.23979201;170586.47040539;200823.79800536;146791.21462807
