m/z;Spot 19159;Spot 19160;Spot 19161;Spot 19162;Spot 19163;Spot 19164;Spot 19165;Spot 19166;Spot 19167;Spot 19168;Spot 19169;Spot 19170;Spot 19242;Spot 19243;Spot 19244;Spot 19245;Spot 19246;Spot 19247;Spot 19248;Spot 19249;Spot 19250;Spot 19251;Spot 19252;Spot 19253;Spot 19254;Spot 19255;Spot 19256;Spot 19257;Spot 19258;Spot 19259;Spot 19260;Spot 19327;Spot 19328;Spot 19329;Spot 19330;Spot 19331;Spot 19332;Spot 19333;Spot 19334;Spot 19335;Spot 19336;Spot 19337;Spot 19344;Spot 19345;Spot 19346;Spot 19347;Spot 19348;Spot 19349;Spot 19413;Spot 19414;Spot 19415;Spot 19416;Spot 19417;Spot 19418;Spot 19419;Spot 19437;Spot 19438;Spot 19439;Spot 19440;Spot 19499;Spot 19500;Spot 19501;Spot 19502;Spot 19503;Spot 19530;Spot 19531;Spot 19586;Spot 19587;Spot 19588;Spot 19589;Spot 19590;Spot 19591;Spot 19673;Spot 19674;Spot 19675;Spot 19676;Spot 19677;Spot 19678;Spot 19679;Spot 19760;Spot 19761;Spot 19762;Spot 19763;Spot 19764;Spot 19765;Spot 19766;Spot 19767;Spot 19768;Spot 19847;Spot 19848;Spot 19849;Spot 19850;Spot 19851;Spot 19852;Spot 19853;Spot 19854;Spot 19855;Spot 19856;Spot 19857;Spot 19934;Spot 19935;Spot 19936;Spot 19937;Spot 19938;Spot 19939;Spot 19940;Spot 19941;Spot 19942;Spot 19943;Spot 19944;Spot 19945;Spot 19946;Spot 20024;Spot 20025;Spot 20026;Spot 20027;Spot 20028;Spot 20032;Spot 20033;Spot 20034;Spot 20035;Spot 20036;Spot 20115;Spot 20116;Spot 20117;Spot 20124;Spot 20125;Spot 20126;Spot 20206;Spot 20207;Spot 20216
255.23365946751;29982.132364435;23745.69724677;24936.148673572;27651.232829139;22572.163848548;36874.21513915;24433.174762936;23860.552806921;31341.484853998;27804.446768786;27936.941315875;31758.452371354;29709.402095391;36058.354616583;25692.011741061;36361.801578888;21221.884340942;20084.519486272;28742.031917974;25942.560891912;24795.911123043;25771.71574107;26149.441457637;22712.147768834;15171.932507267;21239.509068758;23129.111038874;19501.549511009;31313.542358438;12568.868558763;18387.098792571;28277.571163239;35678.432361713;24305.902100942;20384.909354546;24508.245130346;34080.427715673;22613.854326062;20762.031278159;22911.381184295;24105.892958638;16803.940941271;23308.203419351;28962.058736112;17912.224549995;14342.29865601;15666.616951497;30692.020212082;36338.162378536;23319.479110813;26227.175031833;25383.422188117;24812.033547276;21407.002673229;22620.371479978;33185.584442206;26919.149905002;22452.841511966;22226.167717162;37775.900470096;38658.709229597;36113.778154148;31439.972655509;37066.971279605;20707.488108388;30400.164405616;41761.813650193;35622.496075593;37681.857044886;31896.604085254;31888.226631219;43701.691825449;38828.242967548;42058.508797097;37008.12387764;29647.249746746;39156.930732329;41665.109297746;54526.002570621;38541.511658544;40903.912470633;32520.935773924;34167.691791264;27153.187988671;43609.969740501;47713.724513085;44930.60789267;77142.117495307;38465.831004864;36011.955967541;35337.36879194;32675.44572384;34515.476674272;45053.218295687;43080.091185726;38928.496484819;56875.81162681;79247.410262611;66943.11600079;33779.243385258;44001.352493686;31039.944166936;45975.536316718;36117.272426334;42044.043496233;35730.608727581;37599.561256866;44172.982084733;39519.309704783;63143.832308192;46558.517131768;52912.317530079;41811.98868417;37168.937518433;32322.193615725;34981.979821124;35979.677153037;49026.033373259;55851.216882678;52799.865464011;59787.933833765;48476.7596468;35396.921503961;45089.131589057;42862.035527162;42931.288982174;53351.183382681;45094.493509281;33566.558234987;36648.399310089;38135.019621672
281.24944079343;178596.19191655;158253.67919173;164340.07997852;156630.68709652;180277.14414137;166823.18169697;158089.98937844;166557.19051926;163382.90417015;184261.01579759;155044.33617688;189821.01526984;179145.93475227;155065.50477288;182514.24430734;190044.81295769;164043.42538261;147581.00799503;179434.52775333;162390.807404;172189.50921198;166700.71604719;144808.73038049;146374.626171;144515.48432084;149794.02895026;151538.03754251;160086.81870896;156997.64041878;129210.53988862;150358.28766045;205259.81401945;192341.55545711;185303.091672;180624.51247332;157644.80811144;193318.68042645;175334.59167662;151823.02023471;165887.00424418;136344.36661216;159617.04405835;131502.22287342;141323.93856862;161722.25237323;136751.15344737;142413.71153588;176216.72366651;199582.46268033;186658.84545263;195168.72724186;175196.56468527;195161.12870336;174539.3289281;161887.30655087;138911.82026259;165197.72329828;140631.10848664;156135.53642566;223799.12812107;269001.81600985;222759.37398286;209809.81359724;283169.65048113;132134.20784121;141816.9656388;245198.4415324;219520.82647312;242894.45394146;256672.05536711;234127.28854156;294810.61746146;239730.51842435;237236.484133;267437.26471664;260304.99408029;270022.37079811;314389.78864842;313960.16320081;246715.99440205;256023.07522654;247869.47707821;247394.19012315;280996.2614102;343365.31811312;376909.15865953;372560.77132469;420970.06036327;230970.85621175;222451.38890585;208904.47777826;230351.87898557;225197.42077327;276077.29393138;310879.90367428;327823.65548392;410109.89173928;479048.72058173;336145.35915468;241529.36488034;226411.03137593;190971.90962451;219161.98822687;226261.47672038;236180.75759505;238003.26771627;275224.05683013;312514.39138125;368052.98647975;454866.242084;276737.51421082;238545.17903611;251855.45750838;209408.64908117;237561.9233402;223639.06956031;238804.15384806;419503.21067926;379268.34130967;233057.35003101;213469.48388643;213444.43573863;223383.90773704;224321.3737994;248251.22895955;210099.11089819;230624.47386134;158667.44028278;205817.61225367;215204.0087264;185637.99181102
282.25059871635;37437.866849335;35642.11033678;37826.924932014;25249.23880582;34360.333386073;36824.831937002;27364.368155825;31563.759833604;34444.670337936;37504.737075314;26294.671945503;40679.261587333;33395.948515957;29913.720852581;33816.158752629;44795.210417556;38583.360158675;25374.337871683;36720.896954243;35477.018428424;36665.493006871;33828.94709842;26094.893324664;26287.08946018;30281.620825722;27288.910917968;30288.012999972;33733.694177167;31737.590807737;26402.248306622;28162.575982305;36315.56996735;35112.059114223;41342.335688844;35875.649633809;33992.372428108;38340.286869181;35050.365222351;26981.713653451;29219.181354063;28548.234939395;26722.138298247;18814.006338727;27538.70236388;32953.702479255;27494.367425121;25229.826645766;29304.56699155;40470.43598198;36479.239877036;39377.868038766;38956.191859339;34303.634249641;36220.963146165;29457.28930218;27732.321713255;30677.265119808;37375.914764464;28471.280812357;46252.809918829;45350.322988133;44335.309218158;38633.785771691;56050.988715725;31171.723402683;20421.312079119;44523.351378704;46512.718466004;54186.061735745;48631.881641951;35729.928507597;48486.609475968;45541.11012049;44436.03861211;58313.679526745;57670.716990141;61755.07533752;57302.81445048;55457.840211565;47418.76605929;44149.414327495;48502.220303077;49170.27790451;60144.161363222;65320.471131489;71672.984031227;61345.54034301;84298.296053141;41643.359497927;44390.479504965;39377.949494408;48649.680706082;39715.396763589;58545.840034816;44494.57157673;66267.029055364;74315.133658456;90270.251492134;68154.223350484;47842.309807483;39182.117983885;41298.72521696;45698.81896935;43915.35078292;47642.361393066;46811.978019628;48521.873905686;56696.352999568;68607.746485885;94297.877806189;59322.139409923;44621.008085401;45195.728835139;38926.051821436;50332.886536899;42016.288866518;45367.550220556;78131.638874642;78168.934090799;41372.083131226;45521.601501904;32294.472253436;42035.224945721;44600.71647265;42202.662860898;44421.412388305;46167.175145512;32243.598151493;45789.715764264;38601.870632284;40453.481688802
290.08905172566;19815.391811497;22803.570641182;11092.960335941;11683.899230166;15708.967222443;17508.394959249;19695.134437582;14139.217456051;13164.549246446;20210.085168097;18927.98322687;15708.142808772;18358.073640198;13843.444611199;12616.385833211;20118.55031714;14940.943853846;14363.162956422;17978.32257459;15741.752897061;14346.996918512;11503.394185422;18674.548773732;14406.473615713;16256.197597306;12479.835156358;13153.310477583;12955.696303646;18230.138318084;17959.80251665;14906.499477281;20932.236442152;30468.054824892;11895.682299132;15446.027700537;17248.465786416;11918.746240111;22501.380751033;16837.088615777;15713.066663946;14693.517180397;19322.72025068;17601.295512202;13929.641916333;16943.025334946;12236.938394948;19231.872164413;17448.211079209;16245.140036416;14631.405865374;14262.696747851;20162.177235437;19229.938217376;10079.410680462;16895.658491227;17348.049614719;16353.954401846;16827.551638409;15813.551649071;23057.307588601;24666.979378615;22660.626624347;12214.372185066;12884.29966746;17365.113773523;17221.114658422;24054.787219028;16200.544203212;17296.678294146;25136.650307816;13315.70700527;13546.143799276;24239.995377002;14353.288825823;22705.418199958;19764.643253428;14814.741866829;18386.979494319;13132.218960484;19325.666109637;26053.947920191;15871.70356498;12973.792720011;18013.292343106;24078.727587567;15878.015508623;18870.988230744;16258.4538386;26373.352483672;17196.863568369;12538.00475409;18290.937002949;13538.048439034;16196.62760046;20741.00462144;15469.003605939;18452.511937907;15563.302769411;15000.082898085;20743.362927594;23522.367324125;22871.595968645;35623.391505544;21733.516518088;20376.163077547;13250.617761912;26398.18390618;21716.608666203;29647.230416493;16495.121511012;8314.6859491927;7593.3770201306;24072.002550191;24611.812980759;21778.519978838;22716.910081491;20760.376524972;20532.210494929;13017.533134671;8781.263756787;10564.37470746;12777.511026806;19986.608692548;22639.507059513;23431.271893802;11692.033299495;9615.6492489379;11430.200088427;20520.913123149;15071.387477905;8118.4440296273
303.23385112436;84161.32812894;66709.574073992;73752.168918896;65682.107652631;63169.069402654;73347.474783388;73761.276861964;76640.593888009;75962.249518512;86466.706005108;64318.311115361;81400.21178426;92560.73560665;77116.692929748;77680.557142379;89171.154639208;81180.60497823;59422.841419615;74338.437013122;69592.63372264;70971.386869256;72320.707488727;65842.017648744;61312.611065289;66841.888746273;68487.596146501;72278.816813146;68280.702698683;61586.718271273;63107.937929784;68435.922808105;86676.179697832;85323.625701406;82512.268059608;71906.470980376;71846.339202978;83368.447364214;83265.727138763;67349.148245102;71978.051036399;69768.462413285;64963.30770233;60624.594507543;62249.00323586;64899.635361947;65843.820296765;60083.654097714;74993.977596093;99706.689879318;102812.99345579;84686.824770078;84117.803512078;84575.064394331;76020.270221154;70660.785228455;64673.474322595;71774.272738953;56658.501541161;61813.970955284;126329.20839855;118785.90327333;95337.10553217;91501.135700648;106365.41340459;53044.643925123;52469.873328522;131761.7425104;111475.58637703;125558.25594474;111663.87052897;104604.01268314;126880.22807448;121811.21335339;115752.08507554;114809.86032095;118107.5226333;111800.93987782;132222.12192019;142814.17660077;117604.93224862;138698.5573545;121477.20836331;112301.07273386;126120.55965833;146924.81382755;162415.77533614;159491.68220725;192810.01550648;122860.03088571;112311.04246478;107576.55654381;120144.27644649;86191.287291903;131927.37817112;125558.00323893;135501.54283965;172683.75327681;219413.44306735;137544.34726074;116950.31267248;106082.4502343;86788.50967343;116119.46735339;103840.32641555;115054.42511617;110298.14093985;129769.17648968;129608.14527066;173976.01964589;217309.0818898;104906.75622162;100418.30355285;114590.00510108;101299.29525484;112139.76585581;105894.44879577;105510.60028355;197757.40024952;171404.07918257;108053.9460602;86607.872261072;101317.44762264;99215.927522421;99560.374566257;99559.563314239;88356.182153908;93798.302489814;76753.384805711;85759.322213016;99128.85940392;76385.762661134
857.51275620514;39021.367869353;43986.212683481;39986.357138476;39075.935680342;36445.030114186;17997.463551519;44812.213936876;54066.302164093;51077.254585704;59210.970097948;42160.623982573;45868.588530248;49239.743556284;54157.889425115;36366.687266208;25167.050222122;26318.436308366;37683.147489327;41704.001085557;57861.389482891;38950.127338007;44678.756713932;57560.521635137;50874.496089857;37537.048484888;45397.019980633;40277.284854159;46788.500619644;55396.036229024;32244.845586934;49072.606280073;40299.686505654;41772.03986783;33463.558571277;35808.527835059;42738.369642;53837.945396758;49891.42013736;39629.161917212;35540.074027101;38610.949146204;48132.687040312;36614.29534652;48215.880720396;40090.745861668;39331.531988327;35170.140493335;22624.496496691;52052.145858178;63223.160624921;47899.260196849;55985.574072718;23523.126177319;24130.714084477;32640.415196319;31173.482529168;29715.919714944;45794.382999488;60187.1920884;61182.000118421;54025.066085993;44915.94243426;49921.688611497;38615.659011073;39596.749425412;55765.055947114;56819.378261747;56990.101815108;62577.906935101;36201.361757785;30314.763497817;43524.47097203;50000.654264795;47008.76947074;53394.739575298;51546.063584956;43170.713681922;29235.496034318;38793.984160215;56855.489700772;52437.029462759;48823.587647809;45489.644769709;52526.26809003;40351.007081589;46443.639644458;65400.489023455;62804.060750473;74170.80655268;35694.746761721;43690.241669726;31798.271923447;25927.69040808;37179.50095782;26373.311183958;36074.356033401;39357.359270916;66057.091632247;28068.050338049;40114.240924956;60204.518747757;64071.219330668;60705.452805313;63002.775255847;48369.04447895;33863.613474203;37897.357826711;39479.393004266;38162.457865034;93980.962003381;20583.700402265;27951.499926816;44974.205816565;44703.273341988;53496.283463742;46346.285785676;51668.247909325;42200.922979104;38134.274956485;29722.01333153;21125.593570309;0;42677.382401255;32420.813261588;46472.380581753;0;1490.111311082;13562.594418291;37418.764935995;41889.406408388;0
863.60637621505;276448.71384722;232254.9438952;261159.41420777;340103.14256271;296751.2748247;239482.74433724;322225.69732665;333265.4137515;237109.08589741;279903.37093207;297213.81392197;219240.53473989;362663.22321351;287863.38782813;280251.16078445;223720.60398176;220572.03274374;321760.05534699;335048.93577166;268914.36471652;222837.4170959;217517.03172797;264628.36744488;223243.55892299;247332.51728783;241128.28354138;305588.50717096;311912.16311735;260695.8838387;223999.98417951;206466.05814826;253726.23317082;326350.46732752;212811.26877766;227918.68065078;247419.47784155;179794.79685047;272092.00921609;259602.06692062;247793.14248749;195677.94138022;237953.1951455;271250.07649302;224894.09015849;179742.21072732;223750.42673714;210362.26786364;191649.93878079;247637.62583822;318637.64045748;329868.92524134;217694.2594454;189914.56889778;194519.5093913;223022.52858879;223462.36478891;239502.36514197;318660.58320045;294616.31382132;271001.99443158;282324.25728736;303883.40307549;282402.11888229;340537.00640778;402858.74495006;452861.6174442;327769.56000359;279988.49094239;306505.01801818;273030.75464051;201888.09503408;288465.27040463;284497.95633307;322777.36564918;326635.93258377;297457.5143881;289035.54563281;213390.31463863;204310.10518426;276706.2328233;310430.44755101;240932.98072719;241130.6566692;250429.80603039;215618.49944954;212017.76427595;150896.36747451;62870.342272562;475742.52721246;304854.20536978;279990.63668654;282705.34804554;215743.79470562;265892.39433443;290170.49972249;187270.43669809;218567.79839466;104157.06009042;66914.437802487;281365.5450517;394514.4634808;410003.40086552;391272.27553893;292575.08350789;307748.7228747;242774.51292105;286420.72790539;219500.72187262;230107.59184252;138964.16557089;76541.826337426;38158.859745709;269040.85986454;295816.01836456;345758.38553681;274152.87011809;321864.55157611;178962.65192038;68415.474610688;49558.318850189;45334.001629502;22969.387278417;257400.5178411;267410.63943185;309882.92205956;38452.061191035;36706.638111184;29328.11699298;273523.40965539;252815.63622569;37638.398546359
878.61326451653;468281.31062119;379927.81766337;489780.09831606;496369.36385664;503648.9262503;426218.90306728;655788.04497675;420001.87449202;458225.77900303;424659.71752582;445357.63162216;389073.51191508;563245.027845;460104.47177309;491908.13883479;403463.59090511;320783.32277029;511199.76178516;455416.22234002;454376.59113685;359318.82571269;498353.04716603;555647.03348313;420574.98105089;446451.4931845;454575.41093055;695180.34428011;573437.85257013;447668.27925874;405891.07938437;338485.05362763;474998.48347355;474759.7430915;342166.02628075;448493.46210935;535135.93147167;305191.37845261;460904.85984462;424765.30150158;426575.35644398;358803.40943577;462186.79406235;534865.52884192;373454.63303392;315799.88570567;520644.7593578;283315.64772934;239020.53687876;461010.86781947;695007.9466537;497583.12864123;517137.26524246;301148.62004709;393459.23223912;390543.1567541;403083.81927837;335154.13266415;788497.95534692;474544.42492401;458858.6465266;460897.48011003;546303.32132356;530660.39338305;545559.96995414;868439.78698112;1045889.2370469;603386.30857819;569765.05167644;663605.54566023;569138.5859836;436010.11248364;455497.51535512;433864.9683549;514781.05134588;554543.83860256;607506.22551859;561380.12824775;361392.37571983;389622.25523685;490611.80281408;513839.27557495;250608.90143368;445255.32743294;422137.40207595;370240.9283768;379167.26190096;256668.96658795;96115.579097865;863724.18900245;561979.70721843;535380.85729881;510572.50495268;384983.85455009;515558.80985665;574600.67088985;338889.51494119;371381.54845331;122838.23066629;56201.382276202;366907.77059928;787471.8883705;789647.03701801;761007.68428889;478665.36252956;394573.8531387;489446.31147296;507556.58688307;437883.52803303;457048.81515529;209763.25004309;53764.598623079;38651.178314029;403078.94536917;518109.05463411;472548.09418061;404027.13562545;579641.78299199;299154.54212299;80971.731085942;68163.371986961;34024.961516152;25706.107756976;403570.47599922;429223.144417;480985.40353634;33531.476024566;22924.609515399;14863.272959716;460325.3324495;428284.43550637;22704.695357383
879.61034346618;487713.76444647;423902.6836554;514518.93211849;478559.96004869;493901.88086309;464632.85109509;604536.27761326;414479.27789342;458106.30752154;443451.6457358;462952.42755295;431560.91237983;572630.9251157;453396.29752621;498046.39200061;448639.98073318;361644.38061831;514663.93073139;458565.65338199;459622.39369712;351362.64530409;495684.91879368;477130.26568206;438601.323352;439148.03340557;437660.66651565;652597.82505626;502737.19230218;460801.90024284;352326.16737858;322487.98045826;481491.83391747;514397.10027957;380773.93506524;467319.67130407;517661.41315161;347077.33259173;480385.93980346;499559.87454168;421390.59599009;355030.97549696;449612.28717476;455610.20659942;375888.03237114;320887.3720375;473620.63364438;315635.31776043;264922.96239191;471605.43945272;620390.59997902;478432.34910451;521749.75351247;328185.06738089;432736.96404618;439443.69681358;408674.52397095;368392.11321272;677266.73673136;478861.12337269;487953.28459822;412207.7180239;527486.19757349;527683.79351621;531656.34271025;756716.15536627;921914.39957615;544670.3520688;574888.90956783;624488.69057703;576248.51107855;493792.8632477;534110.962557;490999.51799173;506537.64577402;553791.48172835;606556.93212021;537763.75424842;390829.69910152;390064.87021913;492415.34824112;487294.47012651;244084.15271465;474796.13683061;414887.9782809;361696.0055576;416002.50681603;241425.14199393;107938.48196322;755310.56185709;560562.05171694;519969.35108472;494404.90286878;420195.10590627;528715.37405237;543886.08169496;339225.58850946;371778.98967856;133477.06880622;69529.379825515;444940.73794812;709581.1521907;709116.31716229;684790.00504627;472411.95336967;399628.57372217;515513.68882435;557087.19680934;456748.93060454;462907.23557936;225918.74230767;66964.021725609;69380.590868551;429239.43772919;475863.67878668;515926.93581431;466145.21444146;580839.85345619;315377.20000209;91865.066870437;75549.54697369;54783.715631719;17511.789664181;458461.07829069;484603.60490278;500907.39655343;70288.450462712;38853.795654482;33093.369261229;501561.33696847;477502.63903901;28509.259847618
885.5576986702;146310.43228965;137901.40771157;167935.60491151;145564.60223382;150831.25155328;143503.32788023;183079.85688866;151642.98313419;174482.08311371;178150.56556209;153083.18525822;182309.01983894;226733.00145348;167773.74407505;167831.3972971;152588.74764768;133864.24914681;152040.34473391;117764.92688385;107712.92206973;113173.36550945;163272.84154679;159189.95409776;136203.95875116;162391.97286011;148191.94928649;179155.72292286;157659.47293613;151996.97839675;167102.00598831;139380.95001471;168398.90260635;171941.48062583;126713.56793077;157276.19763918;169198.55358441;173925.63853776;165236.43752187;147030.42200876;154452.01606599;154785.08373012;154561.77795251;156561.33689757;137212.53018846;107619.88179207;181626.47748752;115020.91988175;93171.832341084;209669.15385639;286144.88401286;143677.2861088;177195.50771797;140142.52050538;127350.6807948;154355.29241237;130278.66025388;113772.10468289;213176.57837403;155644.74311462;258823.37365822;168608.76700361;154534.05981055;188688.2230689;125764.07270519;194495.84555165;240208.71352902;314765.48105672;297557.39445265;292766.51312125;244071.35682391;198379.13611186;194373.30219421;234363.50393691;256265.63998229;235294.4235454;235653.11329693;214683.96276522;165842.30831968;176026.86997527;228036.40450054;227133.45643555;143834.15814436;204261.48951118;185313.44789426;160586.49619979;165241.10879366;143631.65271968;99570.174397072;307392.77067763;251900.11581398;242915.78325779;252063.94328248;156320.52150893;227843.09074466;203856.76919137;136778.87843866;154385.94701358;108257.75964557;62700.62262412;149034.69172616;285672.35539409;282643.53392129;299610.93374253;194081.62508595;133060.96026146;190129.58620538;202117.59326241;187896.07886224;186143.04880687;184728.08204143;55075.08330873;36062.841728711;167036.08381987;229410.55184224;150147.92094368;160931.03521296;201075.89708326;178048.16526683;97392.905421906;51900.200298261;39105.331707653;39772.862698497;152420.23309886;165037.21343255;131292.31481289;35097.450960722;34372.464079111;34991.263248926;165989.53667727;134919.31104404;31910.273690879
