m/z;Spot 37648;Spot 37649;Spot 37735;Spot 37736;Spot 37737;Spot 37738;Spot 37739;Spot 37740;Spot 37741;Spot 37742;Spot 37823;Spot 37824;Spot 37825;Spot 37826;Spot 37827;Spot 37828;Spot 37829;Spot 37830;Spot 37831;Spot 37832;Spot 37833;Spot 37834;Spot 37910;Spot 37911;Spot 37912;Spot 37913;Spot 37914;Spot 37915;Spot 37916;Spot 37917;Spot 37918;Spot 37919;Spot 37920;Spot 37921;Spot 37997;Spot 37998;Spot 37999;Spot 38000;Spot 38001;Spot 38002;Spot 38003;Spot 38004;Spot 38005;Spot 38006;Spot 38007;Spot 38008;Spot 38084;Spot 38085;Spot 38086;Spot 38087;Spot 38088;Spot 38089;Spot 38090;Spot 38091;Spot 38092;Spot 38093;Spot 38094;Spot 38172;Spot 38173;Spot 38174;Spot 38175;Spot 38176;Spot 38177;Spot 38178;Spot 38179;Spot 38180;Spot 38181;Spot 38259;Spot 38260;Spot 38261;Spot 38262;Spot 38263;Spot 38264;Spot 38265;Spot 38266;Spot 38267;Spot 38347;Spot 38348;Spot 38349;Spot 38350;Spot 38351;Spot 38352;Spot 38353;Spot 38354;Spot 38355;Spot 38435;Spot 38436;Spot 38437;Spot 38438;Spot 38439;Spot 38440;Spot 38441;Spot 38442;Spot 38524;Spot 38525;Spot 38526;Spot 38527;Spot 38528;Spot 38529;Spot 38530;Spot 38612;Spot 38613;Spot 38614;Spot 38615;Spot 38616;Spot 38617;Spot 38618;Spot 38700;Spot 38701;Spot 38702;Spot 38703;Spot 38704;Spot 38705;Spot 38788;Spot 38789;Spot 38790;Spot 38791;Spot 38792;Spot 38793;Spot 38877;Spot 38878;Spot 38879;Spot 38880;Spot 38964;Spot 38965;Spot 38966;Spot 38967;Spot 39051;Spot 39052;Spot 39053;Spot 39138;Spot 39139;Spot 39140;Spot 39224;Spot 39225;Spot 39226;Spot 39227;Spot 39311;Spot 39312;Spot 39313;Spot 39398;Spot 39399;Spot 39400;Spot 39485;Spot 39486;Spot 39487;Spot 39571;Spot 39572;Spot 39573;Spot 39574;Spot 39657;Spot 39658;Spot 39659;Spot 39743;Spot 39744;Spot 39745;Spot 39828;Spot 39829;Spot 39830;Spot 39912;Spot 39913;Spot 39914;Spot 39915;Spot 39997;Spot 39998;Spot 39999;Spot 40000;Spot 40081;Spot 40082;Spot 40083;Spot 40165;Spot 40166;Spot 40167;Spot 40247;Spot 40248;Spot 40249;Spot 40250;Spot 40329;Spot 40330;Spot 40331;Spot 40332;Spot 40410;Spot 40411;Spot 40412;Spot 40491;Spot 40492;Spot 40493;Spot 40571;Spot 40572;Spot 40573;Spot 40574;Spot 40652;Spot 40653;Spot 40654;Spot 40734
255.23365946751;39437.92283033;49776.262191863;29606.738610679;50291.710765693;45459.035790295;56230.297995966;54159.715074691;44257.666089857;61866.036322515;40235.716309813;56114.35505101;69348.904645078;54435.595168019;69436.725723962;58244.487363154;38874.021853649;25719.952692103;26052.676686642;43636.500894636;48021.66852518;33772.532925614;9551.1161339699;36369.664533808;57627.063135467;43928.004311432;57958.67441998;73003.567235445;53901.404485607;20825.294925106;21894.027178712;15976.602074312;51862.996133411;41916.699816782;21383.515266203;51962.057795357;33134.251769439;42402.502095377;52322.596681454;51681.177375269;50699.353642265;61096.614111363;58249.36263617;58951.101384141;34447.172498652;51442.750360119;35867.122693924;35777.404667584;35062.854521055;37727.253687768;33261.00812088;34665.988401471;33420.930156775;36401.913218313;47411.57153179;43042.356170181;40876.7334738;32009.074903313;38310.312889937;41132.971436458;41395.740381372;45281.372156979;39054.302691024;27547.169328639;40345.791363696;53371.081726415;49080.343330436;43300.500302825;43687.954975483;35011.962198735;49486.046852574;34723.020496385;46134.783529167;19250.656192921;36772.207027199;57822.833073131;50986.2612646;29991.497845951;46416.850192202;34321.503855864;39633.298890932;59104.506397646;53122.052094431;45339.834273099;56405.135583048;38878.788960701;28931.626846933;35064.055339428;34035.743806168;42668.946099172;41533.18508547;58609.511896032;56431.927436655;50659.48485594;39704.312392997;47286.690267488;53843.494069927;37991.896600768;52181.755655237;64931.117479396;61725.730733556;43872.227063719;35473.43654831;52416.534524062;51436.87174607;72016.652018357;71040.585414024;47470.384656569;35425.923778173;41816.333046659;52770.662626748;43804.324046354;60917.070709192;52047.908952529;38541.336528553;47533.092303301;39123.026248464;49096.206095048;45700.960610348;50954.631561672;33461.711063711;41161.927683483;77152.994785582;46938.485409712;43110.133116089;58313.521554568;69479.543391042;57490.057548326;32938.84551436;48046.222323576;48575.778825016;31218.101050865;44561.600647083;31581.165008179;32027.020247159;34160.816928211;42109.654240317;35785.123568554;37200.804862267;52018.21046473;36636.938167142;34074.733583767;38037.352174073;31775.726211717;34333.066229103;32246.814032424;37132.511462394;23864.544378264;28536.087528461;52028.461418152;38874.537939938;39524.740556357;31105.851337786;36955.333460742;30116.808095631;26342.410143588;45198.54388037;30729.392727709;29979.720205148;42847.772223479;36170.976941836;26342.553455007;28698.528459041;27298.520719426;28324.15085482;29782.751698764;33648.489526124;32891.812612905;35303.746625599;42113.86189007;44177.152497273;22439.697737654;24361.949312172;31444.011335865;21976.958213968;25643.578402594;26919.250949545;33364.168741538;21693.422705218;33178.498740772;37672.659442692;29108.704552629;33206.554330262;37467.492815359;41027.453008205;26839.270855526;23999.289305235;32390.011257459;28741.227457108;23007.399233158;43925.439721977;32666.043716793;21709.23510465;29084.47328281;23352.2054352;30314.152298715
281.24944079343;259643.0068131;278042.36913562;223264.37613876;319571.19697645;361789.69489768;501229.13884609;319695.1169055;291451.08636446;383696.7672761;325195.08164928;282049.23433145;324110.03368205;354039.16332203;363679.66192423;250942.24534142;240022.30276416;110062.62314533;175686.9597285;366672.37604932;427906.16635168;413804.085637;257040.65415788;247273.99121592;334548.08372774;307442.65267754;445154.63218997;378420.48295968;264228.0157661;154062.02575478;151382.85137131;128060.3682517;324275.21866235;271124.23821037;285189.6525748;253713.29776853;241205.93610041;300581.45141939;356415.77492052;288983.2816459;207273.24748812;215554.85512879;256597.81665471;270621.53684235;135737.53529166;330445.87152997;299358.34493305;222653.17015457;251573.33565307;264007.3795683;250951.58814992;249538.1899874;139189.50271875;148807.89979622;242937.55808368;204606.94190097;172917.10228033;350550.66487149;219971.7863708;241046.50974543;245009.03893757;292713.74605882;182748.46426495;159184.07940514;152261.42134824;236779.90522744;204691.97589585;287112.21705312;224268.86014248;226417.23508761;260051.59757015;271972.7184764;195493.4780992;97578.042148056;138229.50592948;246528.46269867;246209.90384357;204525.62275693;239495.52131635;239225.5711889;333224.67820053;257807.86035169;183926.04990916;206501.3817013;248786.09775472;404635.3485502;216769.3958448;213499.44745276;234787.45952628;259771.1852846;167907.07025192;231688.70614255;249479.21535487;247373.2534117;223938.39924918;223751.66580376;292704.0053636;221018.40516021;205947.64599591;282558.61194101;378876.92165274;226445.18890984;230172.2411221;326056.74304249;236941.82578605;278852.11901251;340618.0740382;332922.76422999;205422.91762481;260891.28249378;312965.95162507;232758.98101194;275573.38087648;353895.56260718;176182.48451817;203266.39577052;320902.29776589;268526.77035014;349158.17491078;277481.45272905;214982.41404391;307313.01669117;363141.00766491;299613.98237974;212927.65501501;377643.70962345;378192.9797473;239129.78806036;207344.65694344;405499.17039083;290215.37335775;201270.08268922;300278.805065;182917.4836009;233763.13752614;227290.92281086;343987.99175738;214566.69339961;181565.67795392;234563.5015349;318752.62740555;185239.88942871;277535.25783507;201510.85932556;212305.90909817;253377.123657;202649.86250273;191244.85593125;209753.38808087;231727.41853248;198507.18254757;181911.70005665;223858.08425354;236427.57700221;179997.74040674;250747.42061678;200264.21973609;189835.16494766;290502.93289574;211384.62162689;203958.82252312;215580.94176147;242739.75745972;182900.07930201;187223.98144633;249549.48559956;283559.75083866;183078.63892955;178043.33655768;242771.8801635;311007.21579876;157289.23459954;235956.84551175;294711.60750192;153328.18681373;207168.09375912;243841.88825277;234254.55683384;178119.50301846;195629.65361763;284959.25361791;226341.13820236;165738.26453278;209607.8944723;370257.39446161;190539.17337692;206946.44019363;235009.30852192;166907.58373365;176282.3933892;212611.39012035;174187.42495363;163079.84779388;177754.16352898;162510.2527938;195908.40940461
282.25059871635;52539.143578666;64120.699426024;44741.88308237;63610.166322618;62820.185374752;88974.003753142;65901.033202828;62997.391664946;76102.50765149;72388.028790822;55960.073115505;57278.640846446;75833.507182659;84981.009042633;50491.464626541;47531.756630291;20082.091080626;32479.59354538;63236.153759564;81189.812826432;83862.543250548;54896.223624302;53984.802419721;52899.312116194;61560.586949128;85607.382855438;75145.545815416;48316.504506718;28135.768272074;32916.612659232;20635.601809421;74106.665347553;61541.141906466;63541.456754674;52684.991495888;41794.400784012;60806.70789092;69763.236993609;56414.931979496;39342.136273961;45201.339944274;54511.32238266;59789.625726744;21816.697151469;63678.57243644;52837.388977545;38067.109310262;47580.296053578;58753.304285643;46172.458562852;53216.21780339;21951.024773176;25549.234723543;38143.252695391;37929.97987286;24067.703412535;70372.236402887;43684.821358126;57493.884383851;42726.578168628;60836.039590731;34238.149688395;33072.605672431;33476.0332378;45847.785541507;40832.322537018;60940.894556655;36762.994799671;34998.190263528;52176.098093302;53721.544274048;46140.906122095;17282.851814577;34295.498346303;44025.889979907;41578.077715418;39552.13837738;44257.182938623;33723.2107992;58633.300231091;53063.737222447;29809.177665933;40930.890924044;45215.536188563;71625.733411056;40435.196463065;34391.284764485;39641.727444505;48703.056343869;23679.915271156;49468.870585789;42555.464275122;41315.509519799;57072.270421874;32642.592589809;66205.442854655;45378.444254723;44750.633664582;55322.898130552;82574.492174064;42503.566714986;40189.705371311;61749.359357052;57096.528501507;53139.193497265;73523.525043652;67231.624260764;38739.932188626;46707.361769428;58788.396829244;42134.810508434;64022.420547735;67638.376023876;31033.628413135;44216.024440475;57924.707302919;59497.551763122;70833.485074152;47096.234170796;41028.872187072;59750.95380443;72626.182419148;46912.420335837;48713.952853163;68127.27061233;68463.218999003;38300.40568028;38427.404757097;71380.630930845;53135.507861965;39108.029529751;61009.091724959;36548.875254733;43963.819283163;38439.892535753;63702.212900442;43752.453704897;37725.974646694;45618.772865915;52838.148960545;42290.429339051;37369.594432076;41363.104651109;41518.45478816;38481.113398753;36445.414939222;32522.249140881;48776.614452179;41282.637568135;35371.510160039;34003.376075344;42382.325897729;42891.525059807;34524.916400057;47515.577835386;41906.571795302;30889.258737996;47246.501201965;44269.736741019;34262.939324575;49332.744362505;39796.949784265;40793.672765488;29841.28374547;40815.717825358;49838.914102237;41731.42596327;39897.629110248;40532.610536224;71607.176099243;27166.078728589;41108.818775676;51994.809388467;27604.948766841;41413.612857741;42428.763402401;46073.218036884;44032.831211362;35713.607527405;56462.64328135;41992.094418444;28403.396059125;44038.704550945;79401.665692155;37715.99363015;43665.590681567;40421.082899218;36812.253650904;27381.523507002;37253.126669543;27660.303682362;35157.162537249;28202.826246338;29762.464724033;34696.051825786
290.08905172566;76407.50939313;96485.651662026;109790.85136965;123950.50508887;94920.336277796;53672.774097718;41894.64369559;33404.0312829;24034.372889034;27330.230545298;74385.802191037;101891.41281292;88028.214513909;59789.952380136;36330.726870065;34362.190839929;13142.942267691;17016.255367099;40259.400222128;22415.922482674;23806.129226765;21346.360788179;70402.610183047;101907.36702004;111751.05862606;54671.576033311;56283.850285664;37538.318018552;42015.294706093;32791.274421315;29792.135729133;44721.61388017;56537.491869549;42960.391213784;100870.28865325;88044.17613831;106527.43825229;81657.024557654;53782.864112539;31851.173838627;30499.183106884;48332.007280025;44386.692147653;35289.483588338;88646.54554052;82313.781413565;95840.081525998;100222.5605427;117801.17053048;83109.538861171;53744.032426429;23645.450287052;25047.414210026;53363.846691765;43982.840489028;28040.581422383;87426.237015378;90752.878785962;115524.8381918;103997.46082784;73262.782560986;28056.688120002;31963.93779791;41388.748162282;43876.428545879;35628.848036802;149649.11476803;106313.10702219;92911.05761663;93250.067810462;70914.86311979;32235.877913833;29287.238059377;39584.899595972;37006.939180029;45969.786375432;122490.79898523;98368.807454118;87346.904829827;83671.190623283;42491.635083364;26379.252251974;20439.632592117;59155.819334697;69826.3094292;98736.530399412;109887.92781201;82885.569931305;74443.410954099;38420.9857883;31261.483431605;37766.879792549;50528.986670706;101808.9017572;93140.805094847;95404.597678118;43092.649054352;25249.366657613;33216.717866676;60169.311034278;104828.5786758;71492.813294718;93647.302924108;37771.254730042;28941.256433531;39132.165927162;98552.594530373;77303.293473155;118719.19394309;94599.100905534;53665.58073907;41729.425547867;94233.839955633;75338.756267002;97717.980903284;108493.5212017;43504.213850482;55638.922936239;124181.36011452;115817.3779025;77847.730957812;63739.119988602;71552.348958675;90831.158461305;76794.082260568;57820.567527285;100308.76795897;92936.79052489;80588.361283008;105883.86039549;87810.675154224;69578.613578295;77578.895661921;104082.97144216;89826.203607697;86338.315090308;108132.55565643;115173.39185694;107919.08488037;101473.33487001;102085.50334456;101465.93916657;98081.18852941;91443.436155322;100814.61825133;111493.67648282;79502.958129059;130125.87666668;115892.69122367;131939.17983594;76590.311087098;95116.783567167;124639.98222108;83432.535902497;109647.17192842;135452.28571689;96539.991460611;104178.29980045;102668.86686272;76709.914891787;83008.006848976;74721.071154647;109909.06702352;100646.43959292;75046.624951927;88771.554551457;107248.93362573;80348.948190338;92195.93707793;94473.92084344;89489.068931528;103365.3604348;78802.140384879;53887.12753752;86472.885250087;81901.162799708;82076.094807176;87869.7726115;76305.008129979;83765.444569327;103047.79917483;75978.023333464;90853.311652474;71613.364465646;93071.854486075;85414.791305381;87960.200937972;76201.203367437;105970.14287325;80228.896644043;55432.355486811;68340.934891793;61763.211104985;78071.704044368;110478.21619652
303.23385112436;373075.92656283;418015.33455937;300389.71207407;470130.55848303;495266.32696259;419547.7130611;277923.23577737;270355.25342905;288423.36888779;238835.10282808;468419.35700587;507173.99106354;456864.55287444;383223.4171216;267190.40356835;254293.45869565;144352.69759121;142927.17189112;271558.35136205;286622.80725749;261315.14710275;142505.82640937;367357.54442563;527216.95137914;452890.23895588;428409.89369456;348105.42517633;219523.89751519;171703.42680072;143940.05115208;144214.19440085;225086.57062384;270314.36980851;201844.45992202;431569.76310048;347261.94283865;456077.22362537;413988.37243136;310459.92475656;215902.20603718;212787.81472233;231725.75404641;247012.83039493;148067.06446949;333924.5919703;290212.58117033;345379.87113266;360520.83893926;407964.55684569;345619.53427488;290194.99041804;154940.02574135;175464.52145089;238299.47113892;265256.24146568;185098.63216316;357350.40049325;362623.62513496;423936.87355787;379851.7709967;349054.55786282;211722.80570368;213290.18067167;190444.91659048;258386.25690189;239129.32220628;391738.60320836;367751.72835298;393613.82976842;461419.30578725;332983.13320482;244888.20267553;152108.89101887;193750.06302605;313829.22521343;306422.00165183;322051.94632442;356986.71302467;349263.33077436;381509.41807233;300950.30168088;228683.60061783;277919.60735969;270512.58270157;388850.03182439;270542.19991993;366050.17585531;363866.22999837;379170.38348617;228668.18643953;257697.05350293;287861.98753772;261759.3256994;356416.03236949;419263.74674769;442061.49706188;265362.20035596;261220.39513505;319843.81478081;439975.90322261;336450.15081295;357251.84523919;468471.81206061;316296.92496747;322531.26129627;467365.24147078;463130.28735527;355382.56772235;470967.67428531;482227.40435657;270652.32540477;303366.99362761;460209.34316365;281464.50470215;389600.74509464;450444.17990618;322772.53520099;367948.20404364;497850.17050507;388134.07834211;411965.71417515;469024.77655886;410193.31584234;394420.79015088;527159.72927638;484855.70783623;451651.16588514;381635.39581489;487924.07181922;470496.4526035;321645.120783;372271.52232812;285422.45448083;315807.87913305;333136.11135412;422982.11308673;339627.47521616;326321.45535311;387783.45902228;404647.0350979;323060.25413128;361013.32656564;338863.07679014;325632.10349378;369093.96937144;337657.17667126;287099.79397725;381133.54527635;405894.98900667;374749.99818857;308378.10268191;329054.43760323;374561.70414397;320579.96315332;327752.36245869;333838.45427657;339834.79916009;386251.10930021;383162.7586616;357110.34548104;298505.97347504;320600.05173094;331865.71924081;309014.61280807;297535.95485749;340690.07002028;329130.97472008;311965.30231036;377530.14915717;410061.05976281;246618.32602853;328900.81223297;372313.58913883;211751.98941646;345545.791461;342288.1816131;316759.43591744;270452.65304737;330827.76255221;327258.49017779;339355.89417849;266515.73936803;329278.24426922;412213.53453906;302981.34540304;292166.17738002;357223.89591491;263675.18551752;308867.56015801;352472.12401746;298705.10945548;262167.29715822;285333.63174492;293882.46123429;321598.52896082
857.51275620514;423737.48481061;585926.18549391;427545.12886402;497072.36727756;580666.13900712;449042.28466358;423765.54509139;347012.5044095;459654.77521209;306460.00832512;674974.29791804;595270.42332486;618911.19704002;539850.66708078;437706.55149565;429345.22499166;302695.96988361;259694.3029115;320236.45440673;310349.40671846;253973.6300976;101308.78531892;331668.83844711;722189.27919257;462124.64547158;345963.38656921;395744.1149386;349810.86477909;338567.38157743;203641.5622815;205529.22015431;172806.6828706;365199.56406012;176291.37729541;664200.28584543;412063.32079237;493289.83235673;430056.10355141;442204.0037203;335626.62592538;444046.24904429;404865.23994029;294699.04050295;325447.74023479;322913.88100008;233832.42114538;387821.70730318;357244.53714499;361892.28454508;376419.63983039;493291.92673703;276363.22018837;298757.65488385;316665.07066395;432682.9095559;333803.2630382;323271.87308426;449511.23597288;577326.87885471;419282.40464865;370523.82524418;396658.68228426;372624.71166757;269634.17359274;401157.06865894;349781.23660836;644670.41632147;486561.83367689;540046.13517111;628051.86233571;404687.95768133;417050.87134611;295391.23976143;272542.04866984;480068.44088965;641018.49088401;273190.0194234;372124.63859843;336930.14304177;455025.84837299;221852.70481627;403923.41939266;492612.0668966;275449.96878236;554553.84580549;270262.90805012;455724.85831262;362894.30551568;491505.85486993;502072.87230892;462582.24932318;450938.6563899;395704.25143757;393935.59857186;630083.69336448;568005.18461923;419468.97243712;472356.80845644;549895.81608992;721481.48552936;407325.90562199;431409.2539033;682222.78765183;607878.8134414;481978.9794257;809002.65566564;784669.21089005;432233.6126213;577898.11630486;777155.72616906;457226.29348911;735305.12835229;720556.52029055;341755.13427576;566398.35568491;495677.87633658;455640.37352801;485601.39054374;750984.58350641;369186.36323444;551454.23047894;767792.35028732;603491.86994907;480401.89462106;932828.55846899;880414.57728281;668092.66243738;607801.53238714;922237.94532726;594392.99196076;322812.07950082;709976.17416399;359844.67937239;261288.84714935;412128.45808405;1000005.233476;452886.21513735;283999.03937831;712723.97233703;497182.38616048;377805.04160782;630981.84331163;481635.82766412;347538.27756701;362946.33016969;274936.18997882;374948.18392084;457267.97151754;667010.72973611;347525.61313057;217321.3075268;422847.03015859;585498.00880231;378155.02266241;330309.45660722;433823.73261963;363724.98169163;494746.06389538;514120.54918193;436649.32444162;267887.29369698;354541.85850329;272857.68306442;303311.17805948;369937.62310025;394081.75946795;469659.75157089;216451.36056318;449489.74306051;466171.322983;232566.50995402;421133.23382867;347685.71860968;126845.5765599;301767.9054621;492444.62875311;357818.70947486;309232.74919892;478085.46355805;590899.65467649;425278.9971584;187448.15307039;347728.10208974;683698.83198162;325251.20151403;313667.66531129;510428.37423663;226426.73214641;310260.83514103;450065.86438335;238656.99787402;178546.94302636;269703.38891332;218950.90616446;250539.92966434
863.60637621505;92697.686168441;116357.08546362;104302.99738824;62902.828396643;129562.1666699;88648.43764175;77621.979111578;100185.75830367;129796.66518112;120315.79911243;125637.63518638;114297.04437823;125106.94459394;89853.484319243;75022.330832367;84753.287103136;79800.694938064;116240.88956169;173048.78086374;167931.09344064;233694.44406149;257406.34850919;52667.124229605;95799.016480577;89157.051491264;65301.584237558;105804.77900107;83594.548366985;64154.177797377;76283.398799741;105484.58600013;86148.964179395;102974.62790685;180501.15293161;102717.35981688;74945.168577473;91897.238159553;89417.822519087;92469.676281566;43489.825302272;82102.947305779;86105.18501704;70907.866433757;76952.36878084;92050.320720646;47435.021153715;79148.992884097;95064.500564034;56191.097141618;89965.492907311;79196.630767063;36178.83365635;72568.081075941;46201.784698957;79507.119359013;57246.324886154;56507.685604243;85660.88146719;53107.64216597;83337.615015021;54000.43623075;38791.728062243;32515.091390418;34450.50134495;44907.610714342;29324.953910391;99471.039906309;65295.862797595;74292.678223199;67894.815990251;33228.612973866;35786.506250412;29115.425685128;40672.652111372;40613.703983257;60698.744701713;80976.436545757;64830.953898869;56344.989766213;35344.122311099;0;39933.738119395;35262.55713957;21775.993062632;29710.492007935;145233.4772948;62915.500130272;65627.800349253;48580.049846873;37898.883031639;36070.295760819;38095.825167401;32786.048360651;63535.730135882;82295.422318653;80016.570359745;32272.878354894;32609.035126641;55339.44772387;49501.475685163;64358.108674063;44527.435634866;68603.823227499;46662.387498915;0;57454.207705651;90028.12375846;61133.751968068;69136.707905282;42355.99632874;28900.533359343;48216.102170259;39867.643917263;40071.39868648;65108.175678288;0;36198.412496669;0;93088.0766811;37017.131720354;52128.467356072;45496.616156148;43331.636939144;59149.699342722;101257.73206291;36622.474873344;69887.007758132;68681.542780794;61151.161257486;0;52591.976643839;37935.660604806;0;91956.492567396;64481.316427211;25802.867662034;63189.411889239;26904.446033374;74970.657320285;0;53149.607109272;65050.106745649;35721.676024904;43517.164051683;59092.05438091;0;56304.527515573;67137.903047662;47741.661209493;39315.938243941;0;87180.490000739;28942.111889822;46852.931898768;0;46650.792170493;64894.997349757;47790.575878221;34589.611628801;53778.421178263;90619.843866826;0;43571.472501566;65568.380502684;88079.480979986;0;47742.81568978;49567.952543123;75217.776061156;0;40320.534464743;83410.740267729;0;115179.85044779;84775.636234214;68309.055070552;0;100333.10673425;61346.754990335;54231.208353683;40745.634243505;54512.085438554;77047.440857074;72767.917644489;69009.001785919;32421.59386344;32045.520676151;36751.77534394;75091.016502873;63788.512278136;0;0;31347.785282291;0;0
878.61326451653;691533.9230518;749785.55404188;648746.56253897;689325.56738066;769369.05073849;386213.4090403;309576.37219335;462807.71974951;554031.57934472;679010.52512814;905001.91894179;791737.59862088;979557.81710448;510586.01178798;385877.907668;489958.0331975;413833.35099923;430504.19117923;842810.87862982;961713.50168794;1377794.758825;1209668.1653507;428169.34319366;757615.79286044;695229.32955769;458025.50865561;490164.65975849;387741.55722532;356101.24230272;427326.85609172;515778.30731365;360734.3963361;666233.53957416;1163014.3949219;850726.56503607;597429.40207885;678437.98849224;783382.14395809;436082.955449;292590.17409137;410172.01061395;386275.80992451;425166.3525868;404100.96266792;415812.61043535;281079.41983347;701263.32942213;762225.5078397;355548.86893261;733993.20816908;310641.53473072;314124.52443562;276000.64947697;359958.35695328;421301.02399041;334709.82960249;226708.85577174;785035.75149727;428296.7438664;512121.50471498;368477.39021563;224975.58551569;291594.12103183;264540.56902516;342498.30899722;295970.76822079;456781.19091715;804717.47599131;574897.57881743;396685.53328633;227806.77505176;239553.35317728;207068.75062554;235082.19690814;303333.9700323;283533.13801109;570588.42961553;433584.64087063;359866.56857061;220388.45275678;221409.70645592;231600.79840134;286418.92395936;206646.20782369;158423.77563728;809892.75817423;517494.16970321;503828.01422088;399583.22746071;222389.29321718;258662.80243731;248006.65668988;200183.91832036;316517.03354451;640000.83884669;490733.31165582;168164.76231352;186806.21359673;279960.91600375;278356.41398633;379873.71932836;337960.64250186;497304.60530805;231704.77880993;249572.09297122;281293.7699525;643548.75567507;528042.83204365;409253.02876024;341561.83482921;164114.67869434;232183.48933535;303442.72532331;362147.32956993;431705.06192673;220697.33754586;176817.272088;163924.503001;535221.52380712;335105.00936984;347694.80371298;227184.2110842;257850.88235144;345892.10235352;573360.06845454;196884.45071734;499598.45448758;493366.67288268;364661.39751431;216671.80159245;326221.95731222;163315.48747026;95388.398078116;599787.43705657;378533.45000679;196268.8734064;233844.80924339;218772.60720636;568515.99698812;174361.98274543;325785.53147829;481003.38872832;170647.99133312;463621.70028454;306633.17186001;182386.2879083;284977.99871656;422193.26863283;266094.25794623;254420.94171645;183648.84678072;476026.04866171;201570.73182883;276383.40344968;236827.87122194;227418.70949955;303398.52654901;403716.02206022;146151.17346691;418659.56860301;753780.16713233;125251.65765249;194349.17245512;308526.7891036;538505.99528704;161863.8474118;249252.14562484;424405.21179135;546003.25019367;150096.35881873;192604.49627534;558960.1077945;103111.82575304;654697.75372614;475023.21673761;480799.316993;153067.99378007;682157.40116969;344048.93958204;392710.6905798;173296.81001683;160876.18000179;503412.27976389;387906.56755838;331831.63874186;249304.45319363;257088.25089412;164341.61564934;253227.59869119;588289.91069168;114921.64715386;162356.59690774;189242.59974385;136117.15861473;109658.78918998
879.61034346618;380943.73206095;394381.4676469;386085.26087793;404083.22492147;399910.0441646;252981.03997142;178031.0636857;268017.04797808;320712.53390123;371992.69856122;470323.75901672;406883.88472772;482220.14926603;296099.04074842;237532.98847212;266820.39998453;229867.37909735;256111.14780507;459699.3563512;518777.45303312;823279.90860881;751380.16113561;291355.78196771;404839.74445883;404275.62305946;266590.17253609;249699.28817887;225743.97668884;189531.83235419;230139.64579362;274991.78057259;196433.2842982;335151.77730335;661658.39552577;434016.77771875;302063.36383676;368546.407159;422618.22603725;230878.38583434;173168.62376292;231259.01353938;208062.84052378;224838.16264683;198996.44706143;222515.66636919;178318.09360478;375602.67527469;458789.71228197;195414.34228494;397870.81996758;200165.18923898;158200.48578521;161379.35345741;173522.42138243;213768.16013213;151556.14193185;115982.47388069;403245.60072743;239205.91052843;314094.93804291;193635.45703059;123535.30531321;142547.23510682;148128.63449193;196967.99453728;165597.21957761;251853.43052201;447874.33893295;313212.34367571;229569.49527124;138634.23795617;124149.40198838;110600.8178438;142393.7352333;147540.92378046;146339.30529303;356533.46875437;216943.33852877;197944.93065446;140585.27843899;105771.84913484;145436.43241536;142684.00227026;105018.3131515;89853.94643587;494120.37918513;306911.89570829;298780.88336319;182453.08418953;101744.37473273;137820.41295276;131640.95166521;127209.53168964;206006.03222591;301034.43916867;306878.20227904;59231.518414894;101291.85079417;149836.31923248;134549.04802779;240295.1739109;199230.09651678;267632.43125835;117170.40205751;145297.26293788;150609.6631997;365596.54353188;293218.89609929;193260.7695739;209813.60313692;77154.362659693;121653.84314112;159735.02518411;203196.44879419;247052.71248469;139846.0623088;100932.9103338;104624.32058751;314680.31614805;206044.80788856;209977.45623664;125513.58191575;122586.227885;211936.58959799;272443.37189591;115677.80153689;300951.91528774;245623.27846768;205503.11019525;79102.453168458;182928.54544521;111292.34470222;77114.160366259;394393.07738446;224273.79170231;82889.610355916;144105.99196515;136095.6395011;282463.75549005;101679.1472075;187117.2322138;258447.29909568;82221.295214227;257353.04594885;186629.50827959;114161.39232594;167078.57183145;227458.17984423;131116.18462326;139490.49216714;119672.40598026;229301.56293736;108448.66439742;119466.59348523;166052.63632818;128470.36655881;173355.35824824;225047.85137371;91535.075672144;215825.60056717;402525.45661095;91493.689468561;132759.88151348;166251.79448242;292222.02938829;92930.969363347;141213.04204665;262203.16015542;313959.76211712;101295.15934168;149689.11099017;290419.3118852;86642.054373173;383476.63364416;253001.8022505;268692.97941137;98577.637102917;344489.10378849;179486.85071468;196487.64761908;90695.520937733;100937.70776878;298613.68163991;176453.6028227;176231.19021444;139953.50984874;141429.85606806;90122.976237804;175096.64476171;302530.92395962;78320.612549257;96925.588967909;123020.56856427;80970.534820093;74224.963104402
