Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4
2642;3.136159770499;-0.65287746138788;0.39422237539789;-0.3135034272637
2643;2.5907326005078;-0.67658413913899;0.17112193921583;-0.1630842350077
2644;2.5842630328473;-0.7443708832396;0.13975459642572;-0.16137729968864
2645;1.1141402111364;-0.59805296524355;0.4191151413693;-0.1590162518253
2646;0.50338999287575;-1.20790825108468;0.61479487099297;-0.041467983155078
2647;0.59619915011091;-1.47048773922679;0.76710377315236;-0.042441889117789
2648;0.99843459352243;-1.34765946061256;0.57740550552539;-0.030315106762752
2649;0.85017096281205;-1.22423213335389;0.47626543942537;-0.023474645125907
2650;0.43579027084951;-1.11514658512725;0.45082138579931;-0.022408406402216
2651;0.24995623421616;-0.982074274207;0.524957302856;0.010943988261226
2652;1.2800549948702;-1.19156218864419;0.34088754728919;-0.12618806809123
2653;2.2227849715143;-1.32642092314154;-0.15498140974106;-0.145736405275
2654;1.1423564973745;-1.56468898181285;0.047199581993156;-0.15036255450964
2655;-0.35924973829792;-1.23549024567454;0.12849861184017;-0.071544267817662
2656;-0.4759260132558;-1.15058332490876;0.097167339164406;-0.11455006421932
2657;-0.010077457504865;-1.10501210040938;0.30154019860325;-0.063885032026094
2658;0.52255918859694;-1.37994459057401;0.093785393509626;-0.28295379771932
2659;0.22944948056228;-1.5549403229899;-0.039286065464904;-0.18233294563922
2660;0.222586287069;-1.50797964299317;-0.16965150292298;-0.23317893794481
2665;0.48234759891895;-1.092350840395798;0.14246386632322;0.10838926918077
2666;0.41796838475842;-1.10067548779935;0.15570411150606;0.04074110956816
2667;0.33406174948952;-1.11834323522524;0.1929254468688;0.027158609156907
2668;0.22208611332834;-1.1596077707588;0.30135112044254;-0.11339163697685
2669;0.81984114637719;-1.29496325553356;0.21857062971425;0.0094054879979841
2670;1.6503674723204;-1.33710979076355;0.42693692241175;-0.036078346819827
2671;2.8553085224481;-1.25332174262771;0.10242453187309;-0.24457998255391
2672;2.8348125836911;-1.17045084966287;0.055050657164544;-0.2767237527493
2673;3.1008105336334;-1.160763724532;-0.24102973251018;-0.0049831110092033
2674;1.6038187033303;-0.991102139054138;-0.012944825677906;-0.0078321489156272
2675;1.0905728822486;-0.85247561254031;0.0004357188780195;-0.20494772925358
2676;0.29223604234265;-1.16938351937076;0.11848853383044;-0.14048078098056
2721;0.58140407612448;-0.78956665699564;0.44432577069383;0.11135530609857
2722;1.0292434167434;-0.60210900685422;0.16507081987932;-0.10089157778111
2723;1.0538968163351;-0.4003121096950199;0.080844992783793;-0.09000191238765
2724;2.8281814734345;-0.50545889614035;-0.30916639135885;-0.24135225817207
2725;3.7663711677179;-0.60948747022045;-0.3643714205964;0.083165364382454
2726;2.6889646774728;-0.66050188379904;0.16461761265252;-0.15561185914064
2727;2.5057760110842;-0.71377483952385;0.2455107651532;-0.083733103217164
2728;2.8645294710161;-1.1272645716452;0.60137060947571;-0.18197789953017
2729;1.0531661393444;-1.064013508255167;0.68697698790517;-0.13609997225567
2730;0.2685529960147;-1.78812646668023;0.51379715521313;-0.11044843475063
2731;0.15209796449559;-2.1719237065977;0.50004274617474;-0.092320020640852
2732;0.68735481137904;-2.5827785608216;0.53329242622136;-0.19240547661708
2733;-0.18338073329477;-2.2561186388042;0.62908919865716;-0.25672310628457
2734;-0.61938500535447;-1.97495220052564;0.55448421314537;-0.044544097190118
2753;-0.033058611403683;-1.6354117374422898;0.16480591467563;-0.16076153915969
2754;1.1219099113861;-1.68636904457987;0.59024603606049;-0.053025800311913
2755;3.0696156454609;-1.31052795475387;0.088162603140632;-0.28372835052937
2756;2.8845929154573;-1.17990998808327;0.071399975008831;-0.25326386226847
2757;2.8462967777192;-1.15593925832129;-0.038292840070193;0.029872025296037
2758;1.6738061640012;-1.06476026186111;-0.031551391631038;0.097861402190695
2759;1.544121941799;-0.976496246547904;-0.085442678762206;0.080714644301377
2760;1.0478566995025;-0.88382632063932;-0.026742162237833;-0.17757767337162
2805;1.374401744655;-0.75270639329946;0.35108811357949;-0.096220882921467
2806;0.99210314119245;-0.7300164467223;0.39113011807312;-0.074794215620402
2807;1.5766000247797;-0.3646885612166;0.28263841838327;-0.33092514725449
2808;1.7125792912462;-0.25883400312589;0.29112834338228;-0.33252648550492
2809;2.5695500131126;-0.1104945108264;0.029203466118342;0.12579055569691
2810;2.6076655588947;-0.14538044665494;0.037887685840739;0.1513303274982
2811;2.3445243822539;-0.84070992269707;0.086260642216054;-0.25329364804049
2812;2.2052491890603;-0.947279702697819;0.17100892736848;-0.15441491424987
2813;2.144350471192;-1.036553304328028;0.18407770753952;-0.17395673229222
2814;0.34239778578254;-1.73407864296028;0.45884338981541;-0.14035494403333
2815;-0.19717078594939;-2.0519878263714;0.43270329032704;-0.070547821381123
2816;-0.14427497726065;-2.2202864085185;0.47288836682368;-0.12249577543947
2817;-0.068546667391977;-2.3945194219729;0.5759168813096;-0.13060050458654
2842;1.6797801374061;-1.24950333990687;0.30840684377341;0.15131882952892
2843;0.99207930179168;-1.2574263565761;0.1973588190262;0.16866467886242
2844;1.5894645832372;-0.904238897671355;-0.0069089701437024;0.08364789520894
2845;1.1008151889949;-1.039352202827618;0.21386227187817;-0.052849188506067
2846;1.835045538893;-1.018295140057816;0.046832690070723;0.066733078490707
2884;0.19926096048485;-0.70185730837699;1.0135884824234;-0.22709158275049
2888;1.5529090195961;-0.31405149751433;0.069391473537646;-0.30056732540584
2889;1.5521691652933;-0.3364539334137499;0.071604708035644;-0.29337821930658
2890;1.4661582939386;-0.37649874319492;0.089783952457853;-0.28863347565437
2891;1.4163857632235;-0.6482137875468801;0.37127243407614;-0.10449744419558
2892;0.9212210379465;-0.78172794037462;0.42616458884988;-0.043841401307796
2893;1.4989274740042;-0.2553451625027699;0.52655991739857;-0.063195297968153
2894;1.610517466972;-0.18342895737162;0.54336954374927;-0.03425638456422
2895;2.6444133433737;-0.0175258325930699;0.13882946194442;0.13497456850359
2896;2.034690297321;-0.54900055681786;0.16324261233807;0.066020806044778
2897;1.9803942928253;-0.901804324192159;0.25368584006205;-0.015814300125397
2898;2.0967926620743;-1.038618520132921;0.14180048477127;-0.10729123742128
2899;2.5764182651636;-1.90660262437081;0.48060611289932;-0.15106083911639
2900;1.9313764581439;-2.6470415981588;-0.04406897565865;-0.015943784174766
2901;0.055187043161479;-2.2550180809769;0.31252079955691;-0.15709101998467
2929;0.11323391483957;-1.58075767735889;0.18358894834838;-0.19553447553484
2930;0.42207208593079;-1.58262557403675;0.0062640856611493;0.11447076460147
2931;1.8418396180984;-0.957830042038237;-0.17956547091761;-0.015291859809757
2932;2.1918429789615;-1.16917517886339;-0.035126185915998;-0.06960129641232
2933;2.3712778081857;-1.28792935701258;-0.023300148459841;-0.11699971796095
2970;1.1042876592946;-0.33113178450256;0.75528298547513;-0.2581612161649
2971;1.5187491361136;-0.1227349960514699;0.77132270339732;-0.31792767459971
2972;2.8592887370411;-0.28866719587431;0.0097615245325734;-0.083163951111808
2973;2.7441986930294;-0.2072054857972;-0.04764160879013;-0.14432420264385
2974;1.8344145418496;-0.1723392464122;0.16137299382362;-0.26664127454266
2975;1.5477598500417;-0.31170480143249;0.10799596896185;-0.27471385553687
2976;1.2792444368544;-0.30107708313712;0.3167136947295;-0.037139257363994
2977;1.6639948774312;-0.14839571867554;0.73188145620972;-0.082144669213011
2978;1.6754885889781;0.0573306667227;0.69656391301096;-0.093416488921733
2979;2.2370210754778;0.0371376134239;0.22385147865809;-0.25274726827646
2980;2.6904618944649;0.1239401461961999;0.11931970654856;0.040648701175864
2981;3.1036581649197;0.1159524341997;0.019761524708152;-0.11427509473924
2982;3.2305692246275;-0.02877540114485;0.15594826694517;-0.14909392011038
2983;2.1487722922424;-0.92636469837122;0.19379229904299;-0.096781451498424
2984;2.4727722296396;-1.68263716107516;0.33931325595559;-0.15910220428013
2985;2.2279815846738;-2.1566493782199;0.11577060590683;-0.14641155901162
3015;-0.20427427766892;-1.34030956442971;-0.13725520572682;-0.21130385468379
3016;-0.02360161348163;-1.48694218036935;-0.12090318507131;-0.071705761859529
3017;0.87705245130014;-1.55255545236152;-0.36633365081572;-0.070918960273178
3018;2.2218825812354;-1.26920275779131;-0.049819709886344;-0.14337161468712
3019;2.7778824230364;-1.37468365712094;-0.3381875386207;-0.46515263634704
3056;1.4069864074997;-0.08385853325778;0.8126135394039;-0.28482863403163
3057;1.5768128659832;-0.0596780110637999;0.74584553512394;-0.29982486881439
3058;2.3350003617331;-0.08686619673808;0.19457828886565;-0.11299826557065
3059;2.548945475796;-0.0966503954272099;0.14344676328477;-0.034900817593403
3060;2.2486743457556;0.0269342929253;0.18940125906197;-0.15727067490122
3061;1.9527513141299;0.0723924827563;0.38805101973216;-0.17286933561063
3062;1.5546794148546;0.1245955313072;0.70700502640875;-0.029601187428418
3063;1.328217920397;0.3377545329564999;0.38716709344128;-0.033637824431258
3064;1.7132334328761;0.1356317031428;0.69690118893578;-0.084464566694302
3065;1.5387140748474;-0.0638896601947199;0.40825083740989;-0.059239962134617
3066;2.5838929744425;0.1376717515603001;0.30875469174279;-0.20489872791945
3067;3.2369821909304;0.0936464720211001;0.032880833034071;-0.13030764634829
3068;4.3568440383278;-0.5776943766581399;0.10408862759872;-0.29245766188597
3069;4.1942142628212;-1.59649031849037;0.22137807217987;-0.09146838565459
3070;3.9842534832453;-2.5962733632199;0.68050520188079;-0.31833150734417
3102;-0.70754665004552;-1.64040103459946;-0.16438297204896;-0.18674505481686
3103;-0.22881585761268;-1.53720821012806;-0.22508804468311;-0.13003298523471
3104;1.2760368418758;-1.071633237652867;-0.010287140921007;-0.085290139648663
3105;2.4781449713836;-1.44969133658243;-0.24979558882294;-0.29519102866058
3106;2.4679350660348;-1.51038770750036;-0.27184576883998;-0.29104585086755
3142;2.4247662435134;0.0871962008461;0.19963196683142;0.095151038079055
3143;2.4414897709683;0.0867501805898001;0.20479095068937;0.086754537702849
3144;2.28184776972;0.0320985478713999;0.21623515498545;-0.10155640029001
3145;2.6552261656483;0.0910729685733999;0.24061006973282;-0.027783828172163
3146;2.2340593350802;-0.0069206587815;0.15051748198922;-0.14490890548122
3147;0.1370989646458;0.2094099865815999;0.37819235274057;-0.10114520146274
3148;0.068806062085149;0.2136113195836;0.34603525711563;-0.10904417330798
3149;0.7818418116345;0.2980773408396999;-0.047490404521956;0.025847926347313
3150;2.341148376272;0.1666503503083001;0.23720278170624;-0.24220509210053
3151;1.847019131472;0.2684758627384001;0.41556027120684;0.095794831221338
3152;4.1276405250402;-0.47766022634883;-0.0041975967276712;-0.34747349686172
3153;3.9706309776663;-0.52602694097186;0.36975022547794;0.063907912349023
3154;4.8843141707504;-0.8806284974344301;0.15669362085011;-0.13901915264927
3155;5.2065622566497;-1.55284795941831;0.41334030857818;-0.085883899443712
3189;-2.5815652071998;-1.35643983404819;-0.36917145114986;-0.16521539514419
3190;-0.19873090772006;-1.77075048526914;-0.27099794460082;0.063095568031314
3191;0.74288516963747;-1.235980925689;0.15812868845583;0.028138187919374
3192;1.0439264362854;-1.23789433714131;0.23007131141529;-0.038005658852314
3193;0.9866849914156;-1.37041194050272;0.26185430891511;-0.098476706190625
3227;1.9199023209793;0.3446975804204;0.29868717896478;-0.12398494955643
3228;1.7382582449561;0.3576325995186;0.45761055679776;0.028051926473314
3229;1.4233768417262;0.455425854652;0.62164036519747;0.13692559418614
3230;1.3342562207476;0.3256186186195999;0.28452706772715;-0.11786675763261
3231;2.3833391581321;-0.0254510453236299;-0.10263296288147;-0.0004895615768609
3232;1.5644860095242;-0.05690950974733;0.29076941342781;-0.098284704099737
3233;1.3744891592082;-0.11232518148474;0.21405156612438;-0.11846780569022
3234;1.3674322171228;0.1080698714832999;-0.31370383147879;-0.15696932882231
3235;1.5350428361961;0.0737044870882999;-0.34696301048435;-0.10665309565534
3236;3.3534393398566;0.0916754585262;-0.25983444416597;-0.12775620045358
3237;3.1974458137252;-0.13234416880247;-0.15921073893565;0.1808586809964
