# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:24:08
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/509/509-corpus
# Object ID: fd1f7870-38a9-4085-8366-8f7ca6ac0eaf
# Object type: Region
# Object creation time: 2024-03-22 09:39:01
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 26721;Spot 26722;Spot 26723;Spot 26724;Spot 26725;Spot 26726;Spot 26727;Spot 26728;Spot 26729;Spot 26730;Spot 26731;Spot 26805;Spot 26806;Spot 26807;Spot 26808;Spot 26809;Spot 26810;Spot 26811;Spot 26812;Spot 26813;Spot 26814;Spot 26815;Spot 26816;Spot 26817;Spot 26818;Spot 26819;Spot 26891;Spot 26892;Spot 26893;Spot 26894;Spot 26895;Spot 26896;Spot 26897;Spot 26898;Spot 26899;Spot 26900;Spot 26901;Spot 26902;Spot 26903;Spot 26904;Spot 26905;Spot 26906;Spot 26907;Spot 26908;Spot 26909;Spot 26977;Spot 26978;Spot 26979;Spot 26980;Spot 26981;Spot 26982;Spot 26983;Spot 26984;Spot 26985;Spot 26986;Spot 26987;Spot 26988;Spot 26992;Spot 26993;Spot 26994;Spot 26995;Spot 26996;Spot 26997;Spot 26998;Spot 27062;Spot 27063;Spot 27064;Spot 27065;Spot 27066;Spot 27067;Spot 27068;Spot 27069;Spot 27070;Spot 27071;Spot 27084;Spot 27085;Spot 27086;Spot 27087;Spot 27088;Spot 27148;Spot 27149;Spot 27150;Spot 27151;Spot 27152;Spot 27153;Spot 27154;Spot 27175;Spot 27176;Spot 27177;Spot 27233;Spot 27234;Spot 27235;Spot 27236;Spot 27237;Spot 27238;Spot 27267;Spot 27319;Spot 27320;Spot 27321;Spot 27322;Spot 27323;Spot 27324;Spot 27325;Spot 27405;Spot 27406;Spot 27407;Spot 27408;Spot 27409;Spot 27410;Spot 27411;Spot 27490;Spot 27491;Spot 27492;Spot 27493;Spot 27494;Spot 27495;Spot 27496;Spot 27497;Spot 27576;Spot 27577;Spot 27578;Spot 27579;Spot 27580;Spot 27581;Spot 27582;Spot 27583;Spot 27584;Spot 27661;Spot 27662;Spot 27663;Spot 27664;Spot 27665;Spot 27666;Spot 27667;Spot 27668;Spot 27669;Spot 27670;Spot 27747;Spot 27748;Spot 27749;Spot 27750;Spot 27751;Spot 27752;Spot 27753;Spot 27754;Spot 27755;Spot 27756;Spot 27834;Spot 27835;Spot 27836;Spot 27837;Spot 27921;Spot 27922;Spot 27923;Spot 28009
347.03878895582;50779.509758515;33208.990738746;46416.208734923;37416.985301738;51573.111796395;39960.921968361;36168.043731669;43462.204973608;41470.398574809;36517.832449779;34900.327020406;47472.07778198;41648.38241522;46372.675403793;46948.54743216;40236.907743599;38720.900861153;35915.331786488;36123.020570516;40770.205757202;31687.772192386;39869.017231573;31146.184080609;29058.887297674;25864.01809451;31379.776036455;52936.718722252;40466.605690335;32131.175549511;41070.924568985;44715.853090915;35150.992436623;45896.389459921;33743.417023138;36611.721122292;29621.479082239;25379.036964551;42337.055396444;36315.976085219;38203.968742015;35979.018543833;28126.010702212;34187.662851774;38965.821453696;25269.243668518;59990.222333963;30102.965534956;35875.42778193;33248.862470009;46368.978031733;38093.456761986;55639.0526605;39749.888370387;43318.687581346;45511.218170927;36367.790734209;48254.205562586;40924.036127889;46710.244382273;31450.594119808;35191.016732581;33251.754467754;42001.039655316;44094.708989752;47697.449572919;37101.452503449;42319.303786635;30853.290543981;28810.412305764;52711.540334703;50539.152838447;32916.069721018;42066.211189461;39358.267502405;39891.506348681;39620.738081178;44263.826250265;41800.614234988;44602.081183194;35634.60738363;32256.867857271;26963.045900499;40506.095162752;41377.499198474;30513.624985384;32707.05953955;58568.656538295;47620.250299248;45262.598991483;47598.155355767;40131.915932968;33570.871585585;27459.194903842;25051.630908503;32099.612275309;32060.924949414;30317.791033785;30256.575712443;47283.521102733;25958.039334108;29903.955732801;38610.488019843;37048.414997519;40718.73975154;29543.033998338;36259.747380614;29126.041006319;27034.790592172;25448.268416089;32137.962595802;44795.355090722;28660.840594575;28335.372289334;29692.755767923;27753.238117994;22298.268774942;22541.93728694;26421.98064755;29194.418356583;29152.738545169;27750.03692721;29662.588322951;35974.889092037;24569.980466142;28205.627124264;28346.096230989;20264.967035951;39446.693395726;38533.987723118;37609.815599949;33756.17647208;36383.222644681;28376.272237528;30761.748925015;24590.489957306;34795.485388061;15854.729643831;28898.276916352;36968.782610392;44841.324999273;34236.407015433;36439.865406259;29261.421861588;28894.677337221;22698.301214271;18190.933471439;27189.489848957;34290.557110273;42828.405160654;42441.17638166;29376.600814531;29331.110758893;31223.745566359;32861.955903886;26669.679857922
347.05817795896;68492.256918806;63648.892703691;62574.232162494;54345.466020415;71816.754384936;57669.547905626;63363.765743582;68977.221400379;84889.04123144;59354.800632368;43361.262856457;65941.006237852;67364.74351057;98336.688529915;73512.825386039;82941.964259592;78575.943111098;66531.430278382;72993.209947557;58600.207877498;73632.325925982;67586.24957246;56586.426260851;58364.989790495;46633.014929445;45756.473176156;72576.8567437;65571.304002071;54051.715798905;112300.5372753;87262.274602939;85969.864328607;89797.913080416;51620.06089412;67956.071879319;27564.930270986;55078.351819878;67470.879550987;62233.307149577;62350.305465736;65760.972950482;48434.810883566;60378.415455143;86151.184440369;63464.877514671;100456.50375645;58313.714666758;73968.904749507;64198.583238536;89089.833039266;62457.647910718;64860.413210001;60828.220360514;74643.806008018;86970.050244662;57291.612706927;61582.114609255;42225.217154377;74174.368496728;55517.753647295;57626.844413705;61351.532232417;72394.377808478;71722.774454339;74842.652126767;70971.149777947;63789.034371778;75455.185212108;69010.078991247;85378.856694681;71547.550280532;66903.965248664;81767.148463165;77425.622959816;56924.338624815;56065.628029601;84713.312764047;68900.554944894;63055.729512341;58978.78185107;52074.336994647;62904.540344659;76421.281694258;99138.840099177;61886.153771453;58797.028312276;64508.54288749;54234.812416414;73484.316604616;69321.777052836;65517.48745187;65919.654554588;72138.008139697;61215.055018256;79181.150706149;54049.518878939;46679.998655487;62258.873958848;77502.834213508;72398.168181277;76928.494641743;80299.712587413;69080.634856749;73121.871822527;68262.44735283;67624.568670061;67809.2941115;67811.424314948;63157.981925262;64375.759999259;81791.558205129;61934.423217885;99278.963137881;77540.814608052;54801.008248944;72422.182887372;67584.230808892;72269.227805743;73860.943131504;82876.947279775;76110.135904649;61109.183165151;94179.810360012;74790.903284197;67978.631806545;103030.59070487;62911.66823564;87131.846455379;87707.454158953;108557.01725578;89318.86725855;77115.833024851;82831.464894413;85273.316658679;106470.98268621;93091.085989682;74771.753055064;76006.620776376;71701.93241143;97118.260320021;95192.633662351;103664.87049794;75292.446739984;81379.476234103;80118.896535067;60987.961719988;61311.989234891;66529.360022936;72303.39361679;95483.295378788;75738.966275027;87314.040662487;75716.504894174;80864.202018163;61719.142865389
362.04946529814;102363.46323291;68844.158318727;81981.31787716;66302.306897751;92183.027058676;76643.318619608;83244.850996184;81254.266851617;92647.283303299;71288.366055593;62119.346217457;72783.958909929;70952.968153973;96744.797049553;105876.96911982;64175.662506264;119043.08062604;73692.531759721;81173.229506153;73135.188293801;79575.483669229;89163.766214284;72967.956955042;73832.612888071;61432.102240615;60035.779808234;81798.159356494;77426.945547858;78379.230233674;97528.802481868;92809.255688969;103187.56395409;90892.058255816;75133.921363523;87675.436302012;57400.366075115;63480.1979127;89401.627735522;87434.444055117;83455.692229071;93547.403588951;57771.102912378;70928.209286781;74106.070134498;53719.805539417;115258.04976522;64919.07983307;80298.202008369;77479.135383677;96989.064778931;79055.065210511;94942.271490063;93196.860537079;93977.009521215;117882.82712362;74308.779926411;76648.574576463;76337.469893206;82284.20598284;72601.133515541;75321.931924157;70698.03878025;79955.415220832;99284.222692426;103256.90628981;79150.21762118;74794.732697225;98697.088612834;69083.903489031;112501.42292813;108782.7716691;89299.301748619;101644.10339914;77775.597661459;73989.857870176;85272.065916734;83858.821386725;76553.475473773;90666.298101398;86393.951795421;72127.280184711;78696.84065523;84467.261605244;103049.63682787;70341.77039608;72861.241804616;90275.863189623;75985.992609004;89552.737071756;80988.936325361;95064.555044786;93498.003631825;86858.568657509;72001.896664376;81261.330744589;65297.619945343;69007.77529904;69902.248833094;90149.124799051;80451.278629448;73816.004510639;76350.685714373;75654.424775665;114891.89759698;87725.953578567;79220.37993303;75769.896212258;73993.137241102;63148.716810953;45759.743617272;79635.731221437;68513.397392023;94759.026836698;97252.340413113;54352.25574502;57359.02284508;55188.188030809;54358.312715405;72164.339045555;107709.83168931;59921.666907543;72494.323880229;83170.785916552;62805.624197209;56681.057233836;60589.331154803;44280.07478849;107727.96074866;99895.130209393;96227.869336775;73440.30626953;84095.111373419;76011.807538132;66553.554262979;42121.730314494;44420.605954749;42015.139571741;82938.50326943;86759.493278309;126239.8217466;80412.994177167;88770.207109003;69149.160444011;65826.551849399;52614.289551115;36950.369635859;40242.527886855;88102.736730854;87995.096050037;115377.18464129;70627.164511678;107137.24205043;91724.747093347;79529.717087651;64671.467706215
370.13362708721;301756.0934224;240238.64875421;337312.69149306;306588.93688113;393701.0200628;272940.77637401;285537.03254346;294646.87611174;245775.62698421;290572.65595699;313579.22772214;319495.90870193;311148.41546418;330902.09191122;306125.61658635;275845.60673749;307395.64907349;317952.356836;305138.498936;300731.01773013;309641.48663418;363414.27588059;309776.57486713;271331.42645943;310664.36045974;294182.90352117;240481.59067097;276490.00729358;300458.88498538;278101.82128946;298353.94184509;315138.45110918;308442.13610568;328383.05507179;344178.98422071;363846.94378836;321419.42290484;282663.86390455;341859.54628697;293718.2328025;261108.83929805;285614.18154247;259963.69798918;307073.79885308;308107.01323474;247816.83331706;275886.74711526;292932.61289731;236704.43642847;286545.1071189;316090.30917139;250684.23303233;286195.46956695;426660.08881146;309853.81561724;315327.69738075;349226.13980494;285731.31921799;238547.23224696;228766.98268961;277713.79557612;240588.36538108;250040.35611733;316044.38463569;285055.72998721;291107.97131703;366376.96745165;291622.22724506;349465.54303639;324318.79276687;292905.83274121;362096.83428469;278917.79157925;326354.77222403;324810.84794903;298487.90258317;241781.69227778;316186.34625078;406704.56984379;267363.13800785;272557.9847559;276415.95666975;262567.97984958;265634.32805026;332203.22884984;338133.48835927;347841.12838553;353859.35233106;333100.98620903;263773.93153576;278002.1380791;254129.86636996;264660.49084796;243928.93345808;285010.98288104;336403.02597389;275643.84841462;265789.72145601;268087.3441087;283607.6658957;253677.88935073;309751.9405658;279906.1806883;284504.77152967;261344.99154312;248324.62928766;241857.64855589;315110.10680018;294374.65928143;297512.88336695;245179.63478;215369.65899205;250399.38539885;281927.46435951;249449.31944143;257912.39097247;336379.56136027;185967.01815003;309062.83252269;279582.47532653;273744.52645655;296894.77201836;265882.23714569;279230.49212182;242072.71916556;205452.41825547;192768.704261;309928.94884392;299192.38716775;259134.64942012;262519.62503169;320073.0018691;306322.74393966;293497.23100992;215836.17334472;202764.4039914;219748.41414952;278337.28540185;333021.25980917;311411.1299313;219897.72082366;261303.19016277;283555.93218051;266282.94157764;209623.16185858;224512.36352145;306724.24675346;281220.43134991;280234.52168795;312998.75447636;308854.89969565;312320.42567765;210326.3306783;308857.08435237;315319.20068191
371.13728910333;85431.946426558;78929.943157793;88842.848926404;93619.19237789;102393.59950032;104094.24879687;94689.142065568;83320.997367454;68721.373660845;86108.411809684;90905.84497955;103171.04899027;90034.925358903;96933.978973136;87242.370275733;82146.477859072;88759.092478503;105670.94481295;95998.588148283;82999.942409881;88014.361358452;107470.13179369;93242.732577918;77095.82835287;89936.044565288;83921.525984097;80063.09205729;66995.863701461;92813.851018638;81054.029065411;95125.398782613;87893.962891013;91154.004421311;80592.494821402;83690.738387107;112704.91536939;91472.814040543;82991.635327593;103325.01765165;98786.208338772;86854.786770398;85281.968062056;94084.204836739;89379.880009486;79512.596141843;72859.633007414;82828.022082124;95179.835080952;87046.991372519;101213.86731176;102927.65516992;104292.06765455;94940.135804924;119741.98942927;103899.91934386;107064.79676753;92383.750470923;89704.355465817;73432.843720812;79660.021406213;71390.376060364;66290.596644548;68171.866330127;89107.157266701;94688.136872119;85651.480018021;120457.06288358;98093.037971357;106836.20973451;91870.789337083;81965.420557199;121419.94296833;96102.871031759;108283.91440243;101825.45515911;88849.721666772;80550.567607997;96965.476470323;113888.914482;68719.020515008;79921.542667456;84697.094750304;91385.430330719;88241.167098698;107601.43731634;109361.66156608;103627.79507021;104546.16431579;91787.407219822;80625.395826312;85123.626717654;90928.589089802;80553.242523865;78354.491238006;86672.784358295;99864.356328886;80571.83559884;91451.384909587;86454.354184815;85094.029984099;84338.228914918;86485.274753128;83026.927617034;91976.769270277;78365.648917066;76157.264510563;76873.742786127;87849.103768954;98024.518345615;110199.23066249;90847.718085688;74925.440849186;78489.020223114;92006.177249288;73189.033941047;71480.240585444;91510.358353327;68575.874544337;99854.528108338;98866.357796089;81545.871363508;80610.380130836;79869.796847336;97227.803658795;76262.725943698;75634.408467244;54916.636297726;78723.400789047;94991.258872639;60058.622418318;78407.218297373;108920.90837372;98701.409680836;82315.544092509;70107.299780792;58402.342826646;69231.469914016;82356.43174051;84780.996966173;101456.08659077;74964.422091724;82988.722708404;91436.597110849;81356.045897253;68017.828956697;62181.711100547;84050.239575098;97506.813297087;98735.72504592;81734.440046134;81399.326254796;78967.026916716;86127.193644176;74950.519615446;114704.00686533
375.22930559183;79084.787673828;59595.657250087;75665.687588068;68688.182468865;83360.311853974;64903.403504674;63910.980540709;73530.976843734;57060.36137388;65146.792209006;57261.550169599;80770.661982956;84238.543815008;75148.589967653;74540.447249698;69115.163420557;69474.235019976;66943.355609181;63329.793584686;74230.743139255;57910.799447698;82446.787379154;48605.098892033;65740.141752318;62522.159145414;58354.911894358;68789.426119357;78692.919802917;73100.757618267;64461.293650855;65935.944933903;68892.749819784;62957.221455857;75706.073673775;70869.969666379;53624.647625638;53737.205167029;50598.511477868;55834.935530562;58694.239067334;50273.127666011;59646.310835251;57080.071600119;47931.066421124;49467.12581804;70202.310823967;74736.4387732;72292.680663174;64631.746963619;72610.727269702;82825.678918037;62395.640802271;72602.95606268;95662.144325137;75648.486587477;65123.339258139;54164.621453227;58958.613387739;53388.001772402;56422.642127989;55495.800441368;55865.113691247;57374.978738693;53000.875964776;80952.907151492;82022.150397546;81813.607877541;81632.136796439;69669.433354874;74886.477975085;75619.734294834;81432.677439918;62786.444991969;68199.404021095;62028.613036161;51092.962189938;50381.608580792;63261.806124538;64748.588257832;87133.505086835;74053.631107172;74873.325404574;68846.921046836;71238.526371235;70840.873313115;77814.797530444;69710.759394586;68063.966135987;67342.996747388;79794.199494928;66325.219157127;64250.977952025;68953.172161118;81519.058811704;66747.310010984;53486.249816582;77690.057651734;62308.518634526;94914.580003842;62903.549899059;58951.528600784;59399.985441321;77515.344393604;72121.972728426;75629.039048116;59985.517672104;56886.100282808;75366.026702692;63926.076660008;55240.11946557;76692.666896083;75917.674148934;83436.679123511;69552.986358408;69052.54279279;62984.686570841;73803.241451725;63185.113802756;86868.28750569;81705.257026914;72228.98922859;68140.978241583;71868.847557579;79623.943677855;75136.024842128;47369.464371026;35861.872078149;81583.224094648;86053.64029852;63980.302662999;77194.577496753;75511.328894065;75539.187151266;76229.487183554;50548.344860709;50842.933967299;36248.479969217;84923.600633378;81791.968562246;78329.71294839;64398.486914651;75232.654549944;72730.925423505;83901.418956041;63535.450004837;51862.308158208;43354.051441876;85554.032906876;89940.25893322;84866.689700186;66979.41658986;70507.842649744;73958.675384463;81367.869691208;71221.605463015
383.12895325396;76244.759063799;58777.110199073;81916.109059112;70720.612660006;110023.1134488;77704.57408338;80226.784590794;72896.460145147;58231.742880299;80452.475781845;75423.382232159;82480.175820228;82848.437252548;92773.622854004;79803.291743337;83450.249247127;95289.851995021;80199.318605071;80765.773908327;78992.594181616;83803.915105233;96488.949743967;85086.121629067;74404.479739256;76935.283106445;87726.523097594;67141.780239043;72217.062157477;76886.891647031;68831.046952234;81050.886593404;69879.716813131;72739.445433606;78271.644234805;86193.183086225;79724.040622654;93743.288830961;76152.554449993;94439.784886496;83287.060113348;59605.986414405;78827.753625481;81033.864772446;67309.299669148;70907.433703511;49674.988513778;73365.323327811;84522.267878119;67681.797102562;91597.489178946;103743.71298167;85579.293400495;84592.245681563;102532.84027775;98463.655741169;91440.712653592;84179.02448106;87232.77047526;73818.376542599;62700.053860763;59032.725166039;58301.56760722;66776.57020375;80016.032754737;65616.448166836;62117.675253525;88132.994663144;72294.620808814;86756.850507755;66369.897207298;83242.639063958;88825.800901626;73967.212164761;84903.29526525;90980.88983066;69201.516939149;63656.840757594;79358.250813291;90776.030844184;56430.131281527;70006.342144101;74243.339763423;73706.688014267;77572.083529627;86265.777461804;82609.069362641;82802.391907301;87231.235088026;91165.611071865;62280.426380706;57998.691319085;71170.170897299;75870.928018626;53891.65418851;69669.443804363;74149.487070286;63575.449352184;75594.707370662;64402.40441992;70918.405733755;60615.519729362;75332.092199468;70137.421288831;72784.985061137;64566.073815599;62193.101945004;58935.982615904;69189.298615338;79120.947918319;82883.056438339;66819.624662108;60867.447051772;64418.104111431;63992.050632852;74214.799754785;71227.960997305;71683.488597129;58011.216015548;77808.616181558;59569.354531302;63989.32950032;70909.696886604;59510.665592498;76073.370269757;87500.871155844;64205.568320722;60905.840560277;66815.408297875;86378.118516339;73452.39190891;64966.462836308;83156.633170647;74371.707090529;85476.371076139;73130.484473063;49059.876764834;56447.419833416;72834.827711446;78659.435455012;85171.093401065;50425.193529502;69037.847029616;67145.522783798;69389.350063767;52840.695128578;64051.434509087;66813.283371282;75666.578596694;69656.926753595;63649.567504561;66338.290302286;67062.603037996;71600.228659045;68907.199735852;74456.781308145
384.03137975557;35617.246805207;31375.692646337;38990.267191708;22509.925335643;34441.818648435;42383.216016501;45467.961718871;44692.857308351;45555.12337883;37868.270783465;32913.164595199;24494.447506906;36461.555959884;61203.943615187;46329.876409996;41003.47260647;46043.006111141;36296.554770297;37730.325505687;41801.670212448;41248.179569724;38433.271760331;32717.269690278;33016.421706685;28149.662504954;25375.361776136;36998.803988066;45011.293699884;34801.952125708;56391.140555877;42286.900990511;45649.728397479;41449.812165403;32549.728302321;35128.083652284;16369.008847865;18371.337902683;44566.713719771;31856.447338935;43848.916768538;45895.226170691;31823.523831246;26025.075000169;36223.624043386;29758.193301359;55818.52649704;35871.233083761;46025.49533352;44082.976701493;50284.5680189;34194.085912043;35269.388449492;38759.740733555;32888.363369193;53088.842284015;34591.65168224;29445.463423293;40447.073056659;43723.329161592;43831.339926988;37580.544204373;31518.82190342;35444.382497762;47756.589536595;51755.240530017;40278.937889309;33552.463343382;39172.168496481;33400.809017846;47764.88156126;42911.793422019;32292.170896523;48739.665189268;40851.844441683;25489.404241456;32700.191562494;38073.053138471;48768.874947212;43163.758000868;46312.344327899;37150.417050441;35200.099114173;39077.12415011;72594.5162562;35583.743434906;39568.9994881;34688.410721639;31218.706498098;42353.30268909;41863.074810425;39193.51501588;39131.333430811;35812.601145518;27928.786202311;42664.23563207;24357.198104557;34966.244689429;33016.136957846;38756.019271526;48765.444972616;55133.824643298;52001.321246957;39677.812513963;46855.078580761;42181.475211523;35005.991997079;39621.934186435;31328.771081942;49563.601306587;31832.962478685;49823.191102781;36120.951265247;58536.645156411;35251.574068404;32153.31226883;39791.186879488;37551.654460544;35754.911875196;42112.031117555;54775.795796352;39390.488653507;36869.883507019;42046.512485505;44649.22301691;40419.399345593;43702.810443875;34640.084994352;60931.412441492;56507.252230142;60664.594568923;54420.790844755;48637.55472611;49071.135558922;48582.454816363;35204.751970178;35325.619394175;36883.194942912;59922.136639423;47612.237970112;60786.446578451;49656.910628529;56047.268800368;48314.05512718;46114.934661628;35082.054914376;31966.751532977;33089.184662797;48941.556077254;41413.202025003;57808.140551379;34811.373040112;64378.731495709;53434.691718451;46422.727395708;38458.022916494
384.13688893752;120132.6075578;101416.76059236;118445.16617079;106490.41483004;129552.63389083;118672.60726668;119356.69782954;111561.25747786;104685.07382498;107616.69642273;117691.48256481;132986.27573764;120884.51515908;122146.50184178;120716.04696937;109633.8472805;112081.31512717;112915.50536457;113036.87701606;125456.35127855;124406.0940684;133115.0445003;132533.54683265;113184.73468728;106960.03489129;123600.18666259;91051.148404249;114401.92060963;117698.53990734;109668.58107639;111829.16073413;111450.66403087;124659.35152547;138564.18088536;126413.48435401;124188.0722136;121025.93530022;119517.30458231;128677.53581202;119624.79629551;120751.47771224;125273.57507638;101258.27278751;118284.59705764;101510.53884002;85738.838983221;109291.35135349;110849.77279873;100988.0580989;131743.04524641;143927.61853875;123373.44064475;128228.85834255;152347.97555782;130881.55438137;151245.81152041;126077.26728592;119952.23562294;119029.48116262;98820.503992;88573.470190396;103775.66647938;114069.84784438;113053.12981115;104872.7597032;109300.27289975;134234.45238462;108560.34424543;119224.6451477;120028.81162718;122607.9530046;147158.24186536;122693.76406598;135818.75017722;136149.60883285;106723.73601382;98968.063481509;122784.24998947;139231.26805258;99531.915946981;98992.821752524;114653.06800241;115190.49193659;122262.40496899;117106.72460409;143647.42842477;112017.90769118;118755.80618233;132844.02948613;95764.938289146;84168.392520657;99511.649138461;107083.13084424;100844.38825418;108205.49915503;118374.15428417;94771.490097166;106341.47220669;108600.23634335;93785.489116841;95315.35300806;113595.73539171;103984.66470436;94583.859358095;92222.937073036;94822.735319959;94077.578259477;94736.167614822;124451.18602475;109426.92994652;99194.68698617;95856.90790118;103083.59889914;84429.714643416;99794.423224293;116894.5326215;126580.46346413;88005.006184677;117165.09383593;90939.169860346;103763.35307983;101657.98824956;97943.368866721;109138.34421341;105295.30081582;77557.720575644;59240.880156799;90373.613331268;113897.37456443;89996.640833794;96376.594736093;106731.59807962;103881.69826091;125460.00700941;90072.037905247;69275.182378342;69905.426601852;94769.299858862;119211.92225599;107352.34152395;74423.100598351;105159.70575519;109659.71472381;102226.81043361;89074.311589603;73693.219094447;70841.082373745;114299.22670672;115981.13920526;93355.706946068;95254.010542028;93635.712733652;90997.675762922;114161.76218344;114878.78985517
385.14468374381;350228.10915385;289332.73509568;402182.80089633;341885.74207188;443275.00930637;373248.04311438;339908.01993935;365098.76747286;291510.12046719;353490.6909545;351482.53338772;388628.22896275;361292.56166331;406301.96893803;381652.68724171;347952.85591704;370058.99932569;371307.95675935;398826.61044935;350711.65567926;414731.64870429;429582.92146796;377359.56625782;336107.63807935;352341.18405486;337541.06965954;292942.85273082;334793.36996815;399491.90901879;334236.64641291;377130.72146447;340944.20648957;397184.86018312;382526.85362893;404265.97798787;382637.69897448;355048.93786725;387182.07626859;407288.71132299;397837.52592056;361221.35499999;364018.9292282;340981.99487263;364872.35800527;318020.51439816;280091.08039626;331797.15532674;393062.50629254;340326.11096765;410522.9598571;455734.17067479;398175.61490979;411529.50555464;471507.41651484;458243.85864839;428254.6971024;371034.36264774;340241.5078926;327087.58231893;299243.62404352;269707.97819668;288202.96614196;316208.79920907;343015.54022695;327580.91486633;338470.86556915;419375.20097069;367237.54901959;413980.61704403;403869.54438212;389149.54338938;435838.70404116;385285.19962531;364367.26826619;409950.22492792;320163.01452192;320946.48013013;386642.26567485;452150.41039382;323751.60126277;316552.24239014;353841.7994474;329842.12227558;361587.74767974;335385.20901146;424032.15639719;386820.5934467;396002.22747661;390314.68526739;324837.12596225;318195.9802571;334227.16317713;341786.09376112;323877.5906785;353751.53539168;375938.62854804;347207.46934737;350985.20157857;355576.19258573;349966.98684176;317882.7271382;368861.44071415;339920.0268267;350299.50316114;335859.68892723;304138.688646;291678.97415275;344316.7976912;368925.67934551;367716.81213535;337124.69644588;303132.32414703;334402.36562953;298718.44500844;283858.75352793;338623.94141574;345478.20415143;254359.06121034;400157.28555955;313577.0678948;308020.63987404;322430.84815776;323217.04002845;348644.49735176;334205.38134012;225730.25703834;181252.72475448;340010.90037135;391604.01735841;283583.7893538;308228.12306318;365773.35198351;338024.72821355;366956.97686034;276245.88404919;205417.66577717;214792.55107547;309288.01475092;379700.52870931;396907.42224536;281566.74064761;341905.7803864;361407.63892211;340446.1796752;232858.25483022;217094.67407199;271927.63708;382357.61306967;347625.74313128;343433.86155591;315042.37940375;335619.16246144;333635.19801243;377355.51032459;358356.31016349
386.14783567809;81736.516903695;68224.077078371;102912.69381058;105665.59284207;118680.06137323;90181.29455067;84484.673249684;85202.260018037;83185.118634166;91684.995912127;95927.779447904;99487.494669197;96534.947560844;105832.40902202;98355.378752643;81845.397610559;96736.199913342;104340.94733397;103857.6626992;93835.404447627;96892.521929139;106542.22315427;103731.97233109;79728.817120553;98177.869913454;93474.332578236;84679.494406376;84738.854818615;115445.18639244;84801.124632858;88114.644207489;91366.087138101;95363.598333577;109522.32547549;95649.07407613;100702.06267504;90794.294294848;98615.809418744;109069.01285245;102132.02281664;105231.71257342;96314.035344679;71361.913002985;95546.620250542;98976.130923669;76027.521389791;103240.11480375;102326.9181949;85949.993616509;93733.15860276;113706.7692024;107142.7846213;99527.461488663;139926.33035316;120249.08812257;106462.0929383;104981.37196875;88042.092556739;86882.038930503;79113.965505361;80197.683104231;77025.500298918;79529.932669236;82856.649197143;92953.916852174;87615.695009661;105492.88305647;84059.86555247;105050.94205281;110969.68263258;107304.86194278;116807.05339873;104446.36583367;91473.141094866;106675.48630142;85433.067488865;79714.594596381;114095.53101364;107935.37130964;82064.78869308;83672.488780153;89100.504902381;93358.525826731;94828.425302046;103295.77794892;109912.71479576;101954.64439618;104755.78374944;117834.90327909;82493.214803758;70732.556408074;85235.371890583;82916.200605355;80207.961265137;88581.017463468;80527.170354068;85336.979229291;96120.372773001;104039.16548671;85199.794349461;72618.767209454;95036.972510966;86587.523387738;82707.479629845;97921.643633728;79215.830971933;72676.17165085;91652.264285443;96383.938729469;86967.219920967;84980.809429157;90017.705299636;89219.216739847;84292.174410296;82150.811289197;90916.104247364;82306.299936019;66662.271614091;93907.616704218;98535.473514291;79883.564436413;84518.76122314;85053.258082823;83176.651371878;78447.331181883;56139.314025838;54151.055849202;85797.565972399;102758.00607397;64383.150899111;80053.952313483;104159.61401257;93434.949091747;81486.144054071;61643.864643069;52402.437792117;65883.200283718;81262.895217811;94719.996670543;105538.89307866;65188.505712154;93239.169199671;105232.87910024;84507.065736784;62157.341553898;61815.983879788;72068.798907182;97542.250568137;105192.16927351;100255.01402704;94991.717497616;85162.012371136;78537.318033322;79051.920275685;94609.062217031
