# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:14:03
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/286/286-ventricle
# Object ID: fa9063fb-823e-450a-ad34-95032e1287fd
# Object type: Region
# Object creation time: 2024-03-22 08:47:12
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 2851;Spot 2939;Spot 2940;Spot 3026;Spot 3027;Spot 3112;Spot 3113;Spot 3114;Spot 3115;Spot 3199;Spot 3200;Spot 3201;Spot 3202;Spot 3286;Spot 3287;Spot 3288;Spot 3289;Spot 3290;Spot 3373;Spot 3374;Spot 3375;Spot 3376;Spot 3377;Spot 3460;Spot 3461;Spot 3462;Spot 3463;Spot 3464;Spot 3540;Spot 3541;Spot 3542;Spot 3547;Spot 3548;Spot 3549;Spot 3550;Spot 3551;Spot 3552;Spot 3627;Spot 3628;Spot 3629;Spot 3630;Spot 3631;Spot 3634;Spot 3635;Spot 3636;Spot 3637;Spot 3638;Spot 3639;Spot 3714;Spot 3715;Spot 3716;Spot 3717;Spot 3718;Spot 3719;Spot 3721;Spot 3722;Spot 3723;Spot 3724;Spot 3725;Spot 3726;Spot 3801;Spot 3802;Spot 3803;Spot 3804;Spot 3805;Spot 3806;Spot 3807;Spot 3808;Spot 3809;Spot 3810;Spot 3811;Spot 3812;Spot 3813;Spot 3888;Spot 3889;Spot 3890;Spot 3891;Spot 3892;Spot 3893;Spot 3894;Spot 3895;Spot 3896;Spot 3897;Spot 3898;Spot 3899;Spot 3975;Spot 3976;Spot 3977;Spot 3978;Spot 3979;Spot 3980;Spot 3981;Spot 3982;Spot 3983;Spot 3984;Spot 3985;Spot 4062;Spot 4063;Spot 4064;Spot 4065;Spot 4066;Spot 4067;Spot 4068;Spot 4069;Spot 4070;Spot 4149;Spot 4150;Spot 4151;Spot 4152;Spot 4153;Spot 4154;Spot 4155;Spot 4156;Spot 4236;Spot 4237;Spot 4238;Spot 4239;Spot 4240;Spot 4241;Spot 4242;Spot 4322;Spot 4323;Spot 4324;Spot 4325;Spot 4326;Spot 4327;Spot 4328;Spot 4409;Spot 4410;Spot 4411;Spot 4412;Spot 4413;Spot 4414;Spot 4496;Spot 4497;Spot 4498;Spot 4499;Spot 4500;Spot 4582;Spot 4583;Spot 4584;Spot 4585;Spot 4668;Spot 4669;Spot 4670;Spot 4753;Spot 4754;Spot 4837
328.05776963434;81659.168560322;88084.176133673;86109.152517755;103114.63703827;104190.76517952;80743.073362109;55383.569715112;95566.274152502;74938.020886223;86364.405126681;73480.65435042;79013.40817241;62156.018762427;109127.32749198;105576.11873638;98792.558158125;104462.05575358;59686.283580038;113751.04542179;103879.64595963;104921.81554259;74541.143350097;69895.884606485;96522.799194324;88066.634609086;79332.73125203;76066.625493499;82129.144086807;105692.16879701;88774.705029651;82400.466906282;90994.572354299;117299.62696342;97174.625473517;96321.913937845;92055.217993965;105616.42295169;92685.66884292;112943.1910332;89089.255381726;109875.1445431;85113.315774204;100845.66835709;105442.0960598;102402.32266839;116418.78529088;102379.72175743;107940.26809055;95440.572011817;85948.55655629;89124.122542707;86700.061261873;83500.900021443;96828.172646251;98051.480426599;122512.07796988;84148.295292487;83630.116414885;88087.58439813;103252.05891949;62374.751374297;72473.377865871;90123.248515518;95156.071383543;90568.356751155;83623.888756205;109512.04718499;79517.457970053;108735.85112591;79159.128742187;78576.932670745;84610.499330857;96022.100811794;101497.80097685;96996.198482517;94520.041462332;106774.43111005;80557.157135778;68011.6151307;70621.428072099;88908.274110301;86552.296424202;79610.986701053;89994.022742242;109652.27614961;81449.258906535;88597.150193017;106263.17223159;82503.865665416;105112.30229077;79501.9430834;73071.053399837;61188.03409181;63448.86474192;84282.850644032;111418.02585683;73696.524350525;89061.904079914;78946.40255625;101841.47881281;103229.99139556;66256.545057452;79248.715275442;74957.89519599;95623.397091671;73320.081496331;91281.618969971;86416.354734671;85772.938054843;76621.151628952;81277.679523535;80016.174237975;77141.57866874;81724.942970527;95532.837450762;85377.981138945;86360.942283552;74807.595554814;58189.929660672;71857.787639038;58965.959279662;60348.899689341;91543.523577035;80552.996040327;77497.508215431;69803.670953392;66912.41223252;77219.026342769;85553.945578677;70223.20462296;64587.425167575;63475.348054134;62213.882534023;68666.270073543;64754.603207191;74127.272456617;62961.052720767;67403.153071576;67605.130032647;65345.334871625;62439.743786075;76307.343960973;72223.425310545;67324.18146291;71414.559366873;78414.042383341;73100.079753495;92104.017303822
328.23557200894;67974.540878868;64790.453460015;69745.461589136;74032.614858676;72927.128709198;54230.435960476;58751.906554161;72641.300304228;61157.947649451;59802.754165425;65482.55683118;54496.400680653;52904.470572947;61380.76319514;62301.589500005;61194.521049614;59657.148338978;46069.291993485;57496.382486389;66743.807067266;58047.905462435;55085.954904179;45629.977072135;64528.507050812;59759.665166484;56304.721111717;50459.672587923;58137.02843613;54538.164344097;59024.23745725;65443.353071741;67534.420082515;55749.678341767;71878.310248614;43831.979478099;59870.575182074;55241.299045766;76578.458362286;75449.772019548;63085.822340338;63896.213158958;65905.603186218;48184.052397215;62289.492230927;56540.832447708;67225.377670618;57485.049125365;57737.198025233;67352.75818481;76234.843311976;78243.682409632;69312.038784415;55663.268585654;62372.787758924;38651.551941377;62895.50890704;59601.69592852;72591.409035684;60246.198895248;66768.212165049;56820.049322675;65245.169545538;82299.021258131;77289.737927164;57970.813228047;66998.606001909;70494.526590248;50346.612722165;50082.407375399;64906.519066482;79775.1102117;57263.007742257;66052.762352386;61925.651019678;69927.356674356;62984.009550801;65408.086758706;55866.90741279;76485.628053542;68340.231864866;51344.456504539;59437.414109881;76736.739876845;62662.191735017;53390.056246436;68532.379623457;61808.001890452;63580.224643968;77613.737902793;85824.901140581;59118.932275036;58064.442410844;49191.000214545;63034.823079943;55091.105302014;61888.239789898;63703.493692846;68200.828246392;83997.871620755;61994.496036249;60016.987441803;49647.495770821;40470.142258133;62319.799273246;56929.214268818;62272.929278204;68976.375683707;64367.079956098;66488.935471233;59887.46046263;45591.002128722;55171.61858948;59717.959315555;62656.714054644;70338.376722821;59072.390774975;66842.96941363;58585.204902118;43491.793203813;50658.15422906;65467.0205841;54832.149698056;65131.695710343;64544.993727509;60474.48677842;55929.227497999;52268.277512495;75851.831262965;61283.077906055;54500.853159872;52897.093277431;68443.130469416;51747.064586133;64497.62108676;55058.627466168;66915.116388782;63937.276826371;47575.770329927;54004.337598969;55336.164678684;60463.255333429;47941.38106329;53863.885307522;62116.266107427;60315.680978798;72419.022111992;57828.642229622;55400.570349856
331.26349371787;79975.23579712;79405.419046465;76502.921530816;81266.348573782;73898.768714303;80713.1276598;83861.782400842;81499.593387946;74094.5071724;79005.322988371;71582.440657361;67660.486610973;70012.040804873;69413.424257076;70908.711517884;74309.00370419;61139.73625504;59907.94584729;69212.78378968;73078.923675728;69216.658871286;66408.960010651;63468.460860984;68698.731884488;62912.30791926;64204.74754248;70095.663106153;64624.132372781;69566.236660313;84385.426751592;90927.725043776;70393.583850701;72911.534611615;70311.2636468;65072.840189777;64557.939727323;64200.67559988;74518.113912778;76190.262686541;84795.108309908;75004.986031483;86080.243715962;59974.83247464;84784.411082302;60283.105029458;69469.392178357;66111.908234587;65418.426134946;67150.54742921;78421.130152684;73339.136511946;77025.104235099;70772.205077166;77650.761796734;53086.4115019;74156.901268245;75851.232535232;79169.051752986;76168.119705029;68128.984195042;66832.624471286;80566.176613575;96409.328167458;72227.192403004;70773.332868975;79065.803366676;95518.904278972;58920.109580005;80575.963081357;74493.615746947;75801.675123581;76623.790960957;56834.536784131;68312.056645825;78136.024354604;77031.116451287;78037.112677778;63675.403201636;87907.630231094;71678.744238382;63465.061160946;86424.249878223;90309.941213677;68997.925312307;67070.473749628;66678.968346959;57716.180852354;66045.469469141;71059.525293198;76195.486332995;73176.723093878;83088.715038358;68656.039939668;70234.967923424;62911.668240941;58634.872751814;53992.259935987;67886.644648137;72730.178091235;75270.508085308;86795.219862295;70963.497421965;56743.150338914;74823.088497517;75715.252152075;65898.236644687;63418.966169349;68119.584397716;75573.147179692;83713.554760481;76072.690474544;74532.039341467;68653.119409747;62293.37712299;71759.044059793;65818.346991854;80218.14127585;68353.711231968;58597.666852895;73640.032843467;65129.667552647;59945.528843177;74367.651370374;80103.691909273;67423.973305587;71488.622543774;64857.977159055;64721.206187306;74317.923282335;67848.357153778;68566.296421213;83075.76492045;65349.472633167;63847.926371912;61547.162328099;90533.968855858;90951.939377606;67058.092382591;68984.062301685;69955.179592467;102085.86648737;74762.753837567;67342.899052957;108073.68264256;89157.042629311;91793.361900532;90269.537254925;85885.176091748
346.05474208261;5857822.8151768;5110586.4536971;4400473.7398891;5472720.3446361;4693347.625773;4251923.2119009;3749024.0811701;4643483.9599431;4754960.4472867;4205214.8010854;3367276.1335124;3376803.4449646;3269262.5086937;4953440.0093665;4235470.5729055;4377111.240023;4866339.2506223;3922190.0876092;5262061.0000393;3613209.7456628;4829664.7651397;5220037.7930881;4655236.7616142;3768435.687546;3567708.6069967;3933628.2449705;4160775.1427017;4853617.3736069;5372365.2021138;4964726.7587462;5538393.369337;4650952.4761211;4306129.718766;4031925.5223164;4513369.8893598;4625340.0292059;5317411.680032;3845195.0543163;4732300.1058655;4008757.3794855;5472676.9466823;5655676.7630818;5146430.7033488;4323461.6914559;4213911.3665554;4959192.9753387;4759402.0134351;4982875.9712594;5268528.3470475;5075832.3605428;4436083.0545581;3964326.6977905;4527088.8921406;5422774.4106246;4997961.0524218;5276836.3247047;4459310.9901489;4168075.8673594;4209667.0643035;5377393.4993442;3194281.8826311;4591656.162008;4600073.5960936;4462069.6590338;4183085.3094376;5250638.1838131;5591532.2118652;4282402.4132416;5254171.7286996;3729327.4365902;3722272.8551951;4010578.2837127;4972866.8192036;5109576.5334769;4246867.4279548;4258280.378594;4988929.3855581;3770590.4878933;4867228.213566;5112976.4023639;4748965.6083043;4104685.5927092;4642498.0655439;4507063.1779517;5532867.455288;4631790.7089887;4200138.2597959;4784770.5279409;4911906.4491688;4683065.3822733;4129206.2096918;5033221.4951538;3531064.5141778;3611301.2486314;4396361.1370345;5259239.9160708;3692287.9343775;4500338.883738;4718697.2788911;4299875.4573957;5354279.5268334;5015436.7662806;4079674.0642023;5361094.3481618;4707606.7210834;4590130.1208893;5155175.0734261;4132200.8890967;5118628.7174036;5041230.007288;4774280.8540096;5366191.0007761;4492832.2174333;3874285.6564988;4565914.3772075;4636942.6191773;5462280.365117;4665891.9273797;4750754.1634287;4719664.5038136;3758366.2327127;3914688.3197289;4866400.226916;5165218.7827355;4155715.7367636;5038675.8957519;4204751.2672586;4890499.8341121;4222970.4513746;4828904.0420402;4508407.782525;3931223.2199026;4084599.2251624;4275927.7053575;4253853.3413839;4694457.2855337;4008498.4278864;4537978.8990805;4256542.1328535;3785683.6568175;5167389.3158133;5401638.1294568;4013772.5201639;4868310.5919799;4698695.3854064;5011312.9818204;5409357.1033561;6210015.0401235
346.05611909701;2601564.7644498;2335578.8247763;2006742.289087;2528426.7914245;2196683.4896386;1972452.0903002;1735558.7566187;2154785.2086314;2262946.2578232;1836054.149951;1532945.5768858;1648513.0727823;1584419.5402711;2376653.241938;1922705.4202024;2021638.7789356;2219374.4936066;1924882.453688;2306675.3981582;1615620.6993901;2424541.721324;2524202.9091418;2133941.3319165;1636875.4229861;1619753.4631215;1871705.1654594;1905224.1411089;2244596.6152537;2330718.0468134;2214030.205265;2469484.3293925;2049325.54814;2162350.6102235;1865008.3444976;2178460.218095;2159251.421311;2599403.5262972;1709189.2375441;2081318.4991203;1811597.6282396;2489250.3946025;2532389.0857692;2389306.6245418;2130597.3067251;1972530.7426758;2334662.3128329;2263975.0644655;2470108.8734335;2451863.6495098;2345516.8596886;2004828.4827721;1809993.1976593;1948057.2421665;2518419.837991;2227714.0867494;2426966.1548054;2040584.1828399;2020177.2795086;2017420.9889524;2716924.3218621;1394313.9387926;2010897.0454412;2155501.9680135;1961316.2289126;1829703.099627;2198059.7699187;2675690.1140266;1924968.6766255;2389389.625245;1702286.2910635;1808754.1806606;1863969.6523923;2422269.1361505;2295971.2575502;1895027.7124015;1845454.5940849;2101200.4233197;1682301.4253527;2118267.2565582;2330192.9709487;2013516.6116538;1892615.2432926;2289265.2761113;2091486.1761044;2716730.8806518;1974800.0857498;1804466.7873816;2110681.9714995;2108607.3613019;2234362.7554034;1815699.8803634;2156699.783826;1583992.9317687;1607408.1633639;1957016.3953509;2539237.9061222;1620521.0741609;1996718.504585;2025925.3533395;1903754.8691563;2395328.5833729;2228232.3616304;1709826.2007387;2493728.4290338;2105803.213519;2077192.628062;2248210.5001412;1765236.1547736;2267521.6304575;2318828.9787552;2144811.3404803;2380308.7541064;1971426.0910066;1743096.4039032;2133936.0118114;2231345.0142758;2524561.7030816;2065395.927038;2049054.3689251;2074187.9972524;1654796.6053381;1789494.3060034;2206751.3664667;2337726.3301338;1829637.4864212;2443727.6188425;1888878.7313749;2210589.796589;1985665.733976;2346879.045039;2164468.1549279;1924603.9917973;1845403.5506195;1880010.2064679;1879679.4942203;2132764.3805539;1865814.1664005;2080303.6269232;1867402.7258557;1736291.3443164;2417836.359037;2554981.5563026;1818983.20895;2255693.4792265;2104102.2936662;2165727.4769676;2548873.5454731;2798804.2292648
347.03878895582;71926.358865153;69367.661060214;70015.480490463;85502.144066517;73611.36153558;64697.976381749;66471.44073391;78372.302744579;98358.850151669;69289.827862752;60830.200784857;68960.722569541;84630.570126672;89061.921471316;73020.3106596;66466.389548188;88259.002551583;94284.621407311;74274.999659029;70639.748043389;100796.97271744;105370.59858766;103946.03932913;70812.062332442;69030.550690056;86184.710100862;90416.211703574;103471.21244099;73809.008831018;75520.891594239;77760.384329545;74630.799922404;88539.824885335;81040.529157558;108684.36744148;90442.219048965;112249.19227434;73311.084191755;70127.356976269;67411.772098574;82452.12364674;67572.386384286;84764.644435362;88780.092011827;75081.447262268;113680.85820694;82605.814158364;107088.43680503;89267.617097945;76128.982796936;66290.214474449;70165.002190192;69482.779833532;72706.929228698;73199.154044856;80411.694309294;81666.277120776;87812.509286711;90070.82106895;97105.148125036;66396.554532495;68227.426851289;82483.326289074;64938.465886694;70788.825077623;73719.230234473;90136.616222382;65818.265779022;87446.607270857;74770.829620294;93296.70356537;89623.309543707;120906.58516396;77187.669187375;70411.107762129;66668.949773016;81415.917014201;60354.275479453;91235.333009174;76494.480606386;63832.756160234;82629.298426252;110183.85750254;108484.52238366;113003.8969545;78968.774572456;76359.505917893;79082.858588172;66201.334810059;95626.220162986;87741.786826518;71589.150928288;67792.978933345;83389.630235265;104050.94600318;111661.04123932;77989.856619692;84617.242714145;66620.804874932;73444.149761801;85271.358127677;94993.17093087;68118.270312903;97427.850751443;93818.71974823;73522.939271604;70254.328967239;62854.245200753;87782.52427559;93438.834860309;87711.429225744;89281.725888655;82198.461620871;74157.343559952;69864.741783271;79240.451831917;84969.217842321;77627.033955042;82494.852315266;86441.298086405;71979.53057083;68883.824086267;80871.172807662;84227.572139149;76592.628711731;73779.817492995;74677.661072168;77390.453443945;77931.873849621;78530.250550607;75050.431798915;89809.2594153;64039.272507841;69544.240387293;71606.746544224;79883.218955232;88518.818024479;81124.804175266;67601.811302757;65459.880849084;97615.378483127;89030.345915604;61605.380345427;74463.496981629;98505.954674996;68382.172323259;87392.155598814;101488.40776627
347.05817795896;109980.5320628;102809.51686214;91297.211394573;113263.52498792;85599.712487598;85560.868709844;76681.167770111;91065.613877656;93070.640582257;70128.540819133;61766.229739901;68830.608771072;53066.455746099;94555.442204067;79644.534116576;100854.4327438;103050.888475;75125.851379041;96757.681197302;76713.557065143;88539.456346729;99929.085010993;88709.013648363;75176.393585293;65966.359766681;67992.944263261;78063.898052168;89819.260853679;103528.18790888;98656.091368329;99315.031840133;94966.025628544;78489.037840269;79423.515913899;91811.648803365;84215.767888718;99419.147412917;63565.613264229;97771.436920197;79087.13534468;103179.74584004;110047.8472246;106875.24982201;86335.760500573;87069.159547991;112437.10885039;92914.576473946;94590.196228271;104797.05941331;101954.77787126;89579.542305387;83581.171614241;88967.497316063;99946.802963817;94057.987498398;100243.30887386;86142.55671995;80067.660232845;80030.875254531;107851.16247682;57725.352537716;89545.64040381;95078.677756971;77333.169593009;79444.130314439;109680.64563601;111623.4710851;70255.563596099;108837.61329971;72283.035287804;68878.316572247;77792.233131988;105546.43404058;94879.148035987;84787.916080221;91813.268112674;91363.258121719;69509.804077465;82295.176986313;101850.74223106;90477.936445712;82304.383268934;84601.453669963;93172.567814232;100394.66959282;83080.030186533;87103.069925819;85512.222658497;86354.770367599;80509.756453043;81440.120794689;99800.505228082;69575.16043289;68554.155395827;80114.56925355;96293.97301342;62110.921025838;90776.935224857;87263.898126947;84290.909646881;100113.16604276;93944.816145181;75102.687486166;92284.452075346;81921.294422228;90072.347755984;105959.00756375;83093.431382045;93368.375721879;85933.397578542;91114.493048991;96257.037696086;86378.84376723;74116.353107589;85047.828486563;89233.583600688;109228.6772371;93626.686904496;92541.00121009;91662.545195157;70180.614003951;71484.016749705;100429.4413985;99661.464053157;76175.547807539;100146.49526115;87732.325654904;104559.65473782;80153.124322289;83211.622744129;82557.618399402;79546.990827941;75263.077650394;75778.565745777;75686.744757298;85179.746454673;80977.96757628;96375.341360369;83191.137659461;65099.073019379;107542.1917174;104420.36815444;81554.109219759;98202.26118805;96776.976650968;96782.736348933;118732.39858099;127122.91242864
362.04946529814;76671.758731013;78597.046093297;73789.316999679;96103.437196734;87758.9056597;73461.029220942;71960.255063219;90945.812140797;101045.0022008;72539.891260977;66026.872139447;76609.147752346;72299.695826875;92040.067596283;73859.706986114;95788.202069491;104440.09867722;123887.92202848;77055.183422291;62235.398354629;106496.2057113;115108.60485351;112974.94875568;70293.559295347;67888.584416841;103422.68873933;93420.849975575;110065.10614558;78902.852520735;73808.596906278;89452.242822619;78985.84903686;92240.805496977;90651.53950109;115204.10431358;95959.966916661;114886.42634005;81034.460130266;74960.665824409;81936.042231547;75320.417439037;88602.652650887;82490.057624439;99143.358491078;93654.016986408;106394.18176102;84912.123060923;112107.80928602;98674.975890952;96731.83331678;78532.527794328;61540.314741858;69254.848894117;79516.84122456;74104.256897509;80193.569275051;86466.085604182;90958.096872277;98422.420056487;113548.19963187;75544.849920333;85066.669783572;79048.208172703;70506.648990072;76421.117234219;87048.006432422;87543.927186253;67541.127188272;97165.577264047;81185.236022382;98275.670414143;95974.195755179;121184.38090311;99203.400610378;73479.866430638;83333.16788119;95801.785234192;74030.582799039;77212.786599873;92144.0190444;71163.193975927;72379.926938458;119059.61339607;107675.68012102;114568.68599044;86866.047967401;78471.78055092;83873.986781681;78000.475091774;105295.85995517;81393.274340931;67761.917765135;74702.895279314;94846.515084443;107215.92751579;111856.20494753;77434.805394861;75859.373875828;81932.776929328;75662.034134654;91169.719470018;79429.917217673;69071.735826027;105992.67375894;101061.98484782;104693.84842827;84942.311671186;68612.106010877;90474.879044093;89852.59204921;77444.413725264;80992.862759596;91091.570363962;77975.72610228;77061.408766934;89220.78541327;95773.287408107;87728.027619512;84021.914719309;75868.142568043;81234.729322933;92846.225442977;88391.543498926;99198.494544719;77739.763999355;86880.559719421;62849.891786185;103729.52119676;97596.006742888;96751.65078044;92617.37169621;91514.182362118;71726.182846571;90209.858210372;82372.250077951;92942.231069308;86375.672521773;74783.330409116;95170.123365457;74537.360488901;113130.68460928;99373.322740643;69037.55804397;100737.17202388;87584.2710446;89677.311874599;96126.604075633;108276.16901403
370.13362708721;209584.26336254;255670.21308886;255746.70572335;242036.17493202;194914.49509401;240982.23584111;189862.88020183;233117.5434533;249613.10900254;251952.03656777;229418.44585098;280811.74973044;220404.06308409;264646.89437235;233884.55059534;282027.13100337;319588.55606856;293390.75621351;216799.62400768;254267.28711336;263129.24082749;226388.17995962;320393.98561416;190239.14120113;199709.98202466;292892.64107312;336265.96581155;330160.97795032;209982.37079389;193230.52856829;293216.36542105;205138.56812002;254996.23963173;269166.29821987;259318.60702781;282749.89104068;243071.29562896;220860.52638888;251788.09116649;224693.45805095;226489.65471863;194153.60863637;212601.76198408;230964.80787613;233969.59872944;256201.03131499;223101.34503778;255679.90194261;212035.55833498;250150.04332579;190924.31757572;211297.19934695;188024.25925371;245107.82761358;196781.34195905;246625.89411869;220552.89854443;241458.21096075;277452.11386406;200145.30729163;192998.23465531;216364.4645333;233593.60877556;185442.89583117;177663.42167854;214086.14366669;218155.96117195;247104.57307657;250044.62254395;192630.94090859;243475.43110436;264781.66371533;287898.20015641;265925.42381989;248903.6908782;238279.25693914;219609.43809451;218735.65774733;214592.66900111;219233.38682693;181577.83618432;207347.32818889;274482.09329258;262838.4402909;268029.95257337;246911.56173265;235781.42484364;214364.5077539;239580.19118462;260341.38868484;202393.48848195;177826.55899355;232273.26725222;216532.25640069;250101.26895027;279562.5748471;296243.86573543;245557.64781909;232862.31299725;229037.14356473;314424.0399485;219829.61568886;171997.32104746;264396.01337301;232443.93386745;172486.49705123;243020.9079162;260630.81690969;218594.10633546;179578.42684276;239066.67170797;236821.08246595;280415.31000417;217863.5533587;247245.55734971;247064.91175209;226585.93140922;234980.55677599;232370.56755375;227299.11223681;226599.7461146;280710.81206166;262110.69120779;229597.19262509;234711.17798847;245963.99774443;276638.65703373;255612.86768729;261377.70067914;235781.47640411;251101.54050503;253857.60337191;243732.32033498;260264.14927802;230937.44072169;263470.90010632;232346.14172975;228621.25667837;233709.51452131;249641.52218392;252629.12486663;221990.41647089;221219.93411181;237557.55197231;236489.62835342;247992.45944718;267578.22735325;241060.75899533
371.13728910333;70835.89956718;80332.507851191;86100.632782821;74698.329710801;68094.973372328;88268.59785642;73990.602791193;81293.796695918;85341.756222887;70326.676325418;68585.046657649;85484.550495455;69143.314649384;77191.87788696;59004.110573471;88344.983609048;82149.045818494;92096.689444011;72946.046104987;73547.89529052;81525.922627669;63810.218497872;87779.009026824;67498.176099024;66604.414657966;82471.60389093;109069.89407662;91082.164564384;63663.380305674;65512.947067867;89663.172670369;55512.406636258;69321.386352878;77732.676389198;88293.038173291;88272.091658475;78723.849572459;58824.557771726;72868.202832577;62943.368999629;74077.379401744;68123.525188358;60474.139867448;82454.588679589;75079.315504253;71437.973056528;89916.997887562;74252.610837438;66549.667946255;73340.846973364;64701.778540474;82752.02511162;53465.418408058;84772.29172254;63878.037913508;71784.424080841;77908.838994415;67621.425305792;101819.11188906;64843.872393953;63575.201401234;69398.749617005;61338.439491564;61850.031641386;45603.310204332;66147.94554936;68102.096805546;63680.45119885;75643.943747384;70644.380130348;69535.995032459;75532.972543256;80917.791008859;79466.373112903;76464.496550709;83119.48810271;68152.243516829;56245.010205533;60339.068156892;73617.715219278;55280.313177759;73490.219838007;82783.344609621;68358.980497993;76946.969300739;72916.878378374;76457.573185154;68432.405843399;69898.664103258;74511.40453355;51046.704112558;51299.553516958;69488.21660245;76357.729228337;74732.52771197;71560.162737277;72425.263794965;81375.169612338;75445.489385527;73027.912470306;82162.014720356;66492.799543684;56114.857911772;70852.714030813;68107.212741071;62362.944770613;74325.844989166;82601.64647731;78401.347789912;65030.156606454;61480.432753122;69515.771634373;80494.506941399;73919.13417461;73322.126189545;76894.480048752;64732.940233509;81890.712586498;53898.720453071;63986.28564509;74029.846645152;70521.465450791;84786.356577701;62409.339714786;72897.795808746;74388.762426014;89196.935374263;80268.055867314;72907.196759363;75622.48998134;60423.744966625;71718.317545857;72528.557231211;68890.181806612;72427.467065345;77303.723033112;78245.261180645;80642.887851539;67750.950498445;66750.015734824;74166.303431598;66603.446153358;59660.428072225;74089.264164589;66935.411409469;66903.43610616;77886.651623761;75727.828046955
375.22930559183;94965.465557967;125096.96226703;120057.15496018;133771.55463871;128084.8781063;113374.12222166;134819.36928571;143381.19820861;146427.97345807;107201.07632552;112892.25545423;133693.35729114;148840.98963678;138394.05933282;124868.48860991;140374.32509814;151887.37474418;119854.21625826;117183.65637316;117422.42593028;156238.84340552;147721.57720852;141401.11656375;112192.50423906;129407.00155842;156459.13017247;170889.03693796;157301.43854727;89296.0368677;95560.917950488;100552.57927152;106323.2740711;152022.18503705;156542.23923086;136454.02543191;153662.47854204;142533.92712099;100100.96113427;95697.241435696;83158.02390236;85488.494951065;92684.822819887;113428.25809975;139103.8427745;125953.21979212;146937.82101018;120075.57107051;140292.46509885;104782.03601426;118298.90183029;106618.97578195;98336.611484004;86566.530464496;101248.17265216;104597.77382615;125689.8572327;121464.80948947;150909.68646273;175487.42050209;156658.1329072;91534.915644252;111998.9964358;116208.50860604;100935.67112778;87645.935655408;106571.65247028;111819.76347409;87984.868441563;136046.63490986;128607.2191532;171845.64372483;143421.73252186;150039.87860024;99899.63986314;109075.1851556;109705.99230125;103272.10354219;88748.013079268;111668.90382309;93782.234516472;92801.631060963;139278.71752706;171255.26146162;140509.80720386;156213.5236236;89084.029451226;91678.792582088;104573.30917661;107109.37157975;117364.57451249;103167.53742302;87865.076954999;103880.55997461;132000.50540711;123765.91539571;146163.68303079;101339.96305573;112982.87912309;93491.068151261;102143.01240379;110114.15523196;110283.89543759;84227.355580963;127394.61568356;135627.32457886;89281.627150834;92848.927364555;117129.00829527;104621.77572694;116738.08212037;104735.87679539;129356.71029151;138707.74014998;93421.720933244;95975.88920318;93338.006277601;94644.173813744;98079.914807728;93476.423524473;134945.58105361;94327.977254383;108380.39827446;104134.21464547;92575.190150149;106754.64830385;109079.1491589;131104.6241605;98734.149929685;122456.69007154;101473.49802308;111737.34707868;124015.98722963;130722.53391379;108899.26483514;94995.703659445;108464.35769672;117815.48711705;105901.80553252;91977.271392265;101056.32145123;120303.05166008;110211.44433837;93674.442550292;109725.96359364;105623.5028238;109765.2732996;124254.49652224;117211.81215268
