Spot index;Coefficient 1;Coefficient 2;Coefficient 3
19833;1.984818419348462;0.77334188566915;-0.072714472535508
19834;2.88277730730832;0.80281254073066;0.070649980236483
19835;3.5892786429291;0.96742265207103;-0.16969707313738
19836;5.301243645435401;0.42651846297534;0.80743685466465
19837;5.9038860811606;0.56553271377917;0.8297463741233
19838;5.7952570504413;0.95080703496213;0.16577969893248
19839;5.358669548817399;1.1155196754621;-0.65489973374111
19840;4.8858721003633;1.217706740278;-0.85520884512037
19841;4.544119950523;1.2238207172282;-1.040398393962
19842;3.9262885590947;0.56006940736899;-0.90341065879448
19843;3.6533711275027;0.28799528948769;-0.72988663773442
19844;3.0587857302375;0.62137345650356;-0.46075377907374
19845;2.48089232888815;0.41463130500097;-0.12118152111516
19846;2.054678268369885;-0.044318318672667;0.011355493652494
19847;1.87594158625133;-0.1816546033385;-0.022053078574247
19848;1.83389011304211;-0.21434174395968;-0.07704819096205
19926;0.42232933151959995;0.17365869270378;0.5052015351187
19927;0.5113875620446999;0.19920291168267;0.36400617344111
19928;1.26630858737913;0.57931769833974;0.095073199749937
19929;1.974418429917763;0.8042728124961;-0.068240459382783
19930;2.66811307496016;0.89392696730294;0.071911126647918
19931;3.2731968517313;1.1537426625949;-0.066015811484374
19932;5.159218210565999;0.67697001207335;0.90201631026024
19933;5.6855917697565;0.64686308398567;0.53486954062708
19934;5.571924462963199;0.98236691009691;-0.32889230545078
19935;4.9938456463962;1.0385252907672;-0.95703519189211
19936;4.4610580225725;1.2889164355573;-0.8281051946114
19937;3.7658621430795;0.76025070209813;-0.6451971752962
19938;3.392369768429;0.67266773590796;-0.65831118898951
19939;3.0184159846221;0.66591171214025;-0.42330982859377
19940;2.67396448176598;0.46105867981452;-0.28535644942091
19941;2.23126925038686;0.11031692365767;-0.12443492952206
19942;2.058103525565867;-0.074784380991508;-0.043800586873737
19943;1.8850192861511;-0.217457839018;-0.03656077520158
19944;1.87368563191309;-0.23476276432974;-0.01993160333449
20022;0.1423275302860001;0.038141861940901;0.73284055033605
20023;0.05448044838650001;0.17344911020718;0.38735651696516
20024;0.6098597649779001;0.1485757241879;0.37317162305685
20025;1.927666574833454;0.95581061261587;-0.0072662888287947
20026;2.36560171441003;1.0371783707879;-0.04605864583026
20027;2.85006954494166;0.98418489250535;0.030318871907715
20028;4.4746080588618;0.95304934570139;0.36122205360401
20029;5.3639070966235;1.1027375505827;-0.31688555605143
20030;5.3322786992369995;1.2401469137528;-0.80671128284916
20031;4.4189903842689;1.1558501291307;-0.85098156997147
20032;3.7964990065158;0.85979363640928;-0.63811663544236
20033;3.3542652612036;0.6355026253318;-0.60660660540925
20034;2.99628883620354;0.70693874108178;-0.3939056903785
20035;2.82891137262172;0.77780756528036;-0.29638055747096
20036;2.3757222367233;0.1556608808908;-0.14686992285498
20037;2.18462417988096;0.05918211869337;-0.17129298383358
20038;1.917080842459639;-0.060768601192162;-0.21754243776645
20039;1.7386934190522;-0.22401753482416;-0.17026508915921
20040;1.33312794125487;-0.52722921478072;-0.25739477813319
20118;0.06578833714870003;-0.10348021348797;1.0481754018952
20119;0.06991615142619989;-0.098828929413531;0.97731560976205
20120;0.40509320340950006;0.088796635012059;0.76563938099808
20121;1.81900768482919;0.82194024630707;0.082481505602756
20122;2.36602729777817;0.99730919812398;0.092280423999503
20123;2.73668921297153;1.0342645145362;0.10975229188227
20124;4.3319537423547;1.227051913069;0.66151775640548
20125;4.7837144438051;1.2502919524501;0.37000706641031
20126;4.064623446058199;1.1429861395126;-0.4516753528486
20127;3.8367247403255;1.0029710558786;-0.65716039772339
20128;3.4725786312677;0.84404443752383;-0.6464705794161
20129;3.3088302332251;0.81160607297974;-0.58165812815106
20130;2.82805869341907;0.6800416349233;-0.30214353091539
20131;2.54068826670423;0.5744357885809;-0.25248824949512
20132;2.1907818094792;0.097673237868231;-0.13353293795438
20133;1.87199935514095;-0.054889276561293;-0.29508310652203
20134;1.44160145851842;-0.53541873995349;-0.11542960175044
20135;1.3098278396929701;-0.65603666864792;-0.14194647807376
20136;0.9052375696757999;-0.8185955286326;-0.37672454549799
20214;0.0232646656697999;-0.17906907659058;1.1820706394334
20215;0.012767958739499985;-0.077728437051894;1.0480543466249
20216;0.06384030628689996;-0.12863504342605;0.71217376442005
20217;1.65642139256224;0.83574288685677;-0.033523582838496
20218;2.10589692536826;0.8720741305174;-0.019169035602861
20219;2.72173412896458;0.86159878078746;0.29146599065087
20220;3.4988789604974997;0.92715619170999;0.37096946306484
20221;3.8226073827244003;1.1284449096447;0.14646258741574
20222;3.0272108757467997;0.97341593991173;-0.68996609259041
20223;3.0451133820355;0.83345754073172;-0.81725916466488
20224;2.98556011010988;0.73992260913473;-0.75476502023111
20225;3.0112187692637002;0.87305631998137;-0.47247250056335
20226;2.30157727479508;0.24248561425411;-0.17031898029251
20227;2.12805642540214;0.22621392432388;-0.20851019400312
20228;1.74487452114908;-0.11639177436605;-0.23881563114688
20229;1.59896598168647;-0.22983104963885;-0.29475522489611
20230;0.7948225075268001;-0.6752107176606;-0.19778269719837
20231;0.7755058163779001;-0.72523612074041;-0.27145173265013
20310;0.13760047192519997;0.20087966262345;0.9563038747707
20311;0.03208628960640003;0.26875104189062;0.74400524095556
20312;0.6512271257822999;0.47623908552716;0.22213697210061
20313;1.2728208670174301;0.70550274046411;-0.16189758131161
20314;1.937628228829857;0.80811673291407;-0.11601942423817
20315;2.57176509472653;0.68492638340038;0.1631370991876
20316;3.3501294066265;0.97046086078375;0.38629570449384
20317;3.1354499561996;1.3122264608938;-0.37801161994166
20318;2.90524894677546;1.1449752742798;-0.65662167100655
20319;2.86292678604678;0.90069249629482;-0.76238017048027
20320;2.67070936153591;0.4962698235489;-0.69458051402585
20321;2.4007016184714898;0.33984605724905;-0.53620042135941
20322;2.064491669904679;0.31202365692789;-0.32884250298441
20323;1.81902568623988;0.15516076218771;-0.24206416928981
20324;1.36535349773831;-0.070624730291489;-0.15041885526776
20325;0.9369782825266999;-0.47551094766879;-0.0071906824773238
20326;0.6797488655013999;-0.52307489808376;-0.019557082524181
20327;0.6738722821442;-0.55045248597209;-0.063252550486511
20406;0.13970409447159993;0.60136832776574;0.51495335613135
20407;0.382333261913;0.49167364618816;0.40201214721805
20408;0.7105537365057;0.45049432982645;0.16100301496303
20409;1.22951786615626;0.72460923673829;-0.15407556434574
20410;1.904803487790905;0.78171133216871;-0.13856554901922
20411;2.64932301974827;0.68115965038232;0.3124713110129
20412;3.0968909967783;0.99413223404859;0.33007993965424
20413;2.61095518454465;0.88577695520283;-0.19963580376582
20414;2.47921505519976;0.88178799478012;-0.39340523049592
20415;2.47946768630798;0.69133761450656;-0.52271676445847
20416;2.37827678787028;0.50702475172336;-0.50700436616545
20417;2.23163892363667;0.40284296603915;-0.47707829652899
20418;1.931210141906084;0.2498674837365;-0.2950113593303
20419;1.68312693800134;0.11312181742138;-0.16486557296539
20420;1.27156046843513;-0.10108764860089;-0.04146210614625
20421;0.8026221270903;-0.45475665420396;0.071371222791273
20422;0.6694655594601999;-0.46175829855891;0.092715271635126
20501;-0.3645830526299001;0.47029685175747;0.07513609403947
20502;-0.09793597790840014;0.53246913032387;0.26565175659478
20503;0.35628353788369993;0.46026765278889;0.28797152030799
20504;0.6907904286122999;0.45055944811925;0.14240434446754
20505;1.14813355213309;0.76959918824985;-0.13324488142148
20506;1.929956477772166;0.80828306120483;-0.11912747450242
20507;2.93135152935307;1.067051936017;0.32379921932348
20508;3.1108380585618;1.0880031719153;0.33448275706466
20509;2.52221779866503;0.93410601963434;-0.072927756881215
20510;2.38905802551918;0.88371106615336;-0.34870414883952
20511;2.30960509310896;0.78271749864668;-0.38460927594573
20512;2.27449556543225;0.45158206506926;-0.43787507163333
20513;2.18734867563306;0.41806473059434;-0.46242093621121
20514;1.78661904889243;0.17971655031863;-0.21796324114323
20515;1.2085073817955299;-0.22169212170701;0.017787356317278
20516;0.7999268688651;-0.36045837646559;0.17091136939336
20517;0.6338377111521001;-0.46692707922787;0.19421771338557
20518;0.6429351724164001;-0.44479923850694;0.14961152876043
20598;-0.3552474266544001;0.41133484205053;0.078862468698978
20599;-0.29077012655729995;0.4306229447052;0.075296390815168
20600;0.20242968557250007;0.3992597634659;0.16542811128721
20601;0.5899719880892;0.38360886250287;0.17318618267997
20602;1.11276515613954;0.80644147880938;-0.04838002536755
20603;1.944227655088321;0.79919100827054;0.020627422985602
20604;2.8731432873623097;1.1102783474628;0.35805392862692
20605;2.94006082061231;1.0971737554581;0.34554462765253
20606;2.26126923079678;0.90233134024711;-0.28393400990799
20607;2.13390439407811;0.8291301957393;-0.25763244028314
20608;2.17173730468528;0.69883476660812;-0.31019505506226
20609;2.047415311369727;0.58624563604364;-0.30421070354949
20610;2.031233389585446;0.51215605276454;-0.36320712014113
20611;1.21287385315505;0.023541137653432;-0.19600636062186
20612;0.8060106706475001;-0.10554164279251;0.1726245800501
20613;0.5350459651088;-0.33973754124788;0.25701950999793
20614;0.409556939225;-0.56290270207469;0.26042409284014
20695;-0.2308970089215001;0.30012143705325;0.088366496135396
20696;-0.15665861902300016;0.35930361225834;0.094076801078013
20697;0.08268893157450008;0.42618264593449;-0.019628643905894
20698;0.4252357091315999;0.43966393258823;0.03142071024348
20699;0.8751919403324999;0.68133818932319;-0.15039684013465
20700;1.78043855582453;0.8636450043227;0.053628385894827
20701;2.12177396948751;0.94489162157619;-0.074303349085796
20702;2.30773649394064;0.96370895526788;-0.15799385788426
20703;2.044534532903794;0.91585876154928;-0.27936615367189
20704;2.1163154465425;0.76811937995872;-0.30103618773239
20705;2.06281947701206;0.76226322120032;-0.23563054875618
20706;1.75290055658412;0.26557915837225;-0.13884687666905
20707;1.25495003664092;0.043179884303014;-0.15808266713638
20708;0.7217564134222001;0.044988676082902;0.050885208518198
20709;0.4213458026989001;-0.21482411469056;0.23789236853162
20710;0.3226655373959;-0.31684250025309;0.28400038603831
20792;0.0123849038985;0.47702581068111;0.0076780659079199
20793;0.05340072975519994;0.47917890420004;-0.028421638806038
20794;0.1273638413107001;0.46482164165678;-0.072805094512087
20795;0.3392627381861999;0.44171881793548;-0.19298555029326
20796;0.9725007432285999;0.62044850770982;-0.11591825797286
20797;1.49826463205689;0.74475759258337;-0.11654300720024
20798;1.83546645190214;0.92695346264391;-0.26459878125082
20799;1.911687939947792;0.91809956989029;-0.27692491464902
20800;1.9920850548978626;0.85897745954168;-0.31538127757421
20801;2.014131000912705;0.81337661430549;-0.30207341544477
20802;2.023679215173371;0.76128704973298;-0.2761860552423
20803;1.3275142841652299;0.11153867779869;-0.16308415498905
20804;0.973625534308;0.19373875763186;0.025155841253912
20805;0.3797145870508001;-0.16009074089512;0.1455431880888
20806;0.2777488436147999;-0.21520034872944;0.22669192313103
20807;0.22232086932140005;-0.34615610220899;0.30877530851113
20889;-0.07129814697439985;0.42981029929579;0.035560487510083
20890;0.03562957349780005;0.47686283454932;-0.016647489353512
20891;0.11431738586249995;0.4204674053226;-0.074544238540363
20892;0.5785094180023;0.70661157191087;-0.26942501977582
20893;1.04443484985834;0.58791079281999;-0.14173199054918
20894;1.46869984938091;0.73202997921561;-0.17399720555904
20895;1.8075896504157;0.96095727379423;-0.26953129775165
20896;1.89552283736665;0.89704066237111;-0.27594991126072
20897;1.915770000503241;0.92584794959834;-0.25985222024184
20898;1.957671051728008;0.82098022031922;-0.30949477447316
20899;1.84053818762914;0.68449723644906;-0.27075059726704
20900;1.26567527318685;0.094481894368312;-0.18662729372183
20901;0.47529965619110004;-0.21325231037956;0.064066685204626
20902;0.2188588095145001;-0.21246904146201;0.13955946405856
20903;0.09040770289909994;-0.26960709000614;0.18764524442348
20985;-0.2598597758654999;0.31808758914721;0.074793679064367
20986;-0.15048835134700012;0.41093493371752;0.032513573496115
20987;0.01980344690859992;0.48878211864529;-0.0068688668152914
20988;0.21001194968230008;0.48617466973636;-0.1372025376907
20989;0.667659065042;0.43088338235904;0.045380270300163
20990;1.1680862779616898;0.53107933206114;-0.068301008619079
20991;1.54490828860847;0.76701227067088;-0.2234257532634
20992;1.76475818237232;0.85622175017204;-0.25776756379374
20993;1.80262328443721;0.85574557720543;-0.21767109129385
20994;1.85088067315809;0.81691144898567;-0.24154866596135
20995;1.66955848526279;0.6159399974097;-0.14014232095157
20996;1.44481312236727;0.38158713601898;-0.10113842278816
20997;1.01297628186972;0.2654694984782;-0.019305637799164
20998;0.3879332249531;-0.18251344829458;0.12919564857835
20999;0.1326698753736999;-0.27610083127097;0.18193168709349
21000;-0.031187652393500187;-0.42816433372019;0.23771366468546
21082;-0.28019667252589997;0.24568523169811;0.11116676344265
21083;-0.19875393683060016;0.34336802715835;0.061942645629377
21084;-0.0736766109178002;0.38446693307931;0.06068758313915
21085;0.06173343629589989;0.35460676639606;-0.029461833320321
21086;0.6728614571186;0.35927984464977;0.16125993201484
21087;1.1854442975594899;0.5351838597938;-0.019875736782366
21088;1.62370626960435;0.79358260777849;-0.23853561915674
21089;1.78719698421587;0.84313500074049;-0.25503633159976
21090;1.83883038057047;0.80997646387355;-0.25824914902301
21091;1.78098425986863;0.8131660330435;-0.18870055911566
21092;1.62288984275274;0.59790655538078;-0.1061989011038
21093;1.38374388049798;0.40741083076021;0.0078076899573413
21094;0.7879649078944;0.069998542149998;0.16764769184608
21095;0.4262446097624;-0.13432097483828;0.22323551891358
21096;0.1889259009619999;-0.25983529161084;0.2172389440613
21179;0.0027285850583000926;0.42474811763331;0.16394565496309
21180;-0.05662441678349994;0.37908041308924;0.1041774363135
21181;0.116220339274;0.22764619124131;0.26593387888696
21182;0.28836815310270003;0.1000885429414;0.26506119503007
21183;0.7529922604782;0.33947306590066;0.2616139801769
21184;1.22609834338743;0.55592521805517;0.024594140190872
21185;1.71211852109195;0.81363686376954;-0.28036013176513
21186;1.8572686028909;0.80873462720578;-0.33145432068731
21187;1.85249613609846;0.80469918020412;-0.2797182722819
21188;1.72261643565846;0.60003819360413;-0.17671852702804
21189;1.52112123096944;0.50566067020093;-0.041016475903915
21190;1.1399714521273099;0.32695200568215;0.092674182981855
21191;0.7006543753887999;0.032608732521094;0.21589973593199
21192;0.41666620889430006;-0.19745742035511;0.25532494425409
21276;0.24496145231659994;0.55201205803667;0.22062478674663
21277;0.27542931375870006;0.51580914509792;0.22316663705581
21278;0.3208639612594999;0.34244682110715;0.22761178045935
21279;0.3060364195002001;0.11383366387509;0.29658981572884
21280;0.7576274356152;0.60228482103647;0.16757334133935
21281;1.28772870078217;0.82589451937394;0.042795529598987
21282;1.8030023652386;0.86267693673223;-0.30981010623669
21283;2.023815153199456;0.89069836708373;-0.29434645299879
21284;2.032069875316874;0.88560137826507;-0.32447205274912
21285;1.86062543346093;0.70845097702221;-0.25028226711691
21286;1.4540524293218;0.34528106601286;-0.011845497974781
21287;1.00033775837015;0.19963029371408;0.06092852998947
21288;0.4783251695320001;-0.21687175573685;0.23787972832655
21289;0.19719114018719996;-0.30029195418503;0.12885417284374
21373;0.2786510961348001;0.55079739672915;0.27628339914672
21374;0.37332805253;0.53399818194523;0.28790574560576
21375;0.49997498821990005;0.54378308101023;0.17912093711205
21376;0.9218960994142;0.9076669185129;-0.012669714426704
21377;1.1118215268521698;0.90569306784364;-0.054139001582636
21378;1.58888768414682;0.82721753999102;-0.17532853015912
21379;1.85935419255243;0.86911322756475;-0.29655491048745
21380;2.048468053338261;0.87744499149648;-0.27676115409933
21381;2.045359550531421;0.86307183343278;-0.27294985129719
21382;1.59667201894892;0.33893436072527;-0.10349742693115
21383;1.31054247986365;0.28485479174915;0.060862030464947
21384;0.7673637882901001;0.085420949746807;0.092714701295335
21385;0.35404545446080005;-0.28197020691481;0.2086040393188
21386;0.08513567076040007;-0.34273942708295;0.055111401971894
21469;-0.2512240775293;-0.30535233213714;0.75470301382778
21470;-0.03262067740410002;-0.034566248958863;0.62106458614753
21471;0.3681329530848001;0.48727599725312;0.4187156246144
21472;0.6295310536114;0.6871475918062;0.24638662999052
21473;1.1108066772465102;0.97725500458857;-0.0052003924892248
21474;1.32461541438509;0.91518787141518;-0.069292728605013
21475;1.6086558159267;0.85768168247889;-0.21675846553638
21476;1.88686461886838;0.9295134265082;-0.28136438042578
21477;2.049953956858183;0.96017633465063;-0.2434014102039
21478;2.072552849378206;0.96538072527866;-0.2528474382817
21479;1.53609605782283;0.32846751957643;-0.064447415755984
21480;1.0705014210638;0.23180938485509;0.037180745926556
21481;0.6645606352646001;0.074029405414521;0.1146235421562
21482;0.37541515998630004;-0.24965718462407;0.21843844524619
21566;-0.2640719426029001;-0.30996054500062;0.73789837467257
21567;-0.18409074997180008;-0.25714443103227;0.71711419065754
21568;0.19134332817480004;0.1952662246874;0.55692199141195
21569;0.6187862244721001;0.41196835467527;0.51145699812375
21570;1.31955027333556;1.0443640721687;0.0055190163607845
21571;1.61634521076061;1.1272689640399;-0.13941303873833
21572;1.83361393837785;1.0760384733487;-0.27980656483407
21573;1.978934986641794;0.9992927266593;-0.2261040075137
21574;2.041302812535008;0.95854995693489;-0.20736923593151
21575;1.9624748103556109;0.88452359662804;-0.19112597819248
21576;1.2241513560064399;0.23635808137186;-0.046303759247351
21577;0.7555213968098999;0.092108641189383;0.087786491013797
21578;0.5996023642813;0.030878430751272;0.13543225966568
21579;0.4408500643605;-0.13388297883772;0.19236317749856
21662;-0.1467688162816998;-0.11238668494062;0.58313954500014
21663;0.005033982495100009;0.089599360240656;0.52150929141275
21664;0.1532840458318001;0.16743409521338;0.47630548778598
21665;0.7671597281736;0.37442514662941;0.50173925654796
21666;1.8990035692817;1.2239198452767;0.19890170116337
21667;2.52801052788617;1.1090827756354;0.46985079441673
21668;2.22568905659744;1.0955219092528;-0.1183338289986
21669;2.1634181876215;0.95693043178768;-0.092386111300174
21670;2.066421304341389;0.96068285204718;-0.16393979113989
21671;1.62730074250204;0.63221822879764;-0.22360651300975
21672;1.21605078060203;0.3169101584473;-0.078774282034561
21673;0.7455130896808;0.086017471811543;0.08260910329176
21674;0.6495709037246;0.054852294033301;0.11818581522695
21758;0.11304460887049994;0.30734855256901;0.3715690389627
21759;0.151004747457;0.32888155736796;0.36083675118723
21760;0.2747739129947;0.32340109744381;0.27538625531283
21761;1.23683921946162;0.73899256403129;0.25626226589873
21762;2.19117981088222;1.1479508329135;0.32550397861137
21763;2.79268066625471;1.0081177568948;0.38931068380948
21764;2.54024374187413;1.090489589683;0.008011150680618
21765;2.22314118530962;0.92771703915889;-0.084598089925519
21766;2.087466282112789;0.9355060847281;-0.14074773670419
21767;1.4917286873164999;0.49933532944188;-0.20117209299078
21768;1.30341299052817;0.4617285888871;-0.17350916987478
21769;0.7882783054633;0.056160847700431;0.055682991236639
21770;0.6717115693758;-0.017589338291098;0.10620472481978
21854;0.08170986701649996;0.23073628587268;0.32541291501572
21855;0.12409199665860005;0.17156662555523;0.32648674761801
21856;0.5014170908105;0.44258899454746;0.21997801707048
21857;1.65451271812255;0.783612818685;0.33762209091032
21858;2.91642165727654;0.97800410060862;0.63084230299327
21859;3.1732863497819;1.4604670101623;0.22832034045977
21860;2.68662882213084;1.0639608090591;0.11734927138045
21861;2.031239372703321;0.92373314303178;-0.29403066750108
21862;1.6636174476563501;0.62689107083461;-0.22579205418279
21863;1.40049184966869;0.45533475490181;-0.183366584983
21864;1.1832653366558898;0.31522753448693;-0.12845001590411
21865;0.8934754447005999;0.1473945914012;0.0066376994089814
21866;0.5065712282726;-0.32406923476104;0.18814697214353
21948;-0.18407653073170005;0.085354397869649;0.13455195008086
21949;-0.07556114032150019;0.1150157591184;0.20338329213518
21950;0.07351265107749994;0.089384396891892;0.25701907202801
21951;0.7852898892294999;0.68969359650829;0.13095929265459
21952;1.80408173827933;0.83788464098117;0.24499047068082
21953;2.96532088291424;0.94270463140145;0.6133148522367
21954;2.29211721875138;1.087202720508;-0.3001326285067
21955;2.11566678103352;0.89291703574937;-0.28323818156977
21956;1.70534185608093;0.6346901769727;-0.19959538904327
21957;1.67350113521406;0.5777938933746;-0.088272122995968
21958;1.3733642235780001;0.42545447842053;-0.13792479836483
21959;1.15156283109113;0.26882001538879;-0.10860076284888
21960;0.8867249106713;0.020022445189207;0.0072379264756276
22043;-0.19153407862270022;0.042193306974068;0.12192287758583
22044;-0.11130497022920016;0.079817784143179;0.11329007002103
22045;0.09601383189570001;0.061280530759188;0.19392275541517
22046;0.8598220814097;0.67893382183237;0.11899799181322
22047;1.50882894997359;0.79923151357637;0.23050360043494
22048;2.42032168238587;0.77048816078632;0.25000330763836
22049;2.12422422706202;0.86036082621912;-0.24421759519633
22050;2.13661908710309;0.81588386075918;-0.19287697068163
22051;1.7882763532052;0.61234334197832;-0.070501625308038
22052;1.67335528737074;0.55479021533416;-0.01439309444998
22053;1.43582561644544;0.42907708457653;-0.054943680909447
22054;1.19063729705709;0.28718771908829;-0.093520962397992
22055;1.04567587048494;0.19817902138476;-0.055492623176143
22138;0.020368950317199985;0.15110637252032;0.13415114035312
22139;0.033948572679900035;0.089020799700454;0.11460869064659
22140;0.37412389893389997;0.4429231270012;-0.032322897627864
22141;1.20423183075635;0.86291549126285;0.11991883603219
22142;1.48239713616852;0.85591696662623;0.16122224650682
22143;2.070167966650202;0.84547594372093;-0.087280933155591
22144;2.077369721255393;0.83142111126975;-0.2185803330405
22145;2.25253508804235;0.78100537803085;0.020453752142393
22146;2.13459143298857;0.77104077933868;0.099032024407582
22147;2.055477021661351;0.75151367566689;0.13736637894356
22148;1.64695853596548;0.53637993501104;0.041456579197039
22149;1.38263577621878;0.4448016731841;-0.079130037474588
22150;1.13611242504406;0.26004130679183;-0.077459969093673
22233;0.2843067870064;0.3025636909098;0.14262709122825
22234;0.4572629631153;0.29524966220875;0.02614311590505
22235;0.8574476308674;0.59325779138742;-0.051861449461425
22236;1.35542150519583;0.82917120406442;0.074947610956757
22237;1.50713320619105;0.84546328619866;0.14319891365206
22238;2.15878468052849;0.773701860863;0.14791450612603
22239;2.11041793677268;0.77571439962429;-0.11721534083989
22240;2.29027178923135;0.74329449391713;0.066472832413818
22241;2.20824279830405;0.72703436138232;0.052530231354102
22242;1.919433042292292;0.58018486038273;0.15222548483032
22243;1.77487000627137;0.56045721822398;0.13117025331738
22244;1.71333658549981;0.54823203475142;0.12260929164407
22327;0.3018739379833;0.26633163656108;0.14478670311427
22328;0.5542711727644001;0.28049020892914;0.073201661146001
22329;0.8389535056941;0.41900028090914;-0.038384521547906
22330;1.36019947598258;0.77946041378524;-0.035352917579801
22331;1.61971711336993;0.82934991282569;0.028922823259091
22332;2.13468713571189;0.78497331615678;0.20086097043068
22333;1.949487444492775;0.79415690208786;-0.21896654724494
22334;1.949180134471925;0.76493809594658;-0.28566527889705
22335;1.88253515103601;0.6939241479975;-0.23202939378677
22336;1.8846383213284401;0.5535747604678;0.13178885074425
22337;1.8508852921599699;0.5560861930755;0.24630547582087
22338;1.901468247687976;0.53764619391398;0.31528152106588
22420;-0.19980282228689994;-0.018077777492793;0.051203578357885
22421;0.15558775078409992;0.4057669803573;-0.087136871698756
22422;0.4914247898734001;0.35645364319907;0.092751254068793
22423;0.8989115443908999;0.46545494329278;-0.079542922377853
22424;1.09301226544386;0.5248847383525;-0.13700761110535
22425;1.29820071983149;0.45876167006418;0.011727460796998
22426;1.65038859756518;0.94738983492023;-0.15809542789656
22427;1.6837947482615099;0.94161329443857;-0.21337973761423
22428;1.59838027440533;0.85074974859243;-0.21112917127913
22429;1.53447741456853;0.71481709942817;-0.17233656721224
22430;1.57524987019318;0.62250664911698;-0.039912548325619
22431;1.77441038593697;0.55536517200597;0.21748416849121
22515;0.2485042029736999;0.48066544334037;-0.10678230320546
22516;0.6634581564296;0.63847658471814;0.025016268091881
22517;1.0172990845076701;0.58763175609514;-0.12567968915475
